=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.275541E+07 |  3.577889E+07
     2 |      100 |  4.089957E+07 |  3.490874E+07
     3 |      150 |  3.979449E+07 |  3.490874E+07
     4 |      200 |  3.930338E+07 |  3.415283E+07
     5 |      250 |  3.901599E+07 |  3.415283E+07
     6 |      300 |  3.805516E+07 |  3.300665E+07
     7 |      350 |  3.761647E+07 |  3.300665E+07
     8 |      400 |  3.741642E+07 |  3.300665E+07
     9 |      450 |  3.717756E+07 |  3.101094E+07
    10 |      500 |  3.699515E+07 |  3.101094E+07
    11 |      550 |  3.698102E+07 |  3.101094E+07
    12 |      600 |  3.681104E+07 |  3.101094E+07
    13 |      650 |  3.672483E+07 |  3.101094E+07
    14 |      700 |  3.646597E+07 |  3.101094E+07
    15 |      750 |  3.633135E+07 |  3.101094E+07
    16 |      800 |  3.630896E+07 |  3.101094E+07
    17 |      850 |  3.613264E+07 |  3.101094E+07
    18 |      900 |  3.606822E+07 |  3.101094E+07
    19 |      950 |  3.592477E+07 |  3.101094E+07
    20 |     1000 |  3.580442E+07 |  3.101094E+07
    21 |     1050 |  3.563292E+07 |  3.101094E+07
    22 |     1100 |  3.549176E+07 |  3.101094E+07
    23 |     1150 |  3.531015E+07 |  3.101094E+07
    24 |     1200 |  3.516422E+07 |  3.101094E+07
    25 |     1250 |  3.492110E+07 |  3.101094E+07
    26 |     1300 |  3.477962E+07 |  3.101094E+07
    27 |     1350 |  3.452195E+07 |  3.101094E+07
    28 |     1400 |  3.437514E+07 |  3.072015E+07
    29 |     1450 |  3.423296E+07 |  3.072015E+07
    30 |     1500 |  3.421022E+07 |  3.072015E+07
    31 |     1550 |  3.420953E+07 |  3.072015E+07
    32 |     1600 |  3.416188E+07 |  3.072015E+07
    33 |     1650 |  3.410534E+07 |  3.072015E+07
    34 |     1700 |  3.409556E+07 |  3.072015E+07
    35 |     1750 |  3.409535E+07 |  3.072015E+07
    36 |     1800 |  3.404900E+07 |  3.072015E+07
    37 |     1850 |  3.404900E+07 |  3.072015E+07
    38 |     1900 |  3.395746E+07 |  3.072015E+07
    39 |     1950 |  3.395746E+07 |  3.072015E+07
    40 |     2000 |  3.394869E+07 |  3.072015E+07
    41 |     2050 |  3.392059E+07 |  3.002084E+07
    42 |     2100 |  3.387279E+07 |  3.002084E+07
    43 |     2150 |  3.386270E+07 |  3.002084E+07
    44 |     2200 |  3.371408E+07 |  3.002084E+07
    45 |     2250 |  3.357995E+07 |  3.002084E+07
    46 |     2300 |  3.354710E+07 |  3.002084E+07
    47 |     2350 |  3.353084E+07 |  3.002084E+07
    48 |     2400 |  3.350597E+07 |  3.002084E+07
    49 |     2450 |  3.333234E+07 |  3.002084E+07
    50 |     2500 |  3.324083E+07 |  3.002084E+07
    51 |     2550 |  3.322124E+07 |  3.002084E+07
    52 |     2600 |  3.313891E+07 |  3.002084E+07
    53 |     2650 |  3.313199E+07 |  3.002084E+07
    54 |     2700 |  3.312077E+07 |  3.002084E+07
    55 |     2750 |  3.312077E+07 |  3.002084E+07
    56 |     2800 |  3.312077E+07 |  3.002084E+07
    57 |     2850 |  3.311883E+07 |  3.002084E+07
    58 |     2900 |  3.309094E+07 |  3.002084E+07
    59 |     2950 |  3.307940E+07 |  3.002084E+07
    60 |     3000 |  3.306505E+07 |  3.002084E+07
    61 |     3050 |  3.306505E+07 |  3.002084E+07
    62 |     3100 |  3.305493E+07 |  3.002084E+07
    63 |     3150 |  3.305493E+07 |  3.002084E+07
    64 |     3200 |  3.304370E+07 |  3.002084E+07
    65 |     3250 |  3.299930E+07 |  3.002084E+07
    66 |     3300 |  3.299930E+07 |  3.002084E+07
    67 |     3350 |  3.299930E+07 |  3.002084E+07
    68 |     3400 |  3.299916E+07 |  3.002084E+07
    69 |     3450 |  3.299740E+07 |  3.002084E+07
    70 |     3500 |  3.299283E+07 |  3.002084E+07
    71 |     3550 |  3.299283E+07 |  3.002084E+07
