=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.436236E+08 |  1.243036E+08
     2 |       70 |  1.427615E+08 |  1.243036E+08
     3 |       90 |  1.392881E+08 |  1.243036E+08
     4 |      110 |  1.377914E+08 |  1.243036E+08
     5 |      130 |  1.368217E+08 |  1.221319E+08
     6 |      150 |  1.356577E+08 |  1.131819E+08
     7 |      170 |  1.326641E+08 |  1.131819E+08
     8 |      190 |  1.335609E+08 |  1.131819E+08
     9 |      210 |  1.324258E+08 |  1.131819E+08
    10 |      230 |  1.314708E+08 |  1.125230E+08
    11 |      250 |  1.298480E+08 |  1.125230E+08
    12 |      270 |  1.287593E+08 |  1.125230E+08
    13 |      290 |  1.273018E+08 |  1.125230E+08
    14 |      310 |  1.262997E+08 |  1.103942E+08
    15 |      330 |  1.265083E+08 |  1.103942E+08
    16 |      350 |  1.263067E+08 |  1.103942E+08
    17 |      370 |  1.254598E+08 |  1.103942E+08
    18 |      390 |  1.246602E+08 |  1.103942E+08
    19 |      410 |  1.238995E+08 |  1.103942E+08
    20 |      430 |  1.230155E+08 |  1.103942E+08
    21 |      450 |  1.227724E+08 |  1.095298E+08
    22 |      470 |  1.224343E+08 |  1.095298E+08
    23 |      490 |  1.219905E+08 |  1.095298E+08
    24 |      510 |  1.208566E+08 |  1.095298E+08
    25 |      530 |  1.209273E+08 |  1.095298E+08
    26 |      550 |  1.207955E+08 |  1.095298E+08
    27 |      570 |  1.205711E+08 |  1.095298E+08
    28 |      590 |  1.180386E+08 |  1.082468E+08
    29 |      610 |  1.187479E+08 |  1.035828E+08
    30 |      630 |  1.171099E+08 |  1.035828E+08
    31 |      650 |  1.176308E+08 |  1.035828E+08
    32 |      670 |  1.171247E+08 |  1.035828E+08
    33 |      690 |  1.170159E+08 |  1.035828E+08
    34 |      710 |  1.164969E+08 |  1.035828E+08
    35 |      730 |  1.170206E+08 |  1.035828E+08
    36 |      750 |  1.173974E+08 |  1.035828E+08
    37 |      770 |  1.169222E+08 |  1.035828E+08
    38 |      790 |  1.156265E+08 |  1.035828E+08
    39 |      810 |  1.156677E+08 |  1.011942E+08
    40 |      830 |  1.162026E+08 |  1.011942E+08
    41 |      850 |  1.160634E+08 |  1.011942E+08
    42 |      870 |  1.147354E+08 |  1.011942E+08
    43 |      890 |  1.166226E+08 |  1.011942E+08
    44 |      910 |  1.150289E+08 |  1.011942E+08
    45 |      930 |  1.137290E+08 |  1.011942E+08
    46 |      950 |  1.118907E+08 |  9.794960E+07
    47 |      970 |  1.118023E+08 |  9.794960E+07
    48 |      990 |  1.111498E+08 |  9.794960E+07
    49 |     1010 |  1.101665E+08 |  9.647782E+07
    50 |     1030 |  1.085088E+08 |  9.647782E+07
    51 |     1050 |  1.086934E+08 |  9.360183E+07
    52 |     1070 |  1.095009E+08 |  9.360183E+07
    53 |     1090 |  1.092157E+08 |  9.360183E+07
    54 |     1110 |  1.087047E+08 |  9.360183E+07
    55 |     1130 |  1.095079E+08 |  9.360183E+07
    56 |     1150 |  1.080859E+08 |  9.360183E+07
    57 |     1170 |  1.060635E+08 |  9.360183E+07
    58 |     1190 |  1.057282E+08 |  9.149332E+07
    59 |     1210 |  1.061975E+08 |  8.949196E+07
    60 |     1230 |  1.070853E+08 |  8.949196E+07
    61 |     1250 |  1.058073E+08 |  8.949196E+07
    62 |     1270 |  1.048996E+08 |  8.949196E+07
    63 |     1290 |  1.049866E+08 |  8.949196E+07
    64 |     1310 |  1.045782E+08 |  8.949196E+07
    65 |     1330 |  1.039764E+08 |  8.949196E+07
    66 |     1350 |  1.018989E+08 |  8.949196E+07
    67 |     1370 |  1.008160E+08 |  8.575205E+07
    68 |     1390 |  1.023009E+08 |  8.575205E+07
    69 |     1410 |  1.027797E+08 |  8.575205E+07
    70 |     1430 |  1.026599E+08 |  8.575205E+07
    71 |     1450 |  1.000881E+08 |  8.575205E+07
    72 |     1470 |  9.953124E+07 |  8.575205E+07
    73 |     1490 |  1.008299E+08 |  8.575205E+07
    74 |     1510 |  1.013728E+08 |  8.575205E+07
    75 |     1530 |  9.971319E+07 |  8.575205E+07
    76 |     1550 |  1.005631E+08 |  8.575205E+07
    77 |     1570 |  1.005477E+08 |  8.575205E+07
    78 |     1590 |  9.820519E+07 |  8.575205E+07
    79 |     1610 |  1.002856E+08 |  7.981131E+07
    80 |     1630 |  9.854412E+07 |  7.981131E+07
    81 |     1650 |  9.800007E+07 |  7.981131E+07
    82 |     1670 |  9.824837E+07 |  7.981131E+07
    83 |     1690 |  9.797123E+07 |  7.981131E+07
    84 |     1710 |  9.687086E+07 |  7.981131E+07
    85 |     1730 |  9.758759E+07 |  7.981131E+07
    86 |     1750 |  9.641718E+07 |  7.981131E+07
    87 |     1770 |  9.385803E+07 |  7.981131E+07
    88 |     1790 |  9.403131E+07 |  7.981131E+07
    89 |     1810 |  9.378437E+07 |  7.981131E+07
    90 |     1830 |  9.575643E+07 |  7.981131E+07
    91 |     1850 |  9.385076E+07 |  7.981131E+07
    92 |     1870 |  9.313509E+07 |  7.981131E+07
    93 |     1890 |  9.387933E+07 |  7.981131E+07
    94 |     1910 |  9.235964E+07 |  7.791978E+07
    95 |     1930 |  9.499635E+07 |  7.791978E+07
    96 |     1950 |  9.295982E+07 |  7.741897E+07
    97 |     1970 |  9.399801E+07 |  7.741897E+07
    98 |     1990 |  9.366839E+07 |  7.741897E+07
    99 |     2010 |  9.178542E+07 |  7.741897E+07
   100 |     2030 |  9.057395E+07 |  7.741897E+07
