=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.424844E+08 |  1.277662E+08
     2 |      100 |  1.338825E+08 |  1.249118E+08
     3 |      150 |  1.297246E+08 |  1.175385E+08
     4 |      200 |  1.273411E+08 |  1.175385E+08
     5 |      250 |  1.251679E+08 |  1.165435E+08
     6 |      300 |  1.241280E+08 |  1.135461E+08
     7 |      350 |  1.229742E+08 |  1.131094E+08
     8 |      400 |  1.215289E+08 |  1.131094E+08
     9 |      450 |  1.213397E+08 |  1.131094E+08
    10 |      500 |  1.207104E+08 |  1.131094E+08
    11 |      550 |  1.202108E+08 |  1.131094E+08
    12 |      600 |  1.199699E+08 |  1.131094E+08
    13 |      650 |  1.192476E+08 |  1.108953E+08
    14 |      700 |  1.190622E+08 |  1.108953E+08
    15 |      750 |  1.188454E+08 |  1.108953E+08
    16 |      800 |  1.180879E+08 |  1.108953E+08
    17 |      850 |  1.176373E+08 |  1.108953E+08
    18 |      900 |  1.172861E+08 |  1.085459E+08
    19 |      950 |  1.166619E+08 |  1.085459E+08
    20 |     1000 |  1.163588E+08 |  1.085459E+08
    21 |     1050 |  1.162313E+08 |  1.085459E+08
    22 |     1100 |  1.160650E+08 |  1.085459E+08
    23 |     1150 |  1.158594E+08 |  1.085459E+08
    24 |     1200 |  1.155630E+08 |  1.085459E+08
    25 |     1250 |  1.152310E+08 |  1.085459E+08
    26 |     1300 |  1.149628E+08 |  1.085459E+08
    27 |     1350 |  1.146407E+08 |  1.085459E+08
    28 |     1400 |  1.145596E+08 |  1.085459E+08
    29 |     1450 |  1.143645E+08 |  1.085459E+08
    30 |     1500 |  1.142141E+08 |  1.085459E+08
    31 |     1550 |  1.139467E+08 |  1.083373E+08
    32 |     1600 |  1.138326E+08 |  1.083373E+08
    33 |     1650 |  1.137737E+08 |  1.083373E+08
    34 |     1700 |  1.136285E+08 |  1.083373E+08
    35 |     1750 |  1.135002E+08 |  1.083373E+08
    36 |     1800 |  1.134226E+08 |  1.083373E+08
    37 |     1850 |  1.133685E+08 |  1.083373E+08
    38 |     1900 |  1.132744E+08 |  1.083373E+08
    39 |     1950 |  1.131458E+08 |  1.083373E+08
    40 |     2000 |  1.131118E+08 |  1.083373E+08
    41 |     2050 |  1.131045E+08 |  1.083373E+08
    42 |     2100 |  1.129638E+08 |  1.081852E+08
    43 |     2150 |  1.129394E+08 |  1.081852E+08
    44 |     2200 |  1.127864E+08 |  1.080326E+08
    45 |     2250 |  1.127864E+08 |  1.080326E+08
    46 |     2300 |  1.127864E+08 |  1.080326E+08
    47 |     2350 |  1.127336E+08 |  1.080326E+08
    48 |     2400 |  1.125874E+08 |  1.080326E+08
    49 |     2450 |  1.125808E+08 |  1.080326E+08
    50 |     2500 |  1.125694E+08 |  1.080326E+08
    51 |     2550 |  1.125223E+08 |  1.080326E+08
    52 |     2600 |  1.125207E+08 |  1.080326E+08
    53 |     2650 |  1.125207E+08 |  1.080326E+08
    54 |     2700 |  1.124108E+08 |  1.080326E+08
    55 |     2750 |  1.123663E+08 |  1.080326E+08
    56 |     2800 |  1.123663E+08 |  1.080326E+08
    57 |     2850 |  1.123383E+08 |  1.080326E+08
    58 |     2900 |  1.123383E+08 |  1.080326E+08
    59 |     2950 |  1.122717E+08 |  1.080326E+08
    60 |     3000 |  1.122717E+08 |  1.080326E+08
    61 |     3050 |  1.122031E+08 |  1.080326E+08
    62 |     3100 |  1.121954E+08 |  1.080326E+08
    63 |     3150 |  1.121899E+08 |  1.080326E+08
    64 |     3200 |  1.121899E+08 |  1.080326E+08
    65 |     3250 |  1.119400E+08 |  1.078964E+08
    66 |     3300 |  1.118977E+08 |  1.078964E+08
    67 |     3350 |  1.117587E+08 |  1.078748E+08
    68 |     3400 |  1.117587E+08 |  1.078748E+08
    69 |     3450 |  1.117165E+08 |  1.078748E+08
    70 |     3500 |  1.115974E+08 |  1.078748E+08
    71 |     3550 |  1.115974E+08 |  1.078748E+08
    72 |     3600 |  1.115974E+08 |  1.078748E+08
    73 |     3650 |  1.115974E+08 |  1.078748E+08
    74 |     3700 |  1.115389E+08 |  1.078748E+08
    75 |     3750 |  1.113010E+08 |  1.033429E+08
    76 |     3800 |  1.113010E+08 |  1.033429E+08
    77 |     3850 |  1.113010E+08 |  1.033429E+08
    78 |     3900 |  1.113010E+08 |  1.033429E+08
    79 |     3950 |  1.113010E+08 |  1.033429E+08
    80 |     4000 |  1.112406E+08 |  1.033429E+08
    81 |     4050 |  1.112273E+08 |  1.033429E+08
    82 |     4100 |  1.112273E+08 |  1.033429E+08
