=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.877139E+07 |  3.248606E+07
     2 |      100 |  3.411353E+07 |  2.830277E+07
     3 |      150 |  3.298010E+07 |  2.830277E+07
     4 |      200 |  3.256717E+07 |  2.830277E+07
     5 |      250 |  3.242972E+07 |  2.830277E+07
     6 |      300 |  3.221636E+07 |  2.830277E+07
     7 |      350 |  3.201389E+07 |  2.830277E+07
     8 |      400 |  3.184219E+07 |  2.830277E+07
     9 |      450 |  3.159660E+07 |  2.830277E+07
    10 |      500 |  3.140631E+07 |  2.830277E+07
    11 |      550 |  3.117263E+07 |  2.821183E+07
    12 |      600 |  3.115604E+07 |  2.821183E+07
    13 |      650 |  3.099066E+07 |  2.821183E+07
    14 |      700 |  3.097206E+07 |  2.821183E+07
    15 |      750 |  3.064752E+07 |  2.821183E+07
    16 |      800 |  3.050121E+07 |  2.803287E+07
    17 |      850 |  3.028611E+07 |  2.803287E+07
    18 |      900 |  3.007382E+07 |  2.803287E+07
    19 |      950 |  3.004656E+07 |  2.803287E+07
    20 |     1000 |  3.000227E+07 |  2.803287E+07
    21 |     1050 |  2.999083E+07 |  2.803287E+07
    22 |     1100 |  2.991138E+07 |  2.803287E+07
    23 |     1150 |  2.981741E+07 |  2.803287E+07
    24 |     1200 |  2.955586E+07 |  2.803287E+07
    25 |     1250 |  2.944678E+07 |  2.803287E+07
    26 |     1300 |  2.942455E+07 |  2.803287E+07
    27 |     1350 |  2.929832E+07 |  2.803287E+07
    28 |     1400 |  2.927673E+07 |  2.803287E+07
    29 |     1450 |  2.922283E+07 |  2.803287E+07
    30 |     1500 |  2.916861E+07 |  2.803287E+07
    31 |     1550 |  2.916861E+07 |  2.803287E+07
    32 |     1600 |  2.914400E+07 |  2.803287E+07
    33 |     1650 |  2.906868E+07 |  2.803287E+07
    34 |     1700 |  2.901932E+07 |  2.803287E+07
    35 |     1750 |  2.897728E+07 |  2.803287E+07
    36 |     1800 |  2.894668E+07 |  2.803287E+07
    37 |     1850 |  2.894404E+07 |  2.803287E+07
    38 |     1900 |  2.889341E+07 |  2.803287E+07
    39 |     1950 |  2.889341E+07 |  2.803287E+07
    40 |     2000 |  2.887304E+07 |  2.803287E+07
    41 |     2050 |  2.884633E+07 |  2.803287E+07
    42 |     2100 |  2.882733E+07 |  2.803287E+07
    43 |     2150 |  2.882733E+07 |  2.803287E+07
    44 |     2200 |  2.882733E+07 |  2.803287E+07
    45 |     2250 |  2.880973E+07 |  2.803287E+07
    46 |     2300 |  2.879510E+07 |  2.803287E+07
