=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.306866E+08 |  1.125165E+08
     2 |       70 |  1.277011E+08 |  1.125165E+08
     3 |       90 |  1.256689E+08 |  1.114761E+08
     4 |      110 |  1.245307E+08 |  1.114761E+08
     5 |      130 |  1.233299E+08 |  1.114761E+08
     6 |      150 |  1.217275E+08 |  1.053262E+08
     7 |      170 |  1.207747E+08 |  1.053262E+08
     8 |      190 |  1.206864E+08 |  1.053262E+08
     9 |      210 |  1.198388E+08 |  1.053262E+08
    10 |      230 |  1.187343E+08 |  1.042124E+08
    11 |      250 |  1.176049E+08 |  1.017872E+08
    12 |      270 |  1.172801E+08 |  1.017872E+08
    13 |      290 |  1.162182E+08 |  1.017872E+08
    14 |      310 |  1.169018E+08 |  1.017872E+08
    15 |      330 |  1.155067E+08 |  1.017872E+08
    16 |      350 |  1.155323E+08 |  1.017872E+08
    17 |      370 |  1.147059E+08 |  1.017872E+08
    18 |      390 |  1.139412E+08 |  1.017872E+08
    19 |      410 |  1.141030E+08 |  1.017872E+08
    20 |      430 |  1.123354E+08 |  1.005375E+08
    21 |      450 |  1.135230E+08 |  1.005375E+08
    22 |      470 |  1.128487E+08 |  1.005375E+08
    23 |      490 |  1.116079E+08 |  9.846957E+07
    24 |      510 |  1.117665E+08 |  9.846957E+07
    25 |      530 |  1.114732E+08 |  9.846957E+07
    26 |      550 |  1.115523E+08 |  9.846957E+07
    27 |      570 |  1.112580E+08 |  9.846957E+07
    28 |      590 |  1.106484E+08 |  9.846957E+07
    29 |      610 |  1.098734E+08 |  9.846957E+07
    30 |      630 |  1.095766E+08 |  9.844197E+07
    31 |      650 |  1.107102E+08 |  9.844197E+07
    32 |      670 |  1.099160E+08 |  9.844197E+07
    33 |      690 |  1.101856E+08 |  9.844197E+07
    34 |      710 |  1.096559E+08 |  9.517514E+07
    35 |      730 |  1.076470E+08 |  9.517514E+07
    36 |      750 |  1.085021E+08 |  9.517514E+07
    37 |      770 |  1.073120E+08 |  9.413384E+07
    38 |      790 |  1.079602E+08 |  9.413384E+07
    39 |      810 |  1.077220E+08 |  9.413384E+07
    40 |      830 |  1.078509E+08 |  9.413384E+07
    41 |      850 |  1.084260E+08 |  9.413384E+07
    42 |      870 |  1.055907E+08 |  9.413384E+07
    43 |      890 |  1.055974E+08 |  9.413384E+07
    44 |      910 |  1.061291E+08 |  9.413384E+07
    45 |      930 |  1.055558E+08 |  9.413384E+07
    46 |      950 |  1.049420E+08 |  9.413384E+07
    47 |      970 |  1.059972E+08 |  9.413384E+07
    48 |      990 |  1.056553E+08 |  9.413384E+07
    49 |     1010 |  1.045233E+08 |  9.413384E+07
    50 |     1030 |  1.029867E+08 |  9.413384E+07
    51 |     1050 |  1.024594E+08 |  9.406480E+07
    52 |     1070 |  1.041908E+08 |  9.211855E+07
    53 |     1090 |  1.037249E+08 |  9.150092E+07
    54 |     1110 |  1.019771E+08 |  9.042395E+07
    55 |     1130 |  1.038291E+08 |  9.042395E+07
    56 |     1150 |  1.031067E+08 |  9.042395E+07
    57 |     1170 |  1.009435E+08 |  9.042395E+07
    58 |     1190 |  1.018865E+08 |  9.042395E+07
    59 |     1210 |  1.014104E+08 |  8.895614E+07
    60 |     1230 |  1.023327E+08 |  8.895614E+07
    61 |     1250 |  1.020593E+08 |  8.895614E+07
    62 |     1270 |  1.007852E+08 |  8.839577E+07
    63 |     1290 |  1.003433E+08 |  8.523039E+07
    64 |     1310 |  1.006815E+08 |  8.523039E+07
    65 |     1330 |  9.996199E+07 |  8.523039E+07
    66 |     1350 |  9.818368E+07 |  8.523039E+07
    67 |     1370 |  9.759472E+07 |  8.523039E+07
    68 |     1390 |  9.650984E+07 |  8.523039E+07
    69 |     1410 |  9.679774E+07 |  8.523039E+07
    70 |     1430 |  9.662341E+07 |  8.415826E+07
    71 |     1450 |  9.624487E+07 |  8.415826E+07
    72 |     1470 |  9.549503E+07 |  8.415826E+07
    73 |     1490 |  9.595167E+07 |  8.415826E+07
    74 |     1510 |  9.552125E+07 |  8.400414E+07
    75 |     1530 |  9.438182E+07 |  8.328037E+07
    76 |     1550 |  9.372862E+07 |  8.328037E+07
    77 |     1570 |  9.477734E+07 |  8.328037E+07
    78 |     1590 |  9.318477E+07 |  8.328037E+07
    79 |     1610 |  9.358518E+07 |  8.073465E+07
    80 |     1630 |  9.256715E+07 |  8.073465E+07
    81 |     1650 |  9.246367E+07 |  8.073465E+07
    82 |     1670 |  9.194932E+07 |  8.069955E+07
    83 |     1690 |  9.165981E+07 |  8.069955E+07
    84 |     1710 |  9.061859E+07 |  8.069955E+07
    85 |     1730 |  9.018619E+07 |  7.964169E+07
    86 |     1750 |  9.056895E+07 |  7.698939E+07
    87 |     1770 |  8.805060E+07 |  7.698939E+07
    88 |     1790 |  8.827145E+07 |  7.698939E+07
    89 |     1810 |  8.669543E+07 |  7.546940E+07
    90 |     1830 |  8.756830E+07 |  7.546940E+07
    91 |     1850 |  8.725057E+07 |  7.546940E+07
    92 |     1870 |  8.955461E+07 |  7.546940E+07
    93 |     1890 |  8.697406E+07 |  7.546940E+07
    94 |     1910 |  8.859093E+07 |  7.515494E+07
    95 |     1930 |  8.715552E+07 |  7.515494E+07
    96 |     1950 |  8.631575E+07 |  7.515494E+07
    97 |     1970 |  8.576523E+07 |  7.296605E+07
    98 |     1990 |  8.557741E+07 |  7.296605E+07
    99 |     2010 |  8.537681E+07 |  7.296605E+07
   100 |     2030 |  8.544723E+07 |  7.296605E+07
