=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.210258E+07 |  2.659685E+07
     2 |      100 |  3.444466E+07 |  2.416051E+07
     3 |      150 |  3.000243E+07 |  2.355700E+07
     4 |      200 |  2.638561E+07 |  2.060885E+07
     5 |      250 |  2.471517E+07 |  1.989989E+07
     6 |      300 |  2.389357E+07 |  1.989989E+07
     7 |      350 |  2.296744E+07 |  1.947205E+07
     8 |      400 |  2.247970E+07 |  1.947205E+07
     9 |      450 |  2.155346E+07 |  1.947205E+07
    10 |      500 |  2.093345E+07 |  1.947205E+07
    11 |      550 |  2.072787E+07 |  1.947205E+07
    12 |      600 |  2.054458E+07 |  1.889224E+07
    13 |      650 |  2.023563E+07 |  1.874547E+07
    14 |      700 |  2.007817E+07 |  1.874547E+07
    15 |      750 |  1.997472E+07 |  1.874547E+07
    16 |      800 |  1.987039E+07 |  1.874547E+07
    17 |      850 |  1.979482E+07 |  1.859015E+07
    18 |      900 |  1.976308E+07 |  1.859015E+07
    19 |      950 |  1.974160E+07 |  1.859015E+07
    20 |     1000 |  1.964828E+07 |  1.832866E+07
    21 |     1050 |  1.961188E+07 |  1.832866E+07
    22 |     1100 |  1.956950E+07 |  1.832866E+07
    23 |     1150 |  1.948684E+07 |  1.832866E+07
    24 |     1200 |  1.940224E+07 |  1.832866E+07
    25 |     1250 |  1.931033E+07 |  1.832866E+07
    26 |     1300 |  1.929860E+07 |  1.832866E+07
    27 |     1350 |  1.923972E+07 |  1.832303E+07
    28 |     1400 |  1.923865E+07 |  1.832303E+07
    29 |     1450 |  1.920744E+07 |  1.832303E+07
    30 |     1500 |  1.915241E+07 |  1.832303E+07
    31 |     1550 |  1.908450E+07 |  1.831521E+07
    32 |     1600 |  1.904160E+07 |  1.831521E+07
    33 |     1650 |  1.895625E+07 |  1.827984E+07
    34 |     1700 |  1.888936E+07 |  1.827984E+07
    35 |     1750 |  1.881278E+07 |  1.825058E+07
    36 |     1800 |  1.871686E+07 |  1.814761E+07
    37 |     1850 |  1.871686E+07 |  1.814761E+07
    38 |     1900 |  1.859573E+07 |  1.814761E+07
    39 |     1950 |  1.853706E+07 |  1.814761E+07
    40 |     2000 |  1.848984E+07 |  1.814761E+07
    41 |     2050 |  1.841538E+07 |  1.814761E+07
    42 |     2100 |  1.838868E+07 |  1.814761E+07
    43 |     2150 |  1.835458E+07 |  1.814761E+07
    44 |     2200 |  1.832695E+07 |  1.814761E+07
    45 |     2250 |  1.830354E+07 |  1.814761E+07
    46 |     2300 |  1.829751E+07 |  1.814761E+07
    47 |     2350 |  1.828905E+07 |  1.814761E+07
    48 |     2400 |  1.828349E+07 |  1.814761E+07
    49 |     2450 |  1.827697E+07 |  1.814761E+07
    50 |     2500 |  1.826038E+07 |  1.808075E+07
    51 |     2550 |  1.825800E+07 |  1.808075E+07
    52 |     2600 |  1.825068E+07 |  1.808075E+07
    53 |     2650 |  1.824615E+07 |  1.808075E+07
    54 |     2700 |  1.823546E+07 |  1.787735E+07
    55 |     2750 |  1.823173E+07 |  1.787735E+07
    56 |     2800 |  1.822733E+07 |  1.787735E+07
    57 |     2850 |  1.822402E+07 |  1.787735E+07
    58 |     2900 |  1.822314E+07 |  1.787735E+07
    59 |     2950 |  1.821717E+07 |  1.787735E+07
    60 |     3000 |  1.821654E+07 |  1.787735E+07
    61 |     3050 |  1.821221E+07 |  1.787735E+07
    62 |     3100 |  1.820981E+07 |  1.787735E+07
    63 |     3150 |  1.820425E+07 |  1.787735E+07
    64 |     3200 |  1.820222E+07 |  1.787735E+07
    65 |     3250 |  1.819475E+07 |  1.787735E+07
    66 |     3300 |  1.819330E+07 |  1.787735E+07
    67 |     3350 |  1.818856E+07 |  1.787735E+07
    68 |     3400 |  1.818596E+07 |  1.787735E+07
    69 |     3450 |  1.817273E+07 |  1.769228E+07
    70 |     3500 |  1.817273E+07 |  1.769228E+07
    71 |     3550 |  1.815963E+07 |  1.769228E+07
    72 |     3600 |  1.815366E+07 |  1.769228E+07
    73 |     3650 |  1.814782E+07 |  1.769228E+07
    74 |     3700 |  1.814675E+07 |  1.769228E+07
    75 |     3750 |  1.814675E+07 |  1.769228E+07
    76 |     3800 |  1.814287E+07 |  1.769228E+07
    77 |     3850 |  1.814287E+07 |  1.769228E+07
    78 |     3900 |  1.813758E+07 |  1.769228E+07
    79 |     3950 |  1.813473E+07 |  1.769228E+07
    80 |     4000 |  1.813220E+07 |  1.769228E+07
    81 |     4050 |  1.813048E+07 |  1.769228E+07
    82 |     4100 |  1.813039E+07 |  1.769228E+07
    83 |     4150 |  1.812595E+07 |  1.769228E+07
    84 |     4200 |  1.812444E+07 |  1.769228E+07
    85 |     4250 |  1.812444E+07 |  1.769228E+07
    86 |     4300 |  1.812275E+07 |  1.769228E+07
    87 |     4350 |  1.812042E+07 |  1.769228E+07
    88 |     4400 |  1.811849E+07 |  1.769228E+07
    89 |     4450 |  1.811662E+07 |  1.769228E+07
    90 |     4500 |  1.811468E+07 |  1.769228E+07
    91 |     4550 |  1.811239E+07 |  1.769228E+07
    92 |     4600 |  1.810872E+07 |  1.769228E+07
    93 |     4650 |  1.810617E+07 |  1.769228E+07
    94 |     4700 |  1.810484E+07 |  1.769228E+07
    95 |     4750 |  1.810370E+07 |  1.769228E+07
    96 |     4800 |  1.810140E+07 |  1.769228E+07
    97 |     4850 |  1.809744E+07 |  1.769228E+07
    98 |     4900 |  1.809431E+07 |  1.769228E+07
    99 |     4950 |  1.809078E+07 |  1.769228E+07
