=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.920531E+07 |  3.008702E+07
     2 |       70 |  3.736459E+07 |  3.008702E+07
     3 |       90 |  3.656091E+07 |  3.008702E+07
     4 |      110 |  3.638249E+07 |  3.008702E+07
     5 |      130 |  3.657335E+07 |  2.977884E+07
     6 |      150 |  3.561556E+07 |  2.977884E+07
     7 |      170 |  3.505270E+07 |  2.825156E+07
     8 |      190 |  3.397861E+07 |  2.460977E+07
     9 |      210 |  3.299926E+07 |  2.460977E+07
    10 |      230 |  3.294062E+07 |  2.460977E+07
    11 |      250 |  3.293841E+07 |  2.460977E+07
    12 |      270 |  3.226574E+07 |  2.336847E+07
    13 |      290 |  3.169076E+07 |  2.336847E+07
    14 |      310 |  3.112512E+07 |  2.336847E+07
    15 |      330 |  3.056485E+07 |  2.336847E+07
    16 |      350 |  3.046858E+07 |  2.336847E+07
    17 |      370 |  2.979388E+07 |  2.213282E+07
    18 |      390 |  2.911114E+07 |  2.183384E+07
    19 |      410 |  2.954541E+07 |  2.183384E+07
    20 |      430 |  2.925903E+07 |  2.143115E+07
    21 |      450 |  2.859714E+07 |  2.143115E+07
    22 |      470 |  2.852106E+07 |  2.143115E+07
    23 |      490 |  2.831699E+07 |  1.863595E+07
    24 |      510 |  2.821561E+07 |  1.863595E+07
    25 |      530 |  2.751240E+07 |  1.863595E+07
    26 |      550 |  2.659566E+07 |  1.863595E+07
    27 |      570 |  2.619592E+07 |  1.863595E+07
    28 |      590 |  2.563627E+07 |  1.825001E+07
    29 |      610 |  2.497111E+07 |  1.676363E+07
    30 |      630 |  2.481877E+07 |  1.676363E+07
    31 |      650 |  2.511611E+07 |  1.676363E+07
    32 |      670 |  2.473886E+07 |  1.676363E+07
    33 |      690 |  2.347707E+07 |  1.664074E+07
    34 |      710 |  2.309172E+07 |  1.664074E+07
    35 |      730 |  2.307248E+07 |  1.664074E+07
    36 |      750 |  2.360425E+07 |  1.664074E+07
    37 |      770 |  2.257999E+07 |  1.664074E+07
    38 |      790 |  2.202984E+07 |  1.664074E+07
    39 |      810 |  2.180536E+07 |  1.664074E+07
    40 |      830 |  2.271553E+07 |  1.664074E+07
    41 |      850 |  2.234727E+07 |  1.664074E+07
    42 |      870 |  2.193759E+07 |  1.664074E+07
    43 |      890 |  2.164055E+07 |  1.664074E+07
    44 |      910 |  2.189983E+07 |  1.664074E+07
    45 |      930 |  2.203055E+07 |  1.664074E+07
    46 |      950 |  2.250833E+07 |  1.661289E+07
    47 |      970 |  2.154986E+07 |  1.661289E+07
    48 |      990 |  2.140610E+07 |  1.661289E+07
    49 |     1010 |  2.143915E+07 |  1.661289E+07
    50 |     1030 |  2.102139E+07 |  1.661289E+07
    51 |     1050 |  2.153081E+07 |  1.661289E+07
    52 |     1070 |  2.074161E+07 |  1.614693E+07
    53 |     1090 |  2.044254E+07 |  1.614693E+07
    54 |     1110 |  2.071529E+07 |  1.614693E+07
    55 |     1130 |  2.087007E+07 |  1.614693E+07
    56 |     1150 |  1.986859E+07 |  1.614693E+07
    57 |     1170 |  2.078419E+07 |  1.614693E+07
    58 |     1190 |  2.031267E+07 |  1.612145E+07
    59 |     1210 |  1.965251E+07 |  1.612145E+07
    60 |     1230 |  1.967748E+07 |  1.612145E+07
    61 |     1250 |  2.040056E+07 |  1.612145E+07
    62 |     1270 |  2.028553E+07 |  1.612145E+07
    63 |     1290 |  1.959795E+07 |  1.612145E+07
    64 |     1310 |  1.978374E+07 |  1.612145E+07
    65 |     1330 |  1.968584E+07 |  1.612145E+07
    66 |     1350 |  1.950875E+07 |  1.612145E+07
    67 |     1370 |  1.981513E+07 |  1.519252E+07
    68 |     1390 |  2.019404E+07 |  1.519252E+07
    69 |     1410 |  1.960753E+07 |  1.519252E+07
    70 |     1430 |  1.975424E+07 |  1.519252E+07
    71 |     1450 |  2.034717E+07 |  1.519252E+07
    72 |     1470 |  2.016676E+07 |  1.519252E+07
    73 |     1490 |  1.960888E+07 |  1.519252E+07
    74 |     1510 |  1.920300E+07 |  1.519252E+07
    75 |     1530 |  1.923979E+07 |  1.519252E+07
    76 |     1550 |  1.931856E+07 |  1.471248E+07
    77 |     1570 |  1.966347E+07 |  1.471248E+07
    78 |     1590 |  1.911530E+07 |  1.470724E+07
    79 |     1610 |  1.906116E+07 |  1.470724E+07
    80 |     1630 |  1.913905E+07 |  1.470724E+07
    81 |     1650 |  1.962903E+07 |  1.470724E+07
    82 |     1670 |  1.946269E+07 |  1.470724E+07
    83 |     1690 |  1.941974E+07 |  1.407096E+07
    84 |     1710 |  1.956636E+07 |  1.406852E+07
    85 |     1730 |  1.892656E+07 |  1.406852E+07
    86 |     1750 |  1.882652E+07 |  1.406852E+07
    87 |     1770 |  1.871632E+07 |  1.406852E+07
    88 |     1790 |  1.907503E+07 |  1.406852E+07
    89 |     1810 |  1.839723E+07 |  1.406852E+07
    90 |     1830 |  1.856099E+07 |  1.406852E+07
    91 |     1850 |  1.872367E+07 |  1.406852E+07
    92 |     1870 |  1.892380E+07 |  1.406852E+07
    93 |     1890 |  1.882160E+07 |  1.406852E+07
    94 |     1910 |  1.810475E+07 |  1.406852E+07
    95 |     1930 |  1.786628E+07 |  1.406852E+07
    96 |     1950 |  1.748530E+07 |  1.406852E+07
    97 |     1970 |  1.845668E+07 |  1.406852E+07
    98 |     1990 |  1.731164E+07 |  1.406328E+07
    99 |     2010 |  1.850145E+07 |  1.406328E+07
   100 |     2030 |  1.728498E+07 |  1.406328E+07
