=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  8.607383E+07 |  6.308736E+07
     2 |      100 |  7.843237E+07 |  6.308736E+07
     3 |      150 |  7.526695E+07 |  6.308736E+07
     4 |      200 |  7.318339E+07 |  6.308736E+07
     5 |      250 |  7.147247E+07 |  6.308736E+07
     6 |      300 |  6.968495E+07 |  6.308736E+07
     7 |      350 |  6.898354E+07 |  6.308736E+07
     8 |      400 |  6.813249E+07 |  6.210106E+07
     9 |      450 |  6.699394E+07 |  6.033854E+07
    10 |      500 |  6.590288E+07 |  5.920065E+07
    11 |      550 |  6.493158E+07 |  5.920065E+07
    12 |      600 |  6.329679E+07 |  5.519494E+07
    13 |      650 |  6.222812E+07 |  5.519494E+07
    14 |      700 |  6.062803E+07 |  5.481948E+07
    15 |      750 |  5.929486E+07 |  5.481948E+07
    16 |      800 |  5.809515E+07 |  5.399595E+07
    17 |      850 |  5.688403E+07 |  5.386285E+07
    18 |      900 |  5.576874E+07 |  4.721209E+07
    19 |      950 |  5.449378E+07 |  4.687988E+07
    20 |     1000 |  5.293668E+07 |  4.687988E+07
    21 |     1050 |  5.107175E+07 |  4.623376E+07
    22 |     1100 |  4.900135E+07 |  4.479807E+07
    23 |     1150 |  4.718153E+07 |  4.479807E+07
    24 |     1200 |  4.656590E+07 |  4.479807E+07
    25 |     1250 |  4.607307E+07 |  4.404400E+07
    26 |     1300 |  4.552586E+07 |  4.404400E+07
    27 |     1350 |  4.494110E+07 |  4.306459E+07
    28 |     1400 |  4.442564E+07 |  4.306459E+07
    29 |     1450 |  4.390955E+07 |  4.296997E+07
    30 |     1500 |  4.332235E+07 |  4.296660E+07
    31 |     1550 |  4.300996E+07 |  4.259419E+07
    32 |     1600 |  4.286291E+07 |  4.043215E+07
    33 |     1650 |  4.271781E+07 |  4.043215E+07
    34 |     1700 |  4.242372E+07 |  4.030359E+07
    35 |     1750 |  4.199650E+07 |  4.009057E+07
    36 |     1800 |  4.144655E+07 |  3.902633E+07
    37 |     1850 |  4.037600E+07 |  3.902633E+07
    38 |     1900 |  4.001033E+07 |  3.862342E+07
    39 |     1950 |  3.970455E+07 |  3.862342E+07
    40 |     2000 |  3.926868E+07 |  3.811798E+07
    41 |     2050 |  3.880978E+07 |  3.811798E+07
    42 |     2100 |  3.857186E+07 |  3.781182E+07
    43 |     2150 |  3.837343E+07 |  3.781182E+07
    44 |     2200 |  3.816021E+07 |  3.781182E+07
    45 |     2250 |  3.796459E+07 |  3.428012E+07
    46 |     2300 |  3.773684E+07 |  3.391080E+07
    47 |     2350 |  3.721193E+07 |  3.391080E+07
    48 |     2400 |  3.637107E+07 |  3.391080E+07
    49 |     2450 |  3.461683E+07 |  3.388582E+07
    50 |     2500 |  3.405615E+07 |  3.388582E+07
    51 |     2550 |  3.390573E+07 |  3.388575E+07
    52 |     2600 |  3.389665E+07 |  3.369926E+07
    53 |     2650 |  3.385474E+07 |  3.263525E+07
    54 |     2700 |  3.382258E+07 |  3.263525E+07
    55 |     2750 |  3.370180E+07 |  3.254107E+07
    56 |     2800 |  3.353574E+07 |  3.254107E+07
    57 |     2850 |  3.320129E+07 |  3.120459E+07
    58 |     2900 |  3.285853E+07 |  3.120459E+07
    59 |     2950 |  3.243432E+07 |  3.120459E+07
    60 |     3000 |  3.225112E+07 |  3.120459E+07
    61 |     3050 |  3.191508E+07 |  3.120459E+07
    62 |     3100 |  3.162085E+07 |  3.088394E+07
    63 |     3150 |  3.141491E+07 |  3.054221E+07
    64 |     3200 |  3.114996E+07 |  3.008071E+07
    65 |     3250 |  3.083245E+07 |  2.941833E+07
    66 |     3300 |  3.053089E+07 |  2.913340E+07
    67 |     3350 |  3.019515E+07 |  2.913340E+07
    68 |     3400 |  2.998285E+07 |  2.913340E+07
