=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.216145E+08 |  1.045506E+08
     2 |      100 |  1.152709E+08 |  1.045506E+08
     3 |      150 |  1.114383E+08 |  1.030390E+08
     4 |      200 |  1.097022E+08 |  1.030390E+08
     5 |      250 |  1.077905E+08 |  9.927944E+07
     6 |      300 |  1.055966E+08 |  9.737223E+07
     7 |      350 |  1.039456E+08 |  9.304130E+07
     8 |      400 |  1.034653E+08 |  9.304130E+07
     9 |      450 |  1.020656E+08 |  9.304130E+07
    10 |      500 |  1.011758E+08 |  9.304130E+07
    11 |      550 |  9.945219E+07 |  9.171587E+07
    12 |      600 |  9.812167E+07 |  8.799447E+07
    13 |      650 |  9.642060E+07 |  8.359960E+07
    14 |      700 |  9.445942E+07 |  8.359960E+07
    15 |      750 |  9.234392E+07 |  8.359960E+07
    16 |      800 |  9.125094E+07 |  8.359960E+07
    17 |      850 |  8.961434E+07 |  8.269552E+07
    18 |      900 |  8.758697E+07 |  8.238565E+07
    19 |      950 |  8.559215E+07 |  8.028375E+07
    20 |     1000 |  8.367346E+07 |  7.353612E+07
    21 |     1050 |  8.138912E+07 |  7.127275E+07
    22 |     1100 |  7.923315E+07 |  7.127275E+07
    23 |     1150 |  7.616048E+07 |  6.811417E+07
    24 |     1200 |  7.307294E+07 |  6.763082E+07
    25 |     1250 |  7.079220E+07 |  6.618357E+07
    26 |     1300 |  6.918736E+07 |  6.367402E+07
    27 |     1350 |  6.786605E+07 |  6.365845E+07
    28 |     1400 |  6.643180E+07 |  6.226652E+07
    29 |     1450 |  6.524053E+07 |  6.226652E+07
    30 |     1500 |  6.409689E+07 |  6.213818E+07
    31 |     1550 |  6.307408E+07 |  6.128130E+07
    32 |     1600 |  6.231659E+07 |  5.884195E+07
    33 |     1650 |  6.190868E+07 |  5.884195E+07
    34 |     1700 |  6.142010E+07 |  5.884195E+07
    35 |     1750 |  6.071832E+07 |  5.884195E+07
    36 |     1800 |  6.005897E+07 |  5.735309E+07
    37 |     1850 |  5.937342E+07 |  5.735309E+07
    38 |     1900 |  5.876032E+07 |  5.735309E+07
    39 |     1950 |  5.837801E+07 |  5.735309E+07
    40 |     2000 |  5.788848E+07 |  5.660195E+07
    41 |     2050 |  5.746370E+07 |  5.659585E+07
    42 |     2100 |  5.722344E+07 |  5.596906E+07
    43 |     2150 |  5.696856E+07 |  5.515960E+07
    44 |     2200 |  5.659803E+07 |  5.508143E+07
    45 |     2250 |  5.608684E+07 |  5.457443E+07
    46 |     2300 |  5.568914E+07 |  5.456879E+07
    47 |     2350 |  5.524516E+07 |  5.452517E+07
    48 |     2400 |  5.486558E+07 |  5.363735E+07
    49 |     2450 |  5.467218E+07 |  5.362167E+07
    50 |     2500 |  5.440414E+07 |  5.236708E+07
    51 |     2550 |  5.410210E+07 |  5.236708E+07
    52 |     2600 |  5.365391E+07 |  5.236708E+07
    53 |     2650 |  5.329990E+07 |  5.236708E+07
    54 |     2700 |  5.305001E+07 |  5.180893E+07
    55 |     2750 |  5.280570E+07 |  5.168695E+07
    56 |     2800 |  5.252006E+07 |  5.163472E+07
    57 |     2850 |  5.207664E+07 |  5.162796E+07
    58 |     2900 |  5.170430E+07 |  4.798690E+07
    59 |     2950 |  5.146291E+07 |  4.798690E+07
    60 |     3000 |  5.116995E+07 |  4.793468E+07
    61 |     3050 |  5.023096E+07 |  4.792791E+07
    62 |     3100 |  4.832823E+07 |  4.792791E+07
    63 |     3150 |  4.793944E+07 |  4.754613E+07
    64 |     3200 |  4.790589E+07 |  4.752008E+07
    65 |     3250 |  4.785869E+07 |  4.752008E+07
    66 |     3300 |  4.777091E+07 |  4.749391E+07
    67 |     3350 |  4.759130E+07 |  4.748714E+07
    68 |     3400 |  4.751372E+07 |  4.748714E+07
    69 |     3450 |  4.749870E+07 |  4.744881E+07
    70 |     3500 |  4.746666E+07 |  4.669371E+07
    71 |     3550 |  4.744192E+07 |  4.669371E+07
    72 |     3600 |  4.737696E+07 |  4.668286E+07
    73 |     3650 |  4.725589E+07 |  4.651982E+07
    74 |     3700 |  4.701435E+07 |  4.651982E+07
    75 |     3750 |  4.680212E+07 |  4.651982E+07
    76 |     3800 |  4.662834E+07 |  4.651982E+07
    77 |     3850 |  4.653030E+07 |  4.430499E+07
    78 |     3900 |  4.638855E+07 |  4.430499E+07
    79 |     3950 |  4.615598E+07 |  4.280420E+07
    80 |     4000 |  4.556407E+07 |  4.280420E+07
    81 |     4050 |  4.454892E+07 |  4.280420E+07
    82 |     4100 |  4.388322E+07 |  4.280420E+07
    83 |     4150 |  4.349980E+07 |  4.280420E+07
    84 |     4200 |  4.287631E+07 |  4.280420E+07
    85 |     4250 |  4.280396E+07 |  4.274184E+07
    86 |     4300 |  4.280295E+07 |  4.274184E+07
    87 |     4350 |  4.280165E+07 |  4.274184E+07
    88 |     4400 |  4.279398E+07 |  4.267544E+07
    89 |     4450 |  4.278155E+07 |  4.267544E+07
    90 |     4500 |  4.276321E+07 |  4.267468E+07
    91 |     4550 |  4.273325E+07 |  4.261232E+07
    92 |     4600 |  4.270650E+07 |  4.261126E+07
    93 |     4650 |  4.264048E+07 |  4.206321E+07
    94 |     4700 |  4.259030E+07 |  4.200085E+07
    95 |     4750 |  4.256584E+07 |  4.200009E+07
    96 |     4800 |  4.250543E+07 |  4.199825E+07
    97 |     4850 |  4.238514E+07 |  4.199825E+07
    98 |     4900 |  4.216731E+07 |  4.199825E+07
    99 |     4950 |  4.200079E+07 |  4.199825E+07
   100 |     5000 |  4.199875E+07 |  4.199825E+07
