=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.257012E+07 |  6.209434E+07
     2 |      100 |  6.779578E+07 |  5.491265E+07
     3 |      150 |  6.545318E+07 |  5.491265E+07
     4 |      200 |  6.408986E+07 |  5.491265E+07
     5 |      250 |  6.311837E+07 |  5.491265E+07
     6 |      300 |  6.183161E+07 |  5.477560E+07
     7 |      350 |  6.148816E+07 |  5.477560E+07
     8 |      400 |  6.126032E+07 |  5.477560E+07
     9 |      450 |  6.087212E+07 |  5.477560E+07
    10 |      500 |  6.042764E+07 |  5.464004E+07
    11 |      550 |  6.033779E+07 |  5.464004E+07
    12 |      600 |  6.028233E+07 |  5.464004E+07
    13 |      650 |  6.020414E+07 |  5.464004E+07
    14 |      700 |  5.997265E+07 |  5.464004E+07
    15 |      750 |  5.985405E+07 |  5.464004E+07
    16 |      800 |  5.977428E+07 |  5.464004E+07
    17 |      850 |  5.969455E+07 |  5.464004E+07
    18 |      900 |  5.969224E+07 |  5.464004E+07
    19 |      950 |  5.965335E+07 |  5.464004E+07
    20 |     1000 |  5.965090E+07 |  5.464004E+07
    21 |     1050 |  5.957985E+07 |  5.464004E+07
    22 |     1100 |  5.933272E+07 |  5.464004E+07
    23 |     1150 |  5.926247E+07 |  5.464004E+07
    24 |     1200 |  5.912802E+07 |  5.464004E+07
    25 |     1250 |  5.886940E+07 |  5.464004E+07
    26 |     1300 |  5.870659E+07 |  5.464004E+07
    27 |     1350 |  5.852496E+07 |  5.464004E+07
    28 |     1400 |  5.839943E+07 |  5.464004E+07
    29 |     1450 |  5.838106E+07 |  5.464004E+07
    30 |     1500 |  5.838106E+07 |  5.464004E+07
    31 |     1550 |  5.806126E+07 |  5.464004E+07
    32 |     1600 |  5.788556E+07 |  5.441630E+07
    33 |     1650 |  5.772068E+07 |  5.440948E+07
    34 |     1700 |  5.770615E+07 |  5.440948E+07
    35 |     1750 |  5.770315E+07 |  5.440948E+07
    36 |     1800 |  5.770089E+07 |  5.440948E+07
    37 |     1850 |  5.767227E+07 |  5.440948E+07
    38 |     1900 |  5.758317E+07 |  5.440948E+07
    39 |     1950 |  5.757206E+07 |  5.440948E+07
    40 |     2000 |  5.756570E+07 |  5.440948E+07
    41 |     2050 |  5.754181E+07 |  5.440948E+07
    42 |     2100 |  5.753556E+07 |  5.440948E+07
    43 |     2150 |  5.738302E+07 |  5.440948E+07
    44 |     2200 |  5.730286E+07 |  5.440948E+07
    45 |     2250 |  5.729801E+07 |  5.440948E+07
    46 |     2300 |  5.722031E+07 |  5.440948E+07
    47 |     2350 |  5.721010E+07 |  5.440948E+07
    48 |     2400 |  5.721010E+07 |  5.440948E+07
    49 |     2450 |  5.720138E+07 |  5.440948E+07
    50 |     2500 |  5.711473E+07 |  5.440948E+07
    51 |     2550 |  5.711231E+07 |  5.440948E+07
    52 |     2600 |  5.703583E+07 |  5.440948E+07
    53 |     2650 |  5.703583E+07 |  5.440948E+07
    54 |     2700 |  5.703583E+07 |  5.440948E+07
    55 |     2750 |  5.703088E+07 |  5.440948E+07
    56 |     2800 |  5.702893E+07 |  5.440948E+07
    57 |     2850 |  5.702893E+07 |  5.440948E+07
    58 |     2900 |  5.702893E+07 |  5.440948E+07
    59 |     2950 |  5.702893E+07 |  5.440948E+07
    60 |     3000 |  5.702079E+07 |  5.440948E+07
    61 |     3050 |  5.701648E+07 |  5.440948E+07
    62 |     3100 |  5.701648E+07 |  5.440948E+07
    63 |     3150 |  5.701648E+07 |  5.440948E+07
