=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.277333E+07 |  2.894941E+07
     2 |      100 |  3.651648E+07 |  2.779960E+07
     3 |      150 |  3.114928E+07 |  2.671560E+07
     4 |      200 |  2.924838E+07 |  2.565951E+07
     5 |      250 |  2.867680E+07 |  2.481116E+07
     6 |      300 |  2.803114E+07 |  2.481116E+07
     7 |      350 |  2.761961E+07 |  2.481116E+07
     8 |      400 |  2.708546E+07 |  2.382784E+07
     9 |      450 |  2.675473E+07 |  2.382784E+07
    10 |      500 |  2.625546E+07 |  2.382784E+07
    11 |      550 |  2.575133E+07 |  2.206262E+07
    12 |      600 |  2.548612E+07 |  2.206262E+07
    13 |      650 |  2.526300E+07 |  2.206262E+07
    14 |      700 |  2.510466E+07 |  2.206262E+07
    15 |      750 |  2.499987E+07 |  2.206262E+07
    16 |      800 |  2.489582E+07 |  2.206262E+07
    17 |      850 |  2.482718E+07 |  2.206262E+07
    18 |      900 |  2.472083E+07 |  2.206262E+07
    19 |      950 |  2.470113E+07 |  2.206262E+07
    20 |     1000 |  2.464519E+07 |  2.206262E+07
    21 |     1050 |  2.453653E+07 |  2.206262E+07
    22 |     1100 |  2.452673E+07 |  2.206262E+07
    23 |     1150 |  2.451935E+07 |  2.206262E+07
    24 |     1200 |  2.441398E+07 |  2.014257E+07
    25 |     1250 |  2.441260E+07 |  2.014257E+07
    26 |     1300 |  2.430247E+07 |  2.014257E+07
    27 |     1350 |  2.425524E+07 |  2.014257E+07
    28 |     1400 |  2.419191E+07 |  2.014257E+07
    29 |     1450 |  2.413250E+07 |  2.014257E+07
    30 |     1500 |  2.412284E+07 |  2.014257E+07
    31 |     1550 |  2.411718E+07 |  2.014257E+07
    32 |     1600 |  2.410876E+07 |  2.014257E+07
    33 |     1650 |  2.403420E+07 |  2.014257E+07
    34 |     1700 |  2.403420E+07 |  2.014257E+07
    35 |     1750 |  2.397430E+07 |  2.014257E+07
    36 |     1800 |  2.395672E+07 |  2.014257E+07
    37 |     1850 |  2.395672E+07 |  2.014257E+07
    38 |     1900 |  2.395266E+07 |  2.014257E+07
    39 |     1950 |  2.390546E+07 |  2.014257E+07
    40 |     2000 |  2.388916E+07 |  2.014257E+07
    41 |     2050 |  2.388796E+07 |  2.014257E+07
    42 |     2100 |  2.383626E+07 |  2.014257E+07
    43 |     2150 |  2.380512E+07 |  2.014257E+07
    44 |     2200 |  2.375600E+07 |  2.014257E+07
    45 |     2250 |  2.375146E+07 |  2.014257E+07
    46 |     2300 |  2.373471E+07 |  2.014257E+07
    47 |     2350 |  2.368138E+07 |  2.014257E+07
    48 |     2400 |  2.359642E+07 |  2.014257E+07
    49 |     2450 |  2.358061E+07 |  2.014257E+07
    50 |     2500 |  2.358061E+07 |  2.014257E+07
    51 |     2550 |  2.356585E+07 |  2.014257E+07
    52 |     2600 |  2.356444E+07 |  2.014257E+07
    53 |     2650 |  2.349650E+07 |  2.014257E+07
    54 |     2700 |  2.349650E+07 |  2.014257E+07
