=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.314781E+07 |  3.608256E+07
     2 |      100 |  4.174483E+07 |  3.600725E+07
     3 |      150 |  4.050521E+07 |  3.331819E+07
     4 |      200 |  3.939198E+07 |  3.331819E+07
     5 |      250 |  3.871954E+07 |  3.331819E+07
     6 |      300 |  3.812074E+07 |  3.331819E+07
     7 |      350 |  3.772765E+07 |  3.331819E+07
     8 |      400 |  3.725563E+07 |  3.331819E+07
     9 |      450 |  3.675876E+07 |  3.331819E+07
    10 |      500 |  3.646002E+07 |  3.331819E+07
    11 |      550 |  3.628304E+07 |  3.215054E+07
    12 |      600 |  3.621343E+07 |  3.215054E+07
    13 |      650 |  3.621236E+07 |  3.215054E+07
    14 |      700 |  3.608660E+07 |  3.215054E+07
    15 |      750 |  3.600075E+07 |  3.215054E+07
    16 |      800 |  3.581260E+07 |  3.215054E+07
    17 |      850 |  3.568489E+07 |  3.124559E+07
    18 |      900 |  3.558050E+07 |  3.124559E+07
    19 |      950 |  3.548344E+07 |  3.124559E+07
    20 |     1000 |  3.538680E+07 |  3.124559E+07
    21 |     1050 |  3.525950E+07 |  3.124559E+07
    22 |     1100 |  3.507427E+07 |  3.124559E+07
    23 |     1150 |  3.501058E+07 |  3.124559E+07
    24 |     1200 |  3.501058E+07 |  3.124559E+07
    25 |     1250 |  3.491625E+07 |  3.124559E+07
    26 |     1300 |  3.477453E+07 |  3.124559E+07
    27 |     1350 |  3.476749E+07 |  3.124559E+07
    28 |     1400 |  3.476749E+07 |  3.124559E+07
    29 |     1450 |  3.467760E+07 |  3.124559E+07
    30 |     1500 |  3.464722E+07 |  3.124559E+07
    31 |     1550 |  3.464722E+07 |  3.124559E+07
    32 |     1600 |  3.459130E+07 |  3.124559E+07
    33 |     1650 |  3.454740E+07 |  3.124559E+07
    34 |     1700 |  3.451953E+07 |  3.124559E+07
    35 |     1750 |  3.451953E+07 |  3.124559E+07
    36 |     1800 |  3.451622E+07 |  3.124559E+07
    37 |     1850 |  3.445743E+07 |  3.124559E+07
    38 |     1900 |  3.443564E+07 |  3.124559E+07
    39 |     1950 |  3.442337E+07 |  3.124559E+07
    40 |     2000 |  3.437419E+07 |  3.124559E+07
    41 |     2050 |  3.437419E+07 |  3.124559E+07
    42 |     2100 |  3.433942E+07 |  3.124559E+07
    43 |     2150 |  3.429606E+07 |  3.124559E+07
    44 |     2200 |  3.429606E+07 |  3.124559E+07
    45 |     2250 |  3.428371E+07 |  3.124559E+07
    46 |     2300 |  3.428371E+07 |  3.124559E+07
    47 |     2350 |  3.428371E+07 |  3.124559E+07
