=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.105653E+08 |  1.000767E+08
     2 |      100 |  1.037178E+08 |  9.771363E+07
     3 |      150 |  1.011643E+08 |  9.408311E+07
     4 |      200 |  9.912990E+07 |  9.408311E+07
     5 |      250 |  9.781828E+07 |  9.223519E+07
     6 |      300 |  9.684733E+07 |  9.197297E+07
     7 |      350 |  9.664149E+07 |  9.197297E+07
     8 |      400 |  9.627579E+07 |  9.197297E+07
     9 |      450 |  9.584744E+07 |  9.062293E+07
    10 |      500 |  9.512996E+07 |  9.046034E+07
    11 |      550 |  9.496623E+07 |  9.046034E+07
    12 |      600 |  9.459247E+07 |  9.046034E+07
    13 |      650 |  9.450297E+07 |  9.046034E+07
    14 |      700 |  9.417437E+07 |  9.016021E+07
    15 |      750 |  9.399954E+07 |  9.016021E+07
    16 |      800 |  9.359090E+07 |  9.016021E+07
    17 |      850 |  9.309519E+07 |  8.514159E+07
    18 |      900 |  9.299605E+07 |  8.514159E+07
    19 |      950 |  9.291219E+07 |  8.514159E+07
    20 |     1000 |  9.279300E+07 |  8.514159E+07
    21 |     1050 |  9.261274E+07 |  8.514159E+07
    22 |     1100 |  9.255607E+07 |  8.514159E+07
    23 |     1150 |  9.221239E+07 |  8.514159E+07
    24 |     1200 |  9.208333E+07 |  8.514159E+07
    25 |     1250 |  9.202270E+07 |  8.514159E+07
    26 |     1300 |  9.200355E+07 |  8.514159E+07
    27 |     1350 |  9.197377E+07 |  8.514159E+07
    28 |     1400 |  9.197377E+07 |  8.514159E+07
    29 |     1450 |  9.188495E+07 |  8.514159E+07
    30 |     1500 |  9.188495E+07 |  8.514159E+07
    31 |     1550 |  9.175496E+07 |  8.514159E+07
    32 |     1600 |  9.175496E+07 |  8.514159E+07
    33 |     1650 |  9.172925E+07 |  8.514159E+07
    34 |     1700 |  9.172925E+07 |  8.514159E+07
    35 |     1750 |  9.150804E+07 |  8.514159E+07
    36 |     1800 |  9.144881E+07 |  8.514159E+07
    37 |     1850 |  9.144881E+07 |  8.514159E+07
    38 |     1900 |  9.139714E+07 |  8.514159E+07
    39 |     1950 |  9.125911E+07 |  8.514159E+07
    40 |     2000 |  9.123057E+07 |  8.514159E+07
    41 |     2050 |  9.114798E+07 |  8.514159E+07
    42 |     2100 |  9.113826E+07 |  8.514159E+07
    43 |     2150 |  9.108730E+07 |  8.514159E+07
    44 |     2200 |  9.104145E+07 |  8.514159E+07
    45 |     2250 |  9.095631E+07 |  8.514159E+07
    46 |     2300 |  9.086086E+07 |  8.514159E+07
    47 |     2350 |  9.086086E+07 |  8.514159E+07
