=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.458142E+07 |  6.155177E+07
     2 |      100 |  6.742827E+07 |  5.942240E+07
     3 |      150 |  6.448380E+07 |  5.879873E+07
     4 |      200 |  6.334544E+07 |  5.822940E+07
     5 |      250 |  6.231679E+07 |  5.700380E+07
     6 |      300 |  6.160596E+07 |  5.642946E+07
     7 |      350 |  6.135636E+07 |  5.642946E+07
     8 |      400 |  6.069834E+07 |  5.632182E+07
     9 |      450 |  6.013464E+07 |  5.479687E+07
    10 |      500 |  5.996917E+07 |  5.479687E+07
    11 |      550 |  5.983053E+07 |  5.479687E+07
    12 |      600 |  5.956710E+07 |  5.479687E+07
    13 |      650 |  5.947557E+07 |  5.479687E+07
    14 |      700 |  5.940701E+07 |  5.479687E+07
    15 |      750 |  5.929122E+07 |  5.479687E+07
    16 |      800 |  5.914642E+07 |  5.479687E+07
    17 |      850 |  5.909791E+07 |  5.479687E+07
    18 |      900 |  5.894812E+07 |  5.479687E+07
    19 |      950 |  5.887039E+07 |  5.479687E+07
    20 |     1000 |  5.876022E+07 |  5.479687E+07
    21 |     1050 |  5.870928E+07 |  5.479687E+07
    22 |     1100 |  5.834684E+07 |  5.479687E+07
    23 |     1150 |  5.834684E+07 |  5.479687E+07
    24 |     1200 |  5.833339E+07 |  5.479687E+07
    25 |     1250 |  5.815439E+07 |  5.479687E+07
    26 |     1300 |  5.811112E+07 |  5.479687E+07
    27 |     1350 |  5.811112E+07 |  5.479687E+07
    28 |     1400 |  5.786411E+07 |  5.479687E+07
    29 |     1450 |  5.786411E+07 |  5.479687E+07
    30 |     1500 |  5.785815E+07 |  5.479687E+07
    31 |     1550 |  5.780719E+07 |  5.479687E+07
    32 |     1600 |  5.773784E+07 |  5.479687E+07
    33 |     1650 |  5.773784E+07 |  5.479687E+07
    34 |     1700 |  5.768766E+07 |  5.479687E+07
    35 |     1750 |  5.757708E+07 |  5.479687E+07
    36 |     1800 |  5.754664E+07 |  5.479687E+07
    37 |     1850 |  5.754664E+07 |  5.479687E+07
    38 |     1900 |  5.744690E+07 |  5.479687E+07
    39 |     1950 |  5.743281E+07 |  5.479687E+07
