=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.014044E+07 |  3.392472E+07
     2 |      100 |  3.660186E+07 |  3.149704E+07
     3 |      150 |  3.539406E+07 |  3.149704E+07
     4 |      200 |  3.488173E+07 |  3.149704E+07
     5 |      250 |  3.448856E+07 |  3.149704E+07
     6 |      300 |  3.441142E+07 |  3.149704E+07
     7 |      350 |  3.420096E+07 |  3.131822E+07
     8 |      400 |  3.413672E+07 |  3.131822E+07
     9 |      450 |  3.407615E+07 |  3.131822E+07
    10 |      500 |  3.378984E+07 |  2.977492E+07
    11 |      550 |  3.365176E+07 |  2.977492E+07
    12 |      600 |  3.341632E+07 |  2.977492E+07
    13 |      650 |  3.327384E+07 |  2.977492E+07
    14 |      700 |  3.315808E+07 |  2.977492E+07
    15 |      750 |  3.314217E+07 |  2.977492E+07
    16 |      800 |  3.291391E+07 |  2.977492E+07
    17 |      850 |  3.289513E+07 |  2.977492E+07
    18 |      900 |  3.284617E+07 |  2.977492E+07
    19 |      950 |  3.282698E+07 |  2.977492E+07
    20 |     1000 |  3.282439E+07 |  2.977492E+07
    21 |     1050 |  3.280418E+07 |  2.977492E+07
    22 |     1100 |  3.279568E+07 |  2.977492E+07
    23 |     1150 |  3.278308E+07 |  2.977492E+07
    24 |     1200 |  3.265253E+07 |  2.977492E+07
    25 |     1250 |  3.265253E+07 |  2.977492E+07
    26 |     1300 |  3.264470E+07 |  2.977492E+07
    27 |     1350 |  3.249373E+07 |  2.977492E+07
    28 |     1400 |  3.249357E+07 |  2.977492E+07
    29 |     1450 |  3.245290E+07 |  2.977492E+07
    30 |     1500 |  3.241675E+07 |  2.977492E+07
    31 |     1550 |  3.239896E+07 |  2.977492E+07
    32 |     1600 |  3.237024E+07 |  2.977492E+07
    33 |     1650 |  3.235462E+07 |  2.977492E+07
    34 |     1700 |  3.230304E+07 |  2.977492E+07
    35 |     1750 |  3.229067E+07 |  2.977492E+07
    36 |     1800 |  3.214417E+07 |  2.977492E+07
    37 |     1850 |  3.214417E+07 |  2.977492E+07
    38 |     1900 |  3.213380E+07 |  2.977492E+07
    39 |     1950 |  3.206368E+07 |  2.977492E+07
    40 |     2000 |  3.185397E+07 |  2.977492E+07
