=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  9.863105E+07 |  8.264525E+07
     2 |       70 |  9.614575E+07 |  8.127531E+07
     3 |       90 |  9.395163E+07 |  8.127531E+07
     4 |      110 |  9.312419E+07 |  7.855217E+07
     5 |      130 |  9.120729E+07 |  7.855217E+07
     6 |      150 |  9.024310E+07 |  7.855217E+07
     7 |      170 |  9.056664E+07 |  7.855217E+07
     8 |      190 |  8.994525E+07 |  7.347345E+07
     9 |      210 |  9.001646E+07 |  7.347345E+07
    10 |      230 |  8.832391E+07 |  7.347345E+07
    11 |      250 |  8.778051E+07 |  7.347345E+07
    12 |      270 |  8.664999E+07 |  7.347345E+07
    13 |      290 |  8.645928E+07 |  7.347345E+07
    14 |      310 |  8.688693E+07 |  7.347345E+07
    15 |      330 |  8.672905E+07 |  7.347345E+07
    16 |      350 |  8.687224E+07 |  7.347345E+07
    17 |      370 |  8.569091E+07 |  7.342202E+07
    18 |      390 |  8.596933E+07 |  7.342202E+07
    19 |      410 |  8.526903E+07 |  7.342202E+07
    20 |      430 |  8.549394E+07 |  7.342202E+07
    21 |      450 |  8.492650E+07 |  7.342202E+07
    22 |      470 |  8.523218E+07 |  7.342202E+07
    23 |      490 |  8.458523E+07 |  7.342202E+07
    24 |      510 |  8.532190E+07 |  6.774600E+07
    25 |      530 |  8.452666E+07 |  6.774600E+07
    26 |      550 |  8.421634E+07 |  6.774600E+07
    27 |      570 |  8.397326E+07 |  6.774600E+07
    28 |      590 |  8.433839E+07 |  6.774600E+07
    29 |      610 |  8.293332E+07 |  6.774600E+07
    30 |      630 |  8.330854E+07 |  6.774600E+07
    31 |      650 |  8.366601E+07 |  6.774600E+07
    32 |      670 |  8.335614E+07 |  6.774600E+07
    33 |      690 |  8.391595E+07 |  6.774600E+07
    34 |      710 |  8.288735E+07 |  6.774600E+07
    35 |      730 |  8.349754E+07 |  6.774600E+07
    36 |      750 |  8.458701E+07 |  6.774600E+07
    37 |      770 |  8.409818E+07 |  6.774600E+07
    38 |      790 |  8.312152E+07 |  6.774600E+07
    39 |      810 |  8.308283E+07 |  6.774600E+07
    40 |      830 |  8.297926E+07 |  6.774600E+07
    41 |      850 |  8.307788E+07 |  6.774600E+07
    42 |      870 |  8.272763E+07 |  6.774600E+07
    43 |      890 |  8.327297E+07 |  6.774600E+07
    44 |      910 |  8.401181E+07 |  6.774600E+07
    45 |      930 |  8.332528E+07 |  6.774600E+07
    46 |      950 |  8.331455E+07 |  6.774600E+07
    47 |      970 |  8.290994E+07 |  6.774600E+07
    48 |      990 |  8.414479E+07 |  6.774600E+07
    49 |     1010 |  8.253543E+07 |  6.774600E+07
    50 |     1030 |  8.321761E+07 |  6.774600E+07
    51 |     1050 |  8.306341E+07 |  6.774600E+07
    52 |     1070 |  8.293800E+07 |  6.774600E+07
    53 |     1090 |  8.334365E+07 |  6.774600E+07
    54 |     1110 |  8.304756E+07 |  6.774600E+07
