=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  9.117841E+07 |  8.221632E+07
     2 |      100 |  8.638816E+07 |  7.208971E+07
     3 |      150 |  8.506833E+07 |  7.208971E+07
     4 |      200 |  8.405057E+07 |  7.208971E+07
     5 |      250 |  8.289925E+07 |  7.208971E+07
     6 |      300 |  8.249503E+07 |  7.208971E+07
     7 |      350 |  8.158163E+07 |  7.208971E+07
     8 |      400 |  8.089102E+07 |  7.208971E+07
     9 |      450 |  8.040312E+07 |  7.208971E+07
    10 |      500 |  7.992392E+07 |  7.208971E+07
    11 |      550 |  7.927300E+07 |  7.208971E+07
    12 |      600 |  7.909521E+07 |  7.208971E+07
    13 |      650 |  7.905169E+07 |  7.208971E+07
    14 |      700 |  7.893350E+07 |  7.208971E+07
    15 |      750 |  7.867855E+07 |  7.208971E+07
    16 |      800 |  7.821828E+07 |  7.208971E+07
    17 |      850 |  7.782872E+07 |  7.208971E+07
    18 |      900 |  7.779043E+07 |  7.208971E+07
    19 |      950 |  7.748381E+07 |  7.208971E+07
    20 |     1000 |  7.723681E+07 |  7.208971E+07
    21 |     1050 |  7.705681E+07 |  7.208971E+07
    22 |     1100 |  7.688951E+07 |  7.208971E+07
    23 |     1150 |  7.665886E+07 |  7.208971E+07
    24 |     1200 |  7.642027E+07 |  7.208971E+07
    25 |     1250 |  7.631771E+07 |  7.208971E+07
    26 |     1300 |  7.624973E+07 |  7.208971E+07
    27 |     1350 |  7.617067E+07 |  7.208971E+07
    28 |     1400 |  7.604300E+07 |  7.208971E+07
    29 |     1450 |  7.590597E+07 |  7.208971E+07
    30 |     1500 |  7.584930E+07 |  7.208971E+07
    31 |     1550 |  7.576274E+07 |  7.208971E+07
    32 |     1600 |  7.574852E+07 |  7.208971E+07
