=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.139410E+08 |  9.619247E+07
     2 |      100 |  1.007958E+08 |  9.123237E+07
     3 |      150 |  9.662275E+07 |  8.758759E+07
     4 |      200 |  9.542907E+07 |  8.758759E+07
     5 |      250 |  9.457766E+07 |  8.758759E+07
     6 |      300 |  9.365069E+07 |  8.758759E+07
     7 |      350 |  9.298758E+07 |  8.758759E+07
     8 |      400 |  9.237306E+07 |  8.758759E+07
     9 |      450 |  9.183430E+07 |  8.758759E+07
    10 |      500 |  9.156101E+07 |  8.758759E+07
    11 |      550 |  9.091525E+07 |  8.591701E+07
    12 |      600 |  9.048081E+07 |  8.591701E+07
    13 |      650 |  9.014390E+07 |  8.591701E+07
    14 |      700 |  8.999462E+07 |  8.591701E+07
    15 |      750 |  8.955450E+07 |  8.591701E+07
    16 |      800 |  8.942526E+07 |  8.591701E+07
    17 |      850 |  8.912731E+07 |  8.591701E+07
    18 |      900 |  8.895025E+07 |  8.591701E+07
    19 |      950 |  8.883421E+07 |  8.591701E+07
    20 |     1000 |  8.873644E+07 |  8.591701E+07
    21 |     1050 |  8.861534E+07 |  8.591701E+07
    22 |     1100 |  8.853903E+07 |  8.591701E+07
    23 |     1150 |  8.853903E+07 |  8.591701E+07
    24 |     1200 |  8.831720E+07 |  8.531697E+07
    25 |     1250 |  8.810045E+07 |  8.455003E+07
    26 |     1300 |  8.786957E+07 |  8.280156E+07
    27 |     1350 |  8.770683E+07 |  8.280156E+07
    28 |     1400 |  8.755667E+07 |  8.280156E+07
    29 |     1450 |  8.748290E+07 |  8.280156E+07
    30 |     1500 |  8.725929E+07 |  8.280156E+07
    31 |     1550 |  8.687842E+07 |  8.280156E+07
    32 |     1600 |  8.687842E+07 |  8.280156E+07
    33 |     1650 |  8.680498E+07 |  8.280156E+07
    34 |     1700 |  8.664332E+07 |  8.280156E+07
    35 |     1750 |  8.650315E+07 |  8.257306E+07
    36 |     1800 |  8.642428E+07 |  8.257306E+07
    37 |     1850 |  8.642428E+07 |  8.257306E+07
    38 |     1900 |  8.641338E+07 |  8.257306E+07
    39 |     1950 |  8.621607E+07 |  8.257306E+07
    40 |     2000 |  8.610226E+07 |  8.257306E+07
    41 |     2050 |  8.594905E+07 |  8.257306E+07
    42 |     2100 |  8.590645E+07 |  8.257306E+07
    43 |     2150 |  8.590645E+07 |  8.257306E+07
    44 |     2200 |  8.589405E+07 |  8.257306E+07
    45 |     2250 |  8.589405E+07 |  8.257306E+07
    46 |     2300 |  8.586047E+07 |  8.257306E+07
    47 |     2350 |  8.575720E+07 |  8.257306E+07
    48 |     2400 |  8.575720E+07 |  8.257306E+07
    49 |     2450 |  8.569241E+07 |  8.257306E+07
    50 |     2500 |  8.563313E+07 |  8.257306E+07
    51 |     2550 |  8.547252E+07 |  8.257306E+07
    52 |     2600 |  8.545310E+07 |  8.257306E+07
    53 |     2650 |  8.545310E+07 |  8.257306E+07
    54 |     2700 |  8.542529E+07 |  8.257306E+07
    55 |     2750 |  8.542529E+07 |  8.257306E+07
    56 |     2800 |  8.538142E+07 |  8.257306E+07
    57 |     2850 |  8.521516E+07 |  7.852842E+07
    58 |     2900 |  8.521516E+07 |  7.852842E+07
    59 |     2950 |  8.518388E+07 |  7.852842E+07
    60 |     3000 |  8.518388E+07 |  7.852842E+07
    61 |     3050 |  8.510787E+07 |  7.852842E+07
    62 |     3100 |  8.499256E+07 |  7.852842E+07
    63 |     3150 |  8.499011E+07 |  7.852842E+07
    64 |     3200 |  8.499011E+07 |  7.852842E+07
    65 |     3250 |  8.493853E+07 |  7.852842E+07
    66 |     3300 |  8.492377E+07 |  7.852842E+07
    67 |     3350 |  8.492377E+07 |  7.852842E+07
    68 |     3400 |  8.480857E+07 |  7.852842E+07
    69 |     3450 |  8.480506E+07 |  7.852842E+07
    70 |     3500 |  8.480506E+07 |  7.852842E+07
    71 |     3550 |  8.471471E+07 |  7.852842E+07
    72 |     3600 |  8.471471E+07 |  7.852842E+07
    73 |     3650 |  8.465342E+07 |  7.852842E+07
    74 |     3700 |  8.465342E+07 |  7.852842E+07
    75 |     3750 |  8.465342E+07 |  7.852842E+07
    76 |     3800 |  8.464284E+07 |  7.852842E+07
    77 |     3850 |  8.441493E+07 |  7.852842E+07
    78 |     3900 |  8.441493E+07 |  7.852842E+07
    79 |     3950 |  8.441493E+07 |  7.852842E+07
    80 |     4000 |  8.434112E+07 |  7.852842E+07
    81 |     4050 |  8.434112E+07 |  7.852842E+07
    82 |     4100 |  8.434112E+07 |  7.852842E+07
    83 |     4150 |  8.426021E+07 |  7.852842E+07
    84 |     4200 |  8.421286E+07 |  7.852842E+07
    85 |     4250 |  8.397740E+07 |  7.852842E+07
    86 |     4300 |  8.395736E+07 |  7.852842E+07
    87 |     4350 |  8.390815E+07 |  7.852842E+07
