=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.460432E+08 |  1.266833E+08
     2 |      100 |  1.424524E+08 |  1.266833E+08
     3 |      150 |  1.414855E+08 |  1.266833E+08
     4 |      200 |  1.402158E+08 |  1.266833E+08
     5 |      250 |  1.391076E+08 |  1.266833E+08
     6 |      300 |  1.380380E+08 |  1.266833E+08
     7 |      350 |  1.378026E+08 |  1.266833E+08
     8 |      400 |  1.368933E+08 |  1.266833E+08
     9 |      450 |  1.362943E+08 |  1.266833E+08
    10 |      500 |  1.357056E+08 |  1.266833E+08
    11 |      550 |  1.346151E+08 |  1.231138E+08
    12 |      600 |  1.341453E+08 |  1.231138E+08
    13 |      650 |  1.338141E+08 |  1.231138E+08
    14 |      700 |  1.335872E+08 |  1.231138E+08
    15 |      750 |  1.335188E+08 |  1.231138E+08
    16 |      800 |  1.332723E+08 |  1.231138E+08
    17 |      850 |  1.330182E+08 |  1.231138E+08
    18 |      900 |  1.326941E+08 |  1.231138E+08
    19 |      950 |  1.321221E+08 |  1.208927E+08
    20 |     1000 |  1.321170E+08 |  1.208927E+08
    21 |     1050 |  1.319663E+08 |  1.208927E+08
    22 |     1100 |  1.317915E+08 |  1.208927E+08
    23 |     1150 |  1.312455E+08 |  1.208927E+08
    24 |     1200 |  1.309629E+08 |  1.208927E+08
    25 |     1250 |  1.303939E+08 |  1.208927E+08
    26 |     1300 |  1.303276E+08 |  1.208927E+08
    27 |     1350 |  1.302807E+08 |  1.208927E+08
    28 |     1400 |  1.302486E+08 |  1.208927E+08
    29 |     1450 |  1.300679E+08 |  1.208927E+08
    30 |     1500 |  1.298535E+08 |  1.208927E+08
    31 |     1550 |  1.295860E+08 |  1.208927E+08
    32 |     1600 |  1.294789E+08 |  1.208927E+08
    33 |     1650 |  1.294783E+08 |  1.208927E+08
    34 |     1700 |  1.293808E+08 |  1.208927E+08
    35 |     1750 |  1.293793E+08 |  1.208927E+08
    36 |     1800 |  1.293725E+08 |  1.208927E+08
    37 |     1850 |  1.292505E+08 |  1.208927E+08
    38 |     1900 |  1.291010E+08 |  1.208927E+08
    39 |     1950 |  1.289693E+08 |  1.208927E+08
    40 |     2000 |  1.289693E+08 |  1.208927E+08
    41 |     2050 |  1.289693E+08 |  1.208927E+08
    42 |     2100 |  1.289693E+08 |  1.208927E+08
    43 |     2150 |  1.288042E+08 |  1.208927E+08
    44 |     2200 |  1.285076E+08 |  1.192866E+08
    45 |     2250 |  1.283758E+08 |  1.192866E+08
    46 |     2300 |  1.282492E+08 |  1.192866E+08
    47 |     2350 |  1.282492E+08 |  1.192866E+08
    48 |     2400 |  1.282492E+08 |  1.192866E+08
    49 |     2450 |  1.281382E+08 |  1.192866E+08
    50 |     2500 |  1.280252E+08 |  1.192866E+08
    51 |     2550 |  1.280252E+08 |  1.192866E+08
    52 |     2600 |  1.277702E+08 |  1.192866E+08
    53 |     2650 |  1.277702E+08 |  1.192866E+08
    54 |     2700 |  1.276614E+08 |  1.192866E+08
    55 |     2750 |  1.276201E+08 |  1.192866E+08
    56 |     2800 |  1.276201E+08 |  1.192866E+08
    57 |     2850 |  1.274745E+08 |  1.192866E+08
    58 |     2900 |  1.274745E+08 |  1.192866E+08
    59 |     2950 |  1.274745E+08 |  1.192866E+08
    60 |     3000 |  1.274745E+08 |  1.192866E+08
    61 |     3050 |  1.273263E+08 |  1.192866E+08
    62 |     3100 |  1.272973E+08 |  1.192866E+08
    63 |     3150 |  1.272692E+08 |  1.192866E+08
    64 |     3200 |  1.271470E+08 |  1.192866E+08
    65 |     3250 |  1.271351E+08 |  1.192866E+08
    66 |     3300 |  1.271351E+08 |  1.192866E+08
    67 |     3350 |  1.271351E+08 |  1.192866E+08
    68 |     3400 |  1.271243E+08 |  1.192866E+08
    69 |     3450 |  1.270617E+08 |  1.192866E+08
    70 |     3500 |  1.270617E+08 |  1.192866E+08
    71 |     3550 |  1.267925E+08 |  1.190867E+08
    72 |     3600 |  1.267925E+08 |  1.190867E+08
    73 |     3650 |  1.267465E+08 |  1.190867E+08
    74 |     3700 |  1.267465E+08 |  1.190867E+08
    75 |     3750 |  1.267465E+08 |  1.190867E+08
    76 |     3800 |  1.267465E+08 |  1.190867E+08
    77 |     3850 |  1.267425E+08 |  1.190867E+08
    78 |     3900 |  1.267425E+08 |  1.190867E+08
    79 |     3950 |  1.266419E+08 |  1.190867E+08
    80 |     4000 |  1.265210E+08 |  1.190867E+08
    81 |     4050 |  1.264512E+08 |  1.190867E+08
    82 |     4100 |  1.264339E+08 |  1.190867E+08
    83 |     4150 |  1.264339E+08 |  1.190867E+08
    84 |     4200 |  1.264215E+08 |  1.190867E+08
    85 |     4250 |  1.264215E+08 |  1.190867E+08
    86 |     4300 |  1.264215E+08 |  1.190867E+08
    87 |     4350 |  1.264215E+08 |  1.190867E+08
    88 |     4400 |  1.261792E+08 |  1.190867E+08
    89 |     4450 |  1.261275E+08 |  1.190867E+08
