=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.224090E+08 |  1.066756E+08
     2 |      100 |  1.143817E+08 |  1.066756E+08
     3 |      150 |  1.122207E+08 |  1.066756E+08
     4 |      200 |  1.111296E+08 |  1.038357E+08
     5 |      250 |  1.106589E+08 |  1.038357E+08
     6 |      300 |  1.098046E+08 |  1.019188E+08
     7 |      350 |  1.095821E+08 |  1.019188E+08
     8 |      400 |  1.095323E+08 |  1.019188E+08
     9 |      450 |  1.091790E+08 |  1.019188E+08
    10 |      500 |  1.089677E+08 |  1.019188E+08
    11 |      550 |  1.086751E+08 |  1.019188E+08
    12 |      600 |  1.083414E+08 |  1.019188E+08
    13 |      650 |  1.080430E+08 |  1.019188E+08
    14 |      700 |  1.077487E+08 |  1.019188E+08
    15 |      750 |  1.075556E+08 |  1.019188E+08
    16 |      800 |  1.069456E+08 |  1.019188E+08
    17 |      850 |  1.067573E+08 |  1.019188E+08
    18 |      900 |  1.066553E+08 |  1.019188E+08
    19 |      950 |  1.065879E+08 |  1.019188E+08
    20 |     1000 |  1.064162E+08 |  1.019188E+08
    21 |     1050 |  1.062211E+08 |  1.019188E+08
    22 |     1100 |  1.061882E+08 |  1.019188E+08
    23 |     1150 |  1.060949E+08 |  1.019188E+08
    24 |     1200 |  1.059809E+08 |  1.019188E+08
    25 |     1250 |  1.059122E+08 |  1.019188E+08
    26 |     1300 |  1.058503E+08 |  1.019188E+08
    27 |     1350 |  1.058403E+08 |  1.019188E+08
    28 |     1400 |  1.058403E+08 |  1.019188E+08
    29 |     1450 |  1.057889E+08 |  1.019188E+08
    30 |     1500 |  1.057703E+08 |  1.019188E+08
    31 |     1550 |  1.057112E+08 |  1.019188E+08
    32 |     1600 |  1.057112E+08 |  1.019188E+08
    33 |     1650 |  1.056142E+08 |  1.019188E+08
    34 |     1700 |  1.055329E+08 |  1.019188E+08
    35 |     1750 |  1.054716E+08 |  1.019188E+08
    36 |     1800 |  1.054252E+08 |  1.019188E+08
