=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  8.633686E+07 |  6.882393E+07
     2 |      100 |  7.931205E+07 |  6.357559E+07
     3 |      150 |  7.707692E+07 |  6.357559E+07
     4 |      200 |  7.439187E+07 |  6.357559E+07
     5 |      250 |  7.328870E+07 |  6.357559E+07
     6 |      300 |  7.268325E+07 |  6.357559E+07
     7 |      350 |  7.238441E+07 |  6.357559E+07
     8 |      400 |  7.095411E+07 |  6.253287E+07
     9 |      450 |  7.014081E+07 |  6.253287E+07
    10 |      500 |  6.983639E+07 |  6.253287E+07
    11 |      550 |  6.918470E+07 |  6.253287E+07
    12 |      600 |  6.877152E+07 |  6.253287E+07
    13 |      650 |  6.827971E+07 |  6.253287E+07
    14 |      700 |  6.815583E+07 |  6.253287E+07
    15 |      750 |  6.797116E+07 |  6.253287E+07
    16 |      800 |  6.767824E+07 |  6.253287E+07
    17 |      850 |  6.718590E+07 |  6.253287E+07
    18 |      900 |  6.709859E+07 |  6.253287E+07
    19 |      950 |  6.669923E+07 |  6.253287E+07
    20 |     1000 |  6.661463E+07 |  6.253287E+07
    21 |     1050 |  6.638806E+07 |  6.253287E+07
    22 |     1100 |  6.620166E+07 |  6.253287E+07
    23 |     1150 |  6.615533E+07 |  6.253287E+07
    24 |     1200 |  6.613585E+07 |  6.253287E+07
    25 |     1250 |  6.611028E+07 |  6.253287E+07
    26 |     1300 |  6.606113E+07 |  6.253287E+07
    27 |     1350 |  6.601462E+07 |  6.253287E+07
    28 |     1400 |  6.583822E+07 |  6.182145E+07
    29 |     1450 |  6.569481E+07 |  6.182145E+07
    30 |     1500 |  6.544933E+07 |  6.182145E+07
    31 |     1550 |  6.535630E+07 |  6.182145E+07
    32 |     1600 |  6.535630E+07 |  6.182145E+07
    33 |     1650 |  6.535630E+07 |  6.182145E+07
    34 |     1700 |  6.524234E+07 |  6.182145E+07
    35 |     1750 |  6.523431E+07 |  6.182145E+07
    36 |     1800 |  6.516626E+07 |  6.182145E+07
    37 |     1850 |  6.516626E+07 |  6.182145E+07
    38 |     1900 |  6.516232E+07 |  6.182145E+07
    39 |     1950 |  6.505924E+07 |  6.182145E+07
    40 |     2000 |  6.505924E+07 |  6.182145E+07
    41 |     2050 |  6.501977E+07 |  6.182145E+07
    42 |     2100 |  6.498278E+07 |  6.182145E+07
    43 |     2150 |  6.493301E+07 |  6.182145E+07
    44 |     2200 |  6.477173E+07 |  5.856272E+07
    45 |     2250 |  6.477173E+07 |  5.856272E+07
    46 |     2300 |  6.473094E+07 |  5.856272E+07
    47 |     2350 |  6.464394E+07 |  5.856272E+07
    48 |     2400 |  6.445326E+07 |  5.856272E+07
    49 |     2450 |  6.441132E+07 |  5.856272E+07
    50 |     2500 |  6.434876E+07 |  5.856272E+07
    51 |     2550 |  6.425116E+07 |  5.856272E+07
    52 |     2600 |  6.417981E+07 |  5.856272E+07
    53 |     2650 |  6.417981E+07 |  5.856272E+07
    54 |     2700 |  6.417981E+07 |  5.856272E+07
    55 |     2750 |  6.413533E+07 |  5.856272E+07
    56 |     2800 |  6.413533E+07 |  5.856272E+07
    57 |     2850 |  6.412956E+07 |  5.856272E+07
    58 |     2900 |  6.412221E+07 |  5.856272E+07
    59 |     2950 |  6.407753E+07 |  5.856272E+07
    60 |     3000 |  6.405348E+07 |  5.856272E+07
    61 |     3050 |  6.396429E+07 |  5.856272E+07
    62 |     3100 |  6.376194E+07 |  5.856272E+07
    63 |     3150 |  6.374303E+07 |  5.856272E+07
    64 |     3200 |  6.371356E+07 |  5.856272E+07
    65 |     3250 |  6.361074E+07 |  5.856272E+07
    66 |     3300 |  6.361074E+07 |  5.856272E+07
    67 |     3350 |  6.347545E+07 |  5.856272E+07
    68 |     3400 |  6.330747E+07 |  5.856272E+07
    69 |     3450 |  6.328817E+07 |  5.856272E+07
    70 |     3500 |  6.328817E+07 |  5.856272E+07
    71 |     3550 |  6.328817E+07 |  5.856272E+07
    72 |     3600 |  6.328817E+07 |  5.856272E+07
    73 |     3650 |  6.328817E+07 |  5.856272E+07
    74 |     3700 |  6.323261E+07 |  5.856272E+07
