=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  9.870470E+07 |  8.081958E+07
     2 |       70 |  9.618965E+07 |  8.081958E+07
     3 |       90 |  9.208996E+07 |  8.062981E+07
     4 |      110 |  9.086183E+07 |  8.062981E+07
     5 |      130 |  9.076563E+07 |  7.808214E+07
     6 |      150 |  8.882826E+07 |  7.605216E+07
     7 |      170 |  8.714758E+07 |  7.605216E+07
     8 |      190 |  8.719316E+07 |  7.562159E+07
     9 |      210 |  8.707068E+07 |  7.562159E+07
    10 |      230 |  8.626678E+07 |  7.562159E+07
    11 |      250 |  8.615061E+07 |  7.562159E+07
    12 |      270 |  8.535662E+07 |  7.562159E+07
    13 |      290 |  8.681147E+07 |  7.562159E+07
    14 |      310 |  8.562554E+07 |  7.562159E+07
    15 |      330 |  8.562571E+07 |  7.562159E+07
    16 |      350 |  8.611109E+07 |  7.470717E+07
    17 |      370 |  8.655016E+07 |  7.470717E+07
    18 |      390 |  8.478562E+07 |  7.470717E+07
    19 |      410 |  8.609235E+07 |  7.470717E+07
    20 |      430 |  8.475644E+07 |  7.470717E+07
    21 |      450 |  8.412889E+07 |  7.470717E+07
    22 |      470 |  8.451055E+07 |  7.470717E+07
    23 |      490 |  8.428565E+07 |  7.470717E+07
    24 |      510 |  8.381553E+07 |  7.470717E+07
    25 |      530 |  8.499078E+07 |  7.470717E+07
    26 |      550 |  8.501166E+07 |  7.470717E+07
    27 |      570 |  8.419826E+07 |  7.470717E+07
    28 |      590 |  8.361311E+07 |  7.470717E+07
    29 |      610 |  8.330518E+07 |  7.470717E+07
    30 |      630 |  8.417680E+07 |  7.470717E+07
    31 |      650 |  8.432858E+07 |  7.470717E+07
    32 |      670 |  8.372360E+07 |  7.470717E+07
    33 |      690 |  8.371358E+07 |  7.470717E+07
    34 |      710 |  8.348622E+07 |  7.470717E+07
    35 |      730 |  8.474059E+07 |  7.470717E+07
    36 |      750 |  8.431735E+07 |  7.470717E+07
    37 |      770 |  8.309584E+07 |  7.311055E+07
    38 |      790 |  8.276517E+07 |  7.311055E+07
    39 |      810 |  8.389706E+07 |  7.311055E+07
    40 |      830 |  8.336276E+07 |  7.311055E+07
    41 |      850 |  8.333605E+07 |  7.311055E+07
    42 |      870 |  8.357248E+07 |  7.311055E+07
    43 |      890 |  8.366166E+07 |  7.311055E+07
    44 |      910 |  8.362223E+07 |  7.311055E+07
    45 |      930 |  8.307399E+07 |  7.311055E+07
    46 |      950 |  8.308100E+07 |  7.311055E+07
    47 |      970 |  8.359281E+07 |  7.311055E+07
    48 |      990 |  8.261653E+07 |  7.311055E+07
    49 |     1010 |  8.470323E+07 |  7.311055E+07
    50 |     1030 |  8.321209E+07 |  7.311055E+07
    51 |     1050 |  8.372051E+07 |  7.311055E+07
    52 |     1070 |  8.290098E+07 |  7.282715E+07
    53 |     1090 |  8.303335E+07 |  7.282715E+07
    54 |     1110 |  8.324239E+07 |  7.282715E+07
    55 |     1130 |  8.306629E+07 |  7.282715E+07
    56 |     1150 |  8.255263E+07 |  7.282715E+07
    57 |     1170 |  8.363315E+07 |  7.282715E+07
    58 |     1190 |  8.332333E+07 |  7.282715E+07
    59 |     1210 |  8.299060E+07 |  7.282715E+07
    60 |     1230 |  8.336170E+07 |  7.282715E+07
    61 |     1250 |  8.361926E+07 |  7.282715E+07
    62 |     1270 |  8.461137E+07 |  7.282715E+07
    63 |     1290 |  8.338633E+07 |  7.282715E+07
    64 |     1310 |  8.345982E+07 |  7.282715E+07
    65 |     1330 |  8.355327E+07 |  7.282715E+07
    66 |     1350 |  8.298511E+07 |  7.282715E+07
    67 |     1370 |  8.325844E+07 |  7.282715E+07
    68 |     1390 |  8.275426E+07 |  7.282715E+07
    69 |     1410 |  8.288555E+07 |  7.282715E+07
    70 |     1430 |  8.463301E+07 |  7.282715E+07
    71 |     1450 |  8.342681E+07 |  7.282715E+07
    72 |     1470 |  8.284676E+07 |  7.282715E+07
    73 |     1490 |  8.388989E+07 |  7.282715E+07
    74 |     1510 |  8.202781E+07 |  7.181566E+07
    75 |     1530 |  8.248253E+07 |  7.181566E+07
    76 |     1550 |  8.306977E+07 |  7.181566E+07
    77 |     1570 |  8.469799E+07 |  7.181566E+07
    78 |     1590 |  8.287803E+07 |  7.181566E+07
    79 |     1610 |  8.319703E+07 |  7.181566E+07
    80 |     1630 |  8.278139E+07 |  7.181566E+07
    81 |     1650 |  8.338080E+07 |  7.181566E+07
    82 |     1670 |  8.294292E+07 |  7.181566E+07
    83 |     1690 |  8.361009E+07 |  7.181566E+07
    84 |     1710 |  8.216790E+07 |  7.181566E+07
    85 |     1730 |  8.308091E+07 |  7.181566E+07
    86 |     1750 |  8.287718E+07 |  7.181566E+07
    87 |     1770 |  8.234527E+07 |  7.181566E+07
    88 |     1790 |  8.248341E+07 |  7.181566E+07
    89 |     1810 |  8.279422E+07 |  7.181566E+07
    90 |     1830 |  8.258051E+07 |  7.181566E+07
    91 |     1850 |  8.232129E+07 |  7.181566E+07
    92 |     1870 |  8.288703E+07 |  7.181566E+07
    93 |     1890 |  8.263731E+07 |  7.181566E+07
    94 |     1910 |  8.294766E+07 |  7.181566E+07
    95 |     1930 |  8.360724E+07 |  7.168062E+07
    96 |     1950 |  8.225876E+07 |  7.168062E+07
    97 |     1970 |  8.214087E+07 |  7.168062E+07
    98 |     1990 |  8.233270E+07 |  7.168062E+07
    99 |     2010 |  8.223107E+07 |  7.168062E+07
   100 |     2030 |  8.092799E+07 |  7.168062E+07
