=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.141856E+08 |  9.072395E+07
     2 |      100 |  1.078261E+08 |  9.072395E+07
     3 |      150 |  1.040454E+08 |  9.072395E+07
     4 |      200 |  1.008814E+08 |  9.028967E+07
     5 |      250 |  9.881662E+07 |  9.028967E+07
     6 |      300 |  9.715150E+07 |  8.653191E+07
     7 |      350 |  9.534140E+07 |  8.287278E+07
     8 |      400 |  9.342614E+07 |  7.396419E+07
     9 |      450 |  9.164373E+07 |  7.396419E+07
    10 |      500 |  8.814976E+07 |  7.396419E+07
    11 |      550 |  8.449325E+07 |  7.396419E+07
    12 |      600 |  8.124903E+07 |  7.250763E+07
    13 |      650 |  7.813798E+07 |  7.024506E+07
    14 |      700 |  7.588301E+07 |  7.024506E+07
    15 |      750 |  7.413850E+07 |  6.883678E+07
    16 |      800 |  7.272524E+07 |  6.883678E+07
    17 |      850 |  7.127417E+07 |  6.878933E+07
    18 |      900 |  6.965731E+07 |  6.509012E+07
    19 |      950 |  6.836648E+07 |  6.371805E+07
    20 |     1000 |  6.667679E+07 |  6.371805E+07
    21 |     1050 |  6.522800E+07 |  6.281284E+07
    22 |     1100 |  6.482849E+07 |  5.995908E+07
    23 |     1150 |  6.454062E+07 |  5.995908E+07
    24 |     1200 |  6.394631E+07 |  5.995908E+07
    25 |     1250 |  6.294847E+07 |  5.995908E+07
    26 |     1300 |  6.173594E+07 |  5.622737E+07
    27 |     1350 |  6.049587E+07 |  5.622737E+07
    28 |     1400 |  5.915640E+07 |  5.622737E+07
    29 |     1450 |  5.783029E+07 |  5.622737E+07
    30 |     1500 |  5.659911E+07 |  5.485044E+07
    31 |     1550 |  5.616426E+07 |  5.485044E+07
    32 |     1600 |  5.604196E+07 |  5.345536E+07
    33 |     1650 |  5.578877E+07 |  5.345536E+07
    34 |     1700 |  5.535157E+07 |  5.345536E+07
    35 |     1750 |  5.472636E+07 |  5.345536E+07
    36 |     1800 |  5.457216E+07 |  5.344782E+07
    37 |     1850 |  5.412242E+07 |  5.342485E+07
    38 |     1900 |  5.346852E+07 |  5.341251E+07
    39 |     1950 |  5.344820E+07 |  5.341251E+07
    40 |     2000 |  5.343608E+07 |  5.338992E+07
    41 |     2050 |  5.342134E+07 |  5.338533E+07
    42 |     2100 |  5.338727E+07 |  5.203477E+07
    43 |     2150 |  5.329497E+07 |  5.201854E+07
    44 |     2200 |  5.309193E+07 |  5.197927E+07
    45 |     2250 |  5.264503E+07 |  5.195638E+07
    46 |     2300 |  5.200695E+07 |  5.195638E+07
    47 |     2350 |  5.198631E+07 |  5.195571E+07
    48 |     2400 |  5.196859E+07 |  5.195113E+07
    49 |     2450 |  5.196025E+07 |  5.195113E+07
    50 |     2500 |  5.195633E+07 |  5.195113E+07
    51 |     2550 |  5.192661E+07 |  5.055284E+07
    52 |     2600 |  5.186845E+07 |  4.914208E+07
    53 |     2650 |  5.183840E+07 |  4.914208E+07
    54 |     2700 |  5.169685E+07 |  4.914208E+07
    55 |     2750 |  5.141480E+07 |  4.913958E+07
    56 |     2800 |  5.085344E+07 |  4.913958E+07
    57 |     2850 |  5.026362E+07 |  4.913347E+07
    58 |     2900 |  4.981116E+07 |  4.912572E+07
    59 |     2950 |  4.913794E+07 |  4.912572E+07
    60 |     3000 |  4.913212E+07 |  4.912572E+07
    61 |     3050 |  4.912795E+07 |  4.912572E+07
    62 |     3100 |  4.912603E+07 |  4.911482E+07
    63 |     3150 |  4.912486E+07 |  4.910621E+07
    64 |     3200 |  4.912450E+07 |  4.910621E+07
    65 |     3250 |  4.912304E+07 |  4.910621E+07
    66 |     3300 |  4.912044E+07 |  4.910253E+07
    67 |     3350 |  4.911540E+07 |  4.910253E+07
    68 |     3400 |  4.911130E+07 |  4.910253E+07
    69 |     3450 |  4.903324E+07 |  4.544402E+07
    70 |     3500 |  4.902893E+07 |  4.544402E+07
    71 |     3550 |  4.895097E+07 |  4.543174E+07
    72 |     3600 |  4.875588E+07 |  4.543174E+07
    73 |     3650 |  4.832722E+07 |  4.543174E+07
    74 |     3700 |  4.717499E+07 |  4.542736E+07
    75 |     3750 |  4.577350E+07 |  4.542624E+07
    76 |     3800 |  4.543212E+07 |  4.542624E+07
    77 |     3850 |  4.543103E+07 |  4.542263E+07
    78 |     3900 |  4.543026E+07 |  4.542263E+07
    79 |     3950 |  4.542840E+07 |  4.541431E+07
    80 |     4000 |  4.542250E+07 |  4.530629E+07
    81 |     4050 |  4.541505E+07 |  4.530629E+07
    82 |     4100 |  4.540862E+07 |  4.530629E+07
    83 |     4150 |  4.539098E+07 |  4.529798E+07
    84 |     4200 |  4.536193E+07 |  4.529798E+07
    85 |     4250 |  4.531760E+07 |  4.529798E+07
    86 |     4300 |  4.530218E+07 |  4.529798E+07
    87 |     4350 |  4.529938E+07 |  4.529798E+07
    88 |     4400 |  4.529798E+07 |  4.529798E+07
    89 |     4450 |  4.529770E+07 |  4.528474E+07
    90 |     4500 |  4.529741E+07 |  4.528474E+07
    91 |     4550 |  4.529644E+07 |  4.528474E+07
    92 |     4600 |  4.529423E+07 |  4.528407E+07
    93 |     4650 |  4.529105E+07 |  4.528407E+07
    94 |     4700 |  4.528503E+07 |  4.528407E+07
    95 |     4750 |  4.528439E+07 |  4.528407E+07
    96 |     4800 |  4.528412E+07 |  4.528407E+07
    97 |     4850 |  4.528407E+07 |  4.528407E+07
