=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.655951E+07 |  2.608814E+07
     2 |      100 |  3.422601E+07 |  2.173987E+07
     3 |      150 |  3.207959E+07 |  2.173987E+07
     4 |      200 |  3.118839E+07 |  2.173987E+07
     5 |      250 |  2.974620E+07 |  2.173987E+07
     6 |      300 |  2.830885E+07 |  2.173987E+07
     7 |      350 |  2.743546E+07 |  2.167263E+07
     8 |      400 |  2.607656E+07 |  2.167263E+07
     9 |      450 |  2.528020E+07 |  2.167263E+07
    10 |      500 |  2.468284E+07 |  2.160987E+07
    11 |      550 |  2.450432E+07 |  2.160987E+07
    12 |      600 |  2.427011E+07 |  2.160987E+07
    13 |      650 |  2.397624E+07 |  2.160987E+07
    14 |      700 |  2.375663E+07 |  2.160987E+07
    15 |      750 |  2.359946E+07 |  2.160987E+07
    16 |      800 |  2.349337E+07 |  2.160987E+07
    17 |      850 |  2.339692E+07 |  2.160987E+07
    18 |      900 |  2.306690E+07 |  2.160987E+07
    19 |      950 |  2.298046E+07 |  2.156980E+07
    20 |     1000 |  2.287188E+07 |  2.152739E+07
    21 |     1050 |  2.271805E+07 |  2.152739E+07
    22 |     1100 |  2.269660E+07 |  2.152739E+07
    23 |     1150 |  2.269026E+07 |  2.152739E+07
    24 |     1200 |  2.260864E+07 |  2.152739E+07
    25 |     1250 |  2.254164E+07 |  2.152739E+07
    26 |     1300 |  2.253195E+07 |  2.152739E+07
    27 |     1350 |  2.252646E+07 |  2.152739E+07
    28 |     1400 |  2.242950E+07 |  2.152739E+07
    29 |     1450 |  2.239139E+07 |  2.152739E+07
    30 |     1500 |  2.225747E+07 |  2.152739E+07
    31 |     1550 |  2.222809E+07 |  2.152739E+07
    32 |     1600 |  2.221033E+07 |  2.152739E+07
    33 |     1650 |  2.220421E+07 |  2.152739E+07
    34 |     1700 |  2.219956E+07 |  2.152420E+07
    35 |     1750 |  2.219397E+07 |  2.152420E+07
    36 |     1800 |  2.216734E+07 |  2.139161E+07
    37 |     1850 |  2.216627E+07 |  2.139161E+07
    38 |     1900 |  2.214339E+07 |  2.139161E+07
    39 |     1950 |  2.214334E+07 |  2.139161E+07
    40 |     2000 |  2.212885E+07 |  2.139161E+07
    41 |     2050 |  2.212595E+07 |  2.139161E+07
    42 |     2100 |  2.212515E+07 |  2.139161E+07
    43 |     2150 |  2.210449E+07 |  2.139161E+07
    44 |     2200 |  2.208720E+07 |  2.139161E+07
    45 |     2250 |  2.208487E+07 |  2.139161E+07
    46 |     2300 |  2.205299E+07 |  2.139161E+07
    47 |     2350 |  2.203712E+07 |  2.139161E+07
    48 |     2400 |  2.202103E+07 |  2.139161E+07
    49 |     2450 |  2.202067E+07 |  2.139161E+07
    50 |     2500 |  2.201999E+07 |  2.139161E+07
    51 |     2550 |  2.201999E+07 |  2.139161E+07
    52 |     2600 |  2.201999E+07 |  2.139161E+07
    53 |     2650 |  2.200206E+07 |  2.139161E+07
    54 |     2700 |  2.200206E+07 |  2.139161E+07
    55 |     2750 |  2.199792E+07 |  2.139161E+07
    56 |     2800 |  2.199667E+07 |  2.139161E+07
    57 |     2850 |  2.199438E+07 |  2.139161E+07
    58 |     2900 |  2.197932E+07 |  2.139161E+07
    59 |     2950 |  2.196230E+07 |  2.139161E+07
    60 |     3000 |  2.196230E+07 |  2.139161E+07
    61 |     3050 |  2.196146E+07 |  2.139161E+07
    62 |     3100 |  2.196146E+07 |  2.139161E+07
    63 |     3150 |  2.194263E+07 |  2.139161E+07
    64 |     3200 |  2.194214E+07 |  2.139161E+07
    65 |     3250 |  2.190251E+07 |  2.025297E+07
    66 |     3300 |  2.190251E+07 |  2.025297E+07
    67 |     3350 |  2.190251E+07 |  2.025297E+07
    68 |     3400 |  2.189862E+07 |  2.025297E+07
    69 |     3450 |  2.189862E+07 |  2.025297E+07
    70 |     3500 |  2.189862E+07 |  2.025297E+07
    71 |     3550 |  2.189862E+07 |  2.025297E+07
    72 |     3600 |  2.184704E+07 |  2.025297E+07
    73 |     3650 |  2.184704E+07 |  2.025297E+07
    74 |     3700 |  2.184600E+07 |  2.025297E+07
    75 |     3750 |  2.184600E+07 |  2.025297E+07
    76 |     3800 |  2.184551E+07 |  2.025297E+07
    77 |     3850 |  2.184476E+07 |  2.025297E+07
    78 |     3900 |  2.184476E+07 |  2.025297E+07
    79 |     3950 |  2.184476E+07 |  2.025297E+07
    80 |     4000 |  2.184214E+07 |  2.025297E+07
    81 |     4050 |  2.184103E+07 |  2.025297E+07
    82 |     4100 |  2.184103E+07 |  2.025297E+07
    83 |     4150 |  2.184103E+07 |  2.025297E+07
    84 |     4200 |  2.184103E+07 |  2.025297E+07
    85 |     4250 |  2.184103E+07 |  2.025297E+07
    86 |     4300 |  2.184103E+07 |  2.025297E+07
    87 |     4350 |  2.184101E+07 |  2.025297E+07
    88 |     4400 |  2.184101E+07 |  2.025297E+07
    89 |     4450 |  2.184101E+07 |  2.025297E+07
    90 |     4500 |  2.181340E+07 |  2.025297E+07
    91 |     4550 |  2.181147E+07 |  2.025297E+07
    92 |     4600 |  2.181147E+07 |  2.025297E+07
    93 |     4650 |  2.181125E+07 |  2.025297E+07
    94 |     4700 |  2.181125E+07 |  2.025297E+07
    95 |     4750 |  2.181120E+07 |  2.025297E+07
