=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  6.689908E+07 |  5.494150E+07
     2 |      100 |  6.277522E+07 |  4.916849E+07
     3 |      150 |  6.070155E+07 |  4.916849E+07
     4 |      200 |  5.962035E+07 |  4.916849E+07
     5 |      250 |  5.931715E+07 |  4.916849E+07
     6 |      300 |  5.896995E+07 |  4.916849E+07
     7 |      350 |  5.858847E+07 |  4.916849E+07
     8 |      400 |  5.818782E+07 |  4.916849E+07
     9 |      450 |  5.771996E+07 |  4.916849E+07
    10 |      500 |  5.769514E+07 |  4.916849E+07
    11 |      550 |  5.756269E+07 |  4.916849E+07
    12 |      600 |  5.744996E+07 |  4.916849E+07
    13 |      650 |  5.726332E+07 |  4.916849E+07
    14 |      700 |  5.712103E+07 |  4.916849E+07
    15 |      750 |  5.695912E+07 |  4.916849E+07
    16 |      800 |  5.672040E+07 |  4.916849E+07
    17 |      850 |  5.652176E+07 |  4.916849E+07
    18 |      900 |  5.648328E+07 |  4.916849E+07
    19 |      950 |  5.632087E+07 |  4.916849E+07
    20 |     1000 |  5.626351E+07 |  4.916849E+07
    21 |     1050 |  5.617780E+07 |  4.916849E+07
    22 |     1100 |  5.603948E+07 |  4.916849E+07
    23 |     1150 |  5.599790E+07 |  4.916849E+07
    24 |     1200 |  5.597628E+07 |  4.916849E+07
    25 |     1250 |  5.595874E+07 |  4.916849E+07
    26 |     1300 |  5.595843E+07 |  4.916849E+07
    27 |     1350 |  5.594491E+07 |  4.916849E+07
    28 |     1400 |  5.578438E+07 |  4.916849E+07
    29 |     1450 |  5.571874E+07 |  4.916849E+07
    30 |     1500 |  5.559206E+07 |  4.916849E+07
    31 |     1550 |  5.558689E+07 |  4.916849E+07
    32 |     1600 |  5.558689E+07 |  4.916849E+07
