=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.912458E+07 |  6.870621E+07
     2 |      100 |  7.430404E+07 |  6.870621E+07
     3 |      150 |  7.200027E+07 |  6.309080E+07
     4 |      200 |  7.072509E+07 |  6.309080E+07
     5 |      250 |  6.959291E+07 |  6.309080E+07
     6 |      300 |  6.886936E+07 |  6.309080E+07
     7 |      350 |  6.858268E+07 |  6.309080E+07
     8 |      400 |  6.808793E+07 |  6.309080E+07
     9 |      450 |  6.759929E+07 |  6.309080E+07
    10 |      500 |  6.739070E+07 |  6.309080E+07
    11 |      550 |  6.715568E+07 |  6.271445E+07
    12 |      600 |  6.698359E+07 |  6.271445E+07
    13 |      650 |  6.660437E+07 |  6.271445E+07
    14 |      700 |  6.646426E+07 |  6.271445E+07
    15 |      750 |  6.639395E+07 |  6.271445E+07
    16 |      800 |  6.622630E+07 |  6.271445E+07
    17 |      850 |  6.617424E+07 |  6.271445E+07
    18 |      900 |  6.606608E+07 |  6.271445E+07
    19 |      950 |  6.592268E+07 |  6.271445E+07
    20 |     1000 |  6.578846E+07 |  6.271445E+07
    21 |     1050 |  6.570587E+07 |  6.271445E+07
    22 |     1100 |  6.560540E+07 |  6.271445E+07
    23 |     1150 |  6.546464E+07 |  6.271445E+07
    24 |     1200 |  6.536801E+07 |  6.222521E+07
    25 |     1250 |  6.515503E+07 |  5.948857E+07
    26 |     1300 |  6.513215E+07 |  5.948857E+07
    27 |     1350 |  6.510910E+07 |  5.948857E+07
    28 |     1400 |  6.504694E+07 |  5.948857E+07
    29 |     1450 |  6.492373E+07 |  5.948857E+07
    30 |     1500 |  6.481831E+07 |  5.948857E+07
    31 |     1550 |  6.468878E+07 |  5.948857E+07
    32 |     1600 |  6.468364E+07 |  5.948857E+07
    33 |     1650 |  6.465103E+07 |  5.948857E+07
    34 |     1700 |  6.465103E+07 |  5.948857E+07
    35 |     1750 |  6.465103E+07 |  5.948857E+07
    36 |     1800 |  6.460370E+07 |  5.948857E+07
    37 |     1850 |  6.456327E+07 |  5.948857E+07
    38 |     1900 |  6.449619E+07 |  5.948857E+07
    39 |     1950 |  6.445911E+07 |  5.948857E+07
    40 |     2000 |  6.420424E+07 |  5.948857E+07
    41 |     2050 |  6.400670E+07 |  5.948857E+07
    42 |     2100 |  6.390071E+07 |  5.948857E+07
    43 |     2150 |  6.384829E+07 |  5.948857E+07
    44 |     2200 |  6.380612E+07 |  5.948857E+07
    45 |     2250 |  6.366335E+07 |  5.948857E+07
    46 |     2300 |  6.362981E+07 |  5.948857E+07
    47 |     2350 |  6.362981E+07 |  5.948857E+07
    48 |     2400 |  6.362445E+07 |  5.948857E+07
    49 |     2450 |  6.355440E+07 |  5.948857E+07
    50 |     2500 |  6.352598E+07 |  5.948857E+07
    51 |     2550 |  6.341950E+07 |  5.948857E+07
    52 |     2600 |  6.325709E+07 |  5.902120E+07
    53 |     2650 |  6.325709E+07 |  5.902120E+07
    54 |     2700 |  6.313541E+07 |  5.902120E+07
    55 |     2750 |  6.313541E+07 |  5.902120E+07
    56 |     2800 |  6.313541E+07 |  5.902120E+07
    57 |     2850 |  6.305645E+07 |  5.902120E+07
    58 |     2900 |  6.300396E+07 |  5.902120E+07
    59 |     2950 |  6.300396E+07 |  5.902120E+07
    60 |     3000 |  6.300396E+07 |  5.902120E+07
    61 |     3050 |  6.300396E+07 |  5.902120E+07
    62 |     3100 |  6.294302E+07 |  5.902120E+07
    63 |     3150 |  6.281290E+07 |  5.902120E+07
    64 |     3200 |  6.281290E+07 |  5.902120E+07
    65 |     3250 |  6.260576E+07 |  5.902120E+07
    66 |     3300 |  6.256693E+07 |  5.902120E+07
    67 |     3350 |  6.234990E+07 |  5.902120E+07
    68 |     3400 |  6.234990E+07 |  5.902120E+07
    69 |     3450 |  6.230364E+07 |  5.902120E+07
    70 |     3500 |  6.227194E+07 |  5.902120E+07
    71 |     3550 |  6.221019E+07 |  5.902120E+07
    72 |     3600 |  6.215093E+07 |  5.902120E+07
    73 |     3650 |  6.215093E+07 |  5.902120E+07
    74 |     3700 |  6.215093E+07 |  5.902120E+07
    75 |     3750 |  6.215093E+07 |  5.902120E+07
    76 |     3800 |  6.212246E+07 |  5.902120E+07
    77 |     3850 |  6.209502E+07 |  5.902120E+07
    78 |     3900 |  6.200670E+07 |  5.902120E+07
    79 |     3950 |  6.199402E+07 |  5.902120E+07
    80 |     4000 |  6.189506E+07 |  5.902120E+07
    81 |     4050 |  6.182066E+07 |  5.902120E+07
    82 |     4100 |  6.182066E+07 |  5.902120E+07
