=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.815854E+07 |  2.551760E+07
     2 |       70 |  3.715207E+07 |  2.551760E+07
     3 |       90 |  3.639607E+07 |  2.551760E+07
     4 |      110 |  3.587527E+07 |  2.551760E+07
     5 |      130 |  3.616144E+07 |  2.551760E+07
     6 |      150 |  3.486225E+07 |  2.551760E+07
     7 |      170 |  3.437556E+07 |  2.551760E+07
     8 |      190 |  3.483889E+07 |  2.551760E+07
     9 |      210 |  3.398807E+07 |  2.551760E+07
    10 |      230 |  3.326343E+07 |  2.551760E+07
    11 |      250 |  3.349108E+07 |  2.551760E+07
    12 |      270 |  3.332162E+07 |  2.551760E+07
    13 |      290 |  3.255374E+07 |  2.551760E+07
    14 |      310 |  3.315398E+07 |  2.551760E+07
    15 |      330 |  3.272082E+07 |  2.551760E+07
    16 |      350 |  3.256081E+07 |  2.551760E+07
    17 |      370 |  3.192945E+07 |  2.551760E+07
    18 |      390 |  3.212222E+07 |  2.551760E+07
    19 |      410 |  3.138555E+07 |  2.551760E+07
    20 |      430 |  3.094220E+07 |  2.551760E+07
    21 |      450 |  3.039688E+07 |  2.551760E+07
    22 |      470 |  3.036684E+07 |  2.551760E+07
    23 |      490 |  3.024245E+07 |  2.479731E+07
    24 |      510 |  2.953630E+07 |  2.419391E+07
    25 |      530 |  2.908661E+07 |  2.419391E+07
    26 |      550 |  2.940608E+07 |  2.419391E+07
    27 |      570 |  2.889623E+07 |  2.419391E+07
    28 |      590 |  2.869989E+07 |  2.419391E+07
    29 |      610 |  2.837525E+07 |  2.131318E+07
    30 |      630 |  2.786521E+07 |  2.131318E+07
    31 |      650 |  2.784296E+07 |  2.131318E+07
    32 |      670 |  2.728137E+07 |  2.026214E+07
    33 |      690 |  2.642649E+07 |  1.996075E+07
    34 |      710 |  2.589232E+07 |  1.996075E+07
    35 |      730 |  2.620347E+07 |  1.990980E+07
    36 |      750 |  2.613860E+07 |  1.990980E+07
    37 |      770 |  2.556629E+07 |  1.990980E+07
    38 |      790 |  2.505504E+07 |  1.990980E+07
    39 |      810 |  2.438130E+07 |  1.786275E+07
    40 |      830 |  2.529781E+07 |  1.786275E+07
    41 |      850 |  2.493936E+07 |  1.786275E+07
    42 |      870 |  2.455327E+07 |  1.786275E+07
    43 |      890 |  2.414126E+07 |  1.786275E+07
    44 |      910 |  2.447953E+07 |  1.786275E+07
    45 |      930 |  2.448332E+07 |  1.786275E+07
    46 |      950 |  2.389727E+07 |  1.786275E+07
    47 |      970 |  2.332696E+07 |  1.786275E+07
    48 |      990 |  2.310026E+07 |  1.786275E+07
    49 |     1010 |  2.325047E+07 |  1.774728E+07
    50 |     1030 |  2.394823E+07 |  1.774728E+07
    51 |     1050 |  2.291233E+07 |  1.774728E+07
    52 |     1070 |  2.234715E+07 |  1.774728E+07
    53 |     1090 |  2.306363E+07 |  1.774728E+07
    54 |     1110 |  2.355481E+07 |  1.774728E+07
    55 |     1130 |  2.253152E+07 |  1.774728E+07
    56 |     1150 |  2.221037E+07 |  1.753086E+07
    57 |     1170 |  2.271603E+07 |  1.615213E+07
    58 |     1190 |  2.181696E+07 |  1.615213E+07
    59 |     1210 |  2.140544E+07 |  1.615213E+07
    60 |     1230 |  2.093048E+07 |  1.615213E+07
    61 |     1250 |  2.163842E+07 |  1.615213E+07
    62 |     1270 |  2.129570E+07 |  1.615213E+07
    63 |     1290 |  2.168013E+07 |  1.364096E+07
    64 |     1310 |  2.097374E+07 |  1.364096E+07
    65 |     1330 |  2.046228E+07 |  1.364096E+07
    66 |     1350 |  2.044393E+07 |  1.364096E+07
    67 |     1370 |  2.016636E+07 |  1.364096E+07
    68 |     1390 |  2.008843E+07 |  1.364096E+07
    69 |     1410 |  2.002725E+07 |  1.270475E+07
    70 |     1430 |  1.996454E+07 |  1.270475E+07
    71 |     1450 |  2.023133E+07 |  1.270475E+07
    72 |     1470 |  2.028451E+07 |  1.270475E+07
    73 |     1490 |  2.008061E+07 |  1.270475E+07
    74 |     1510 |  2.019291E+07 |  1.270475E+07
    75 |     1530 |  1.925434E+07 |  1.270475E+07
    76 |     1550 |  1.902070E+07 |  1.270475E+07
    77 |     1570 |  1.851665E+07 |  1.259502E+07
    78 |     1590 |  1.851539E+07 |  1.259502E+07
    79 |     1610 |  1.820042E+07 |  1.259502E+07
    80 |     1630 |  1.825260E+07 |  1.259502E+07
    81 |     1650 |  1.733798E+07 |  1.183118E+07
    82 |     1670 |  1.724440E+07 |  1.183118E+07
    83 |     1690 |  1.795572E+07 |  1.183118E+07
    84 |     1710 |  1.708936E+07 |  1.183118E+07
    85 |     1730 |  1.795014E+07 |  1.183118E+07
    86 |     1750 |  1.710822E+07 |  1.183118E+07
    87 |     1770 |  1.639769E+07 |  1.183118E+07
    88 |     1790 |  1.729016E+07 |  1.183118E+07
    89 |     1810 |  1.692614E+07 |  1.183118E+07
    90 |     1830 |  1.633961E+07 |  1.183118E+07
    91 |     1850 |  1.592741E+07 |  1.159072E+07
    92 |     1870 |  1.604973E+07 |  1.159072E+07
    93 |     1890 |  1.635777E+07 |  1.159072E+07
    94 |     1910 |  1.666566E+07 |  1.159072E+07
    95 |     1930 |  1.726397E+07 |  1.159072E+07
    96 |     1950 |  1.658501E+07 |  1.053480E+07
    97 |     1970 |  1.607620E+07 |  1.053364E+07
    98 |     1990 |  1.694762E+07 |  1.053364E+07
    99 |     2010 |  1.610866E+07 |  1.053364E+07
   100 |     2030 |  1.566075E+07 |  1.053364E+07
