=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  8.010765E+07 |  6.185355E+07
     2 |      100 |  7.435263E+07 |  6.185355E+07
     3 |      150 |  7.137138E+07 |  6.185355E+07
     4 |      200 |  6.949488E+07 |  6.062462E+07
     5 |      250 |  6.712280E+07 |  6.062462E+07
     6 |      300 |  6.511426E+07 |  5.614963E+07
     7 |      350 |  6.296132E+07 |  5.614963E+07
     8 |      400 |  6.124139E+07 |  5.293981E+07
     9 |      450 |  6.014531E+07 |  5.293981E+07
    10 |      500 |  5.913498E+07 |  5.293981E+07
    11 |      550 |  5.824762E+07 |  5.293981E+07
    12 |      600 |  5.690165E+07 |  5.045438E+07
    13 |      650 |  5.585070E+07 |  5.045438E+07
    14 |      700 |  5.498328E+07 |  5.045438E+07
    15 |      750 |  5.441622E+07 |  5.045438E+07
    16 |      800 |  5.327147E+07 |  4.865937E+07
    17 |      850 |  5.198901E+07 |  3.953407E+07
    18 |      900 |  5.049687E+07 |  3.953407E+07
    19 |      950 |  4.832167E+07 |  3.828897E+07
    20 |     1000 |  4.621231E+07 |  3.828897E+07
    21 |     1050 |  4.318595E+07 |  3.696418E+07
    22 |     1100 |  4.124204E+07 |  3.694869E+07
    23 |     1150 |  3.986210E+07 |  3.618850E+07
    24 |     1200 |  3.845153E+07 |  3.450657E+07
    25 |     1250 |  3.758527E+07 |  3.450657E+07
    26 |     1300 |  3.677337E+07 |  3.161504E+07
    27 |     1350 |  3.556462E+07 |  3.059801E+07
    28 |     1400 |  3.401413E+07 |  3.013637E+07
    29 |     1450 |  3.219744E+07 |  2.834721E+07
    30 |     1500 |  3.119402E+07 |  2.834721E+07
    31 |     1550 |  3.042641E+07 |  2.718790E+07
    32 |     1600 |  2.940191E+07 |  2.617754E+07
    33 |     1650 |  2.825451E+07 |  2.575247E+07
    34 |     1700 |  2.760913E+07 |  2.575247E+07
    35 |     1750 |  2.716135E+07 |  2.575247E+07
    36 |     1800 |  2.688187E+07 |  2.575247E+07
    37 |     1850 |  2.658939E+07 |  2.575247E+07
    38 |     1900 |  2.616894E+07 |  2.509371E+07
    39 |     1950 |  2.594363E+07 |  2.505259E+07
    40 |     2000 |  2.575879E+07 |  2.504333E+07
