=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.171494E+08 |  1.041937E+08
     2 |      100 |  1.086677E+08 |  1.041937E+08
     3 |      150 |  1.061119E+08 |  1.041937E+08
     4 |      200 |  1.051851E+08 |  1.041937E+08
     5 |      250 |  1.047020E+08 |  1.041937E+08
     6 |      300 |  1.041937E+08 |  1.041937E+08
     7 |      350 |  1.041937E+08 |  1.041937E+08
     8 |      400 |  1.041937E+08 |  1.041937E+08
     9 |      450 |  1.041937E+08 |  1.041937E+08
    10 |      500 |  1.041937E+08 |  1.041937E+08
    11 |      550 |  1.041937E+08 |  1.041937E+08
    12 |      600 |  1.041937E+08 |  1.041937E+08
    13 |      650 |  1.041937E+08 |  1.041937E+08
    14 |      700 |  1.041937E+08 |  1.041937E+08
    15 |      750 |  1.041937E+08 |  1.041937E+08
    16 |      800 |  1.041937E+08 |  1.041937E+08
    17 |      850 |  1.041937E+08 |  1.041937E+08
    18 |      900 |  1.041937E+08 |  1.041937E+08
    19 |      950 |  1.041937E+08 |  1.041937E+08
    20 |     1000 |  1.041937E+08 |  1.041937E+08
    21 |     1050 |  1.041937E+08 |  1.041937E+08
    22 |     1100 |  1.041937E+08 |  1.041937E+08
    23 |     1150 |  1.041937E+08 |  1.041937E+08
    24 |     1200 |  1.041937E+08 |  1.041937E+08
    25 |     1250 |  1.041937E+08 |  1.041937E+08
    26 |     1300 |  1.041937E+08 |  1.041937E+08
    27 |     1350 |  1.041937E+08 |  1.041937E+08
    28 |     1400 |  1.041937E+08 |  1.041937E+08
    29 |     1450 |  1.041937E+08 |  1.041937E+08
    30 |     1500 |  1.041937E+08 |  1.041937E+08
    31 |     1550 |  1.041937E+08 |  1.041937E+08
