=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.177703E+08 |  9.679141E+07
     2 |      100 |  1.090554E+08 |  9.679141E+07
     3 |      150 |  1.060007E+08 |  9.679141E+07
     4 |      200 |  1.031715E+08 |  9.176090E+07
     5 |      250 |  1.005321E+08 |  9.176090E+07
     6 |      300 |  9.844514E+07 |  9.176090E+07
     7 |      350 |  9.707598E+07 |  9.176090E+07
     8 |      400 |  9.561887E+07 |  8.754746E+07
     9 |      450 |  9.386394E+07 |  8.754746E+07
    10 |      500 |  9.191921E+07 |  8.754746E+07
    11 |      550 |  9.015487E+07 |  8.599601E+07
    12 |      600 |  8.889768E+07 |  8.095763E+07
    13 |      650 |  8.743650E+07 |  8.095763E+07
    14 |      700 |  8.618655E+07 |  8.095763E+07
    15 |      750 |  8.454248E+07 |  8.085158E+07
    16 |      800 |  8.306785E+07 |  8.016752E+07
    17 |      850 |  8.195934E+07 |  7.690429E+07
    18 |      900 |  8.103687E+07 |  7.599215E+07
    19 |      950 |  8.020166E+07 |  7.599215E+07
    20 |     1000 |  7.883704E+07 |  7.445486E+07
    21 |     1050 |  7.757601E+07 |  7.433487E+07
    22 |     1100 |  7.660385E+07 |  7.295802E+07
    23 |     1150 |  7.545053E+07 |  7.283750E+07
    24 |     1200 |  7.466229E+07 |  7.012117E+07
    25 |     1250 |  7.375768E+07 |  7.012117E+07
    26 |     1300 |  7.314901E+07 |  6.626866E+07
    27 |     1350 |  7.216877E+07 |  6.626866E+07
    28 |     1400 |  7.126409E+07 |  6.626866E+07
    29 |     1450 |  6.980140E+07 |  6.590958E+07
    30 |     1500 |  6.828898E+07 |  6.463594E+07
    31 |     1550 |  6.694832E+07 |  6.378801E+07
    32 |     1600 |  6.589522E+07 |  6.378801E+07
    33 |     1650 |  6.533250E+07 |  6.099847E+07
    34 |     1700 |  6.468676E+07 |  6.099847E+07
    35 |     1750 |  6.390730E+07 |  6.077182E+07
    36 |     1800 |  6.317933E+07 |  6.077182E+07
    37 |     1850 |  6.223848E+07 |  6.065332E+07
    38 |     1900 |  6.134225E+07 |  5.993409E+07
    39 |     1950 |  6.068322E+07 |  5.707056E+07
    40 |     2000 |  6.009389E+07 |  5.682101E+07
    41 |     2050 |  5.927752E+07 |  5.682101E+07
    42 |     2100 |  5.766817E+07 |  5.675578E+07
    43 |     2150 |  5.699312E+07 |  5.662358E+07
    44 |     2200 |  5.685477E+07 |  5.662358E+07
    45 |     2250 |  5.677804E+07 |  5.662358E+07
    46 |     2300 |  5.675041E+07 |  5.662358E+07
    47 |     2350 |  5.671001E+07 |  5.654144E+07
    48 |     2400 |  5.664840E+07 |  5.637977E+07
    49 |     2450 |  5.657512E+07 |  5.635952E+07
    50 |     2500 |  5.650924E+07 |  5.627946E+07
    51 |     2550 |  5.642705E+07 |  5.601741E+07
    52 |     2600 |  5.634213E+07 |  5.601741E+07
    53 |     2650 |  5.620059E+07 |  5.495756E+07
    54 |     2700 |  5.603172E+07 |  5.482436E+07
    55 |     2750 |  5.589659E+07 |  5.469352E+07
    56 |     2800 |  5.568522E+07 |  5.426638E+07
    57 |     2850 |  5.516691E+07 |  5.222897E+07
    58 |     2900 |  5.448178E+07 |  5.222897E+07
    59 |     2950 |  5.407355E+07 |  5.222897E+07
    60 |     3000 |  5.349481E+07 |  5.222897E+07
    61 |     3050 |  5.279204E+07 |  4.939019E+07
    62 |     3100 |  5.240612E+07 |  4.939019E+07
    63 |     3150 |  5.177212E+07 |  4.939019E+07
    64 |     3200 |  5.102428E+07 |  4.938821E+07
    65 |     3250 |  5.039678E+07 |  4.936587E+07
    66 |     3300 |  4.985818E+07 |  4.936587E+07
    67 |     3350 |  4.948430E+07 |  4.935977E+07
    68 |     3400 |  4.939188E+07 |  4.935977E+07
    69 |     3450 |  4.936988E+07 |  4.911188E+07
    70 |     3500 |  4.935030E+07 |  4.911188E+07
    71 |     3550 |  4.932341E+07 |  4.908954E+07
    72 |     3600 |  4.928134E+07 |  4.908954E+07
    73 |     3650 |  4.917699E+07 |  4.906110E+07
    74 |     3700 |  4.909909E+07 |  4.902303E+07
    75 |     3750 |  4.908548E+07 |  4.902303E+07
    76 |     3800 |  4.907456E+07 |  4.902303E+07
    77 |     3850 |  4.906111E+07 |  4.901784E+07
    78 |     3900 |  4.903787E+07 |  4.898204E+07
    79 |     3950 |  4.901589E+07 |  4.898204E+07
    80 |     4000 |  4.900514E+07 |  4.897684E+07
    81 |     4050 |  4.899322E+07 |  4.895558E+07
    82 |     4100 |  4.898154E+07 |  4.895360E+07
    83 |     4150 |  4.896670E+07 |  4.876900E+07
    84 |     4200 |  4.894349E+07 |  4.876702E+07
    85 |     4250 |  4.892343E+07 |  4.875516E+07
    86 |     4300 |  4.888627E+07 |  4.873383E+07
    87 |     4350 |  4.882239E+07 |  4.872537E+07
    88 |     4400 |  4.875422E+07 |  4.869558E+07
    89 |     4450 |  4.874202E+07 |  4.869558E+07
    90 |     4500 |  4.870281E+07 |  4.734906E+07
    91 |     4550 |  4.869645E+07 |  4.734906E+07
    92 |     4600 |  4.864036E+07 |  4.734906E+07
    93 |     4650 |  4.860343E+07 |  4.732126E+07
    94 |     4700 |  4.852347E+07 |  4.732126E+07
    95 |     4750 |  4.822503E+07 |  4.729147E+07
    96 |     4800 |  4.776592E+07 |  4.729147E+07
    97 |     4850 |  4.736946E+07 |  4.729147E+07
    98 |     4900 |  4.731071E+07 |  4.728425E+07
    99 |     4950 |  4.729207E+07 |  4.717326E+07
