de MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_1.json
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  8.121950E+07 |  6.858732E+07
     2 |      100 |  7.702849E+07 |  6.858732E+07
     3 |      150 |  7.562723E+07 |  6.766872E+07
     4 |      200 |  7.434377E+07 |  6.766872E+07
     5 |      250 |  7.359193E+07 |  6.766872E+07
     6 |      300 |  7.317476E+07 |  6.766872E+07
     7 |      350 |  7.255011E+07 |  6.539352E+07
     8 |      400 |  7.205057E+07 |  6.411889E+07
     9 |      450 |  7.121316E+07 |  6.411889E+07
    10 |      500 |  7.064060E+07 |  6.411889E+07
    11 |      550 |  7.016904E+07 |  6.411889E+07
    12 |      600 |  6.996429E+07 |  6.411889E+07
    13 |      650 |  6.972115E+07 |  6.411889E+07
    14 |      700 |  6.962515E+07 |  6.217383E+07
    15 |      750 |  6.947397E+07 |  6.217383E+07
    16 |      800 |  6.923932E+07 |  6.217383E+07
    17 |      850 |  6.908850E+07 |  6.217383E+07
    18 |      900 |  6.888003E+07 |  6.217383E+07
    19 |      950 |  6.866263E+07 |  6.217383E+07
    20 |     1000 |  6.833291E+07 |  6.217383E+07
    21 |     1050 |  6.793021E+07 |  6.217383E+07
    22 |     1100 |  6.783751E+07 |  6.217383E+07
    23 |     1150 |  6.776403E+07 |  6.217383E+07
    24 |     1200 |  6.750517E+07 |  5.663190E+07
    25 |     1250 |  6.735829E+07 |  5.663190E+07
    26 |     1300 |  6.720861E+07 |  5.663190E+07
    27 |     1350 |  6.720861E+07 |  5.663190E+07
    28 |     1400 |  6.710564E+07 |  5.663190E+07
    29 |     1450 |  6.704424E+07 |  5.663190E+07
    30 |     1500 |  6.699719E+07 |  5.663190E+07
    31 |     1550 |  6.696411E+07 |  5.663190E+07
    32 |     1600 |  6.696411E+07 |  5.663190E+07
    33 |     1650 |  6.696411E+07 |  5.663190E+07
    34 |     1700 |  6.679439E+07 |  5.663190E+07
    35 |     1750 |  6.661411E+07 |  5.663190E+07
    36 |     1800 |  6.643804E+07 |  5.663190E+07
    37 |     1850 |  6.627609E+07 |  5.663190E+07
    38 |     1900 |  6.625595E+07 |  5.663190E+07
    39 |     1950 |  6.625595E+07 |  5.663190E+07
    40 |     2000 |  6.610745E+07 |  5.663190E+07
    41 |     2050 |  6.609821E+07 |  5.663190E+07
    42 |     2100 |  6.598647E+07 |  5.663190E+07
    43 |     2150 |  6.598647E+07 |  5.663190E+07
    44 |     2200 |  6.598647E+07 |  5.663190E+07
    45 |     2250 |  6.590014E+07 |  5.663190E+07
    46 |     2300 |  6.584545E+07 |  5.663190E+07
    47 |     2350 |  6.566278E+07 |  5.663190E+07
    48 |     2400 |  6.566278E+07 |  5.663190E+07
    49 |     2450 |  6.566278E+07 |  5.663190E+07
    50 |     2500 |  6.566278E+07 |  5.663190E+07
    51 |     2550 |  6.565122E+07 |  5.663190E+07
    52 |     2600 |  6.565122E+07 |  5.663190E+07
    53 |     2650 |  6.561159E+07 |  5.663190E+07
    54 |     2700 |  6.557806E+07 |  5.663190E+07
