=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.108230E+08 |  8.550465E+07
     2 |      100 |  9.797663E+07 |  8.309289E+07
     3 |      150 |  8.956609E+07 |  7.059859E+07
     4 |      200 |  8.218602E+07 |  7.059859E+07
     5 |      250 |  7.834044E+07 |  7.059859E+07
     6 |      300 |  7.602879E+07 |  7.059859E+07
     7 |      350 |  7.481189E+07 |  6.963523E+07
     8 |      400 |  7.336301E+07 |  6.963523E+07
     9 |      450 |  7.298273E+07 |  6.963523E+07
    10 |      500 |  7.282924E+07 |  6.963523E+07
    11 |      550 |  7.218039E+07 |  6.559686E+07
    12 |      600 |  7.132835E+07 |  6.559686E+07
    13 |      650 |  7.068174E+07 |  6.237593E+07
    14 |      700 |  7.000585E+07 |  6.237593E+07
    15 |      750 |  6.946432E+07 |  6.237593E+07
    16 |      800 |  6.896640E+07 |  6.237593E+07
    17 |      850 |  6.872477E+07 |  6.237593E+07
    18 |      900 |  6.837608E+07 |  6.237593E+07
    19 |      950 |  6.815057E+07 |  6.237593E+07
    20 |     1000 |  6.779043E+07 |  6.237593E+07
    21 |     1050 |  6.726812E+07 |  6.237593E+07
    22 |     1100 |  6.668430E+07 |  6.237593E+07
    23 |     1150 |  6.627558E+07 |  6.237593E+07
    24 |     1200 |  6.606002E+07 |  6.237593E+07
    25 |     1250 |  6.597189E+07 |  6.237593E+07
    26 |     1300 |  6.592233E+07 |  6.237593E+07
    27 |     1350 |  6.563356E+07 |  6.237593E+07
    28 |     1400 |  6.551145E+07 |  6.237276E+07
    29 |     1450 |  6.549500E+07 |  6.237276E+07
    30 |     1500 |  6.545139E+07 |  6.237276E+07
    31 |     1550 |  6.529640E+07 |  6.198362E+07
    32 |     1600 |  6.527646E+07 |  6.198362E+07
    33 |     1650 |  6.520132E+07 |  6.198362E+07
    34 |     1700 |  6.520035E+07 |  6.198362E+07
    35 |     1750 |  6.519898E+07 |  6.198362E+07
    36 |     1800 |  6.519361E+07 |  6.198362E+07
    37 |     1850 |  6.517746E+07 |  6.198362E+07
    38 |     1900 |  6.504660E+07 |  6.193410E+07
    39 |     1950 |  6.502786E+07 |  6.193410E+07
    40 |     2000 |  6.492086E+07 |  6.121575E+07
    41 |     2050 |  6.491735E+07 |  6.121575E+07
    42 |     2100 |  6.482669E+07 |  6.121575E+07
    43 |     2150 |  6.468464E+07 |  5.863754E+07
    44 |     2200 |  6.452696E+07 |  5.863754E+07
    45 |     2250 |  6.426697E+07 |  5.863754E+07
    46 |     2300 |  6.426464E+07 |  5.863754E+07
    47 |     2350 |  6.425254E+07 |  5.863754E+07
    48 |     2400 |  6.418122E+07 |  5.863754E+07
    49 |     2450 |  6.400073E+07 |  5.863754E+07
    50 |     2500 |  6.396107E+07 |  5.863754E+07
    51 |     2550 |  6.376065E+07 |  5.863754E+07
    52 |     2600 |  6.364369E+07 |  5.863754E+07
    53 |     2650 |  6.364369E+07 |  5.863754E+07
    54 |     2700 |  6.358778E+07 |  5.863754E+07
    55 |     2750 |  6.346259E+07 |  5.863754E+07
    56 |     2800 |  6.326662E+07 |  5.863754E+07
    57 |     2850 |  6.326662E+07 |  5.863754E+07
    58 |     2900 |  6.291333E+07 |  5.863754E+07
    59 |     2950 |  6.291333E+07 |  5.863754E+07
    60 |     3000 |  6.283089E+07 |  5.863754E+07
    61 |     3050 |  6.268962E+07 |  5.863754E+07
    62 |     3100 |  6.261342E+07 |  5.863754E+07
    63 |     3150 |  6.255912E+07 |  5.863754E+07
    64 |     3200 |  6.248886E+07 |  5.863754E+07
    65 |     3250 |  6.248886E+07 |  5.863754E+07
    66 |     3300 |  6.248886E+07 |  5.863754E+07
    67 |     3350 |  6.246089E+07 |  5.863754E+07
    68 |     3400 |  6.246089E+07 |  5.863754E+07
    69 |     3450 |  6.231474E+07 |  5.863754E+07
    70 |     3500 |  6.231474E+07 |  5.863754E+07
    71 |     3550 |  6.222233E+07 |  5.863754E+07
    72 |     3600 |  6.218363E+07 |  5.863754E+07
    73 |     3650 |  6.211822E+07 |  5.863754E+07
