=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.695056E+07 |  6.547522E+07
     2 |      100 |  7.422333E+07 |  6.547522E+07
     3 |      150 |  7.217796E+07 |  6.547522E+07
     4 |      200 |  7.140304E+07 |  6.547522E+07
     5 |      250 |  7.114383E+07 |  6.547522E+07
     6 |      300 |  7.061182E+07 |  6.547522E+07
     7 |      350 |  6.994831E+07 |  6.547522E+07
     8 |      400 |  6.902590E+07 |  6.151156E+07
     9 |      450 |  6.880459E+07 |  6.151156E+07
    10 |      500 |  6.847197E+07 |  6.151156E+07
    11 |      550 |  6.820357E+07 |  6.151156E+07
    12 |      600 |  6.804055E+07 |  6.151156E+07
    13 |      650 |  6.802783E+07 |  6.151156E+07
    14 |      700 |  6.795302E+07 |  6.151156E+07
    15 |      750 |  6.765200E+07 |  6.151156E+07
    16 |      800 |  6.750204E+07 |  6.151156E+07
    17 |      850 |  6.749548E+07 |  6.151156E+07
    18 |      900 |  6.735779E+07 |  6.151156E+07
    19 |      950 |  6.735779E+07 |  6.151156E+07
    20 |     1000 |  6.729128E+07 |  6.151156E+07
    21 |     1050 |  6.721847E+07 |  6.151156E+07
    22 |     1100 |  6.684585E+07 |  6.151156E+07
    23 |     1150 |  6.676581E+07 |  6.151156E+07
    24 |     1200 |  6.676581E+07 |  6.151156E+07
    25 |     1250 |  6.676581E+07 |  6.151156E+07
    26 |     1300 |  6.676581E+07 |  6.151156E+07
    27 |     1350 |  6.617017E+07 |  6.151156E+07
    28 |     1400 |  6.581803E+07 |  6.151156E+07
    29 |     1450 |  6.519748E+07 |  6.151156E+07
    30 |     1500 |  6.508097E+07 |  6.151156E+07
    31 |     1550 |  6.498522E+07 |  6.151156E+07
    32 |     1600 |  6.498098E+07 |  6.151156E+07
    33 |     1650 |  6.497894E+07 |  6.151156E+07
    34 |     1700 |  6.497894E+07 |  6.151156E+07
    35 |     1750 |  6.497894E+07 |  6.151156E+07
    36 |     1800 |  6.497894E+07 |  6.151156E+07
    37 |     1850 |  6.497894E+07 |  6.151156E+07
    38 |     1900 |  6.497894E+07 |  6.151156E+07
