=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  5.249152E+07 |  4.602592E+07
     2 |      100 |  5.102792E+07 |  4.602395E+07
     3 |      150 |  4.974505E+07 |  4.051854E+07
     4 |      200 |  4.912914E+07 |  4.051854E+07
     5 |      250 |  4.839166E+07 |  4.051854E+07
     6 |      300 |  4.782531E+07 |  4.051854E+07
     7 |      350 |  4.749943E+07 |  4.051854E+07
     8 |      400 |  4.640605E+07 |  4.051854E+07
     9 |      450 |  4.597517E+07 |  4.051854E+07
    10 |      500 |  4.516915E+07 |  4.051854E+07
    11 |      550 |  4.502597E+07 |  4.034073E+07
    12 |      600 |  4.486120E+07 |  4.034073E+07
    13 |      650 |  4.486013E+07 |  4.034073E+07
    14 |      700 |  4.476126E+07 |  3.985016E+07
    15 |      750 |  4.476050E+07 |  3.985016E+07
    16 |      800 |  4.467538E+07 |  3.985016E+07
    17 |      850 |  4.467538E+07 |  3.985016E+07
    18 |      900 |  4.467538E+07 |  3.985016E+07
    19 |      950 |  4.467538E+07 |  3.985016E+07
    20 |     1000 |  4.467440E+07 |  3.985016E+07
    21 |     1050 |  4.467440E+07 |  3.985016E+07
    22 |     1100 |  4.465068E+07 |  3.985016E+07
    23 |     1150 |  4.460131E+07 |  3.985016E+07
    24 |     1200 |  4.460060E+07 |  3.985016E+07
    25 |     1250 |  4.458664E+07 |  3.985016E+07
    26 |     1300 |  4.458660E+07 |  3.985016E+07
    27 |     1350 |  4.458660E+07 |  3.985016E+07
    28 |     1400 |  4.457434E+07 |  3.985016E+07
    29 |     1450 |  4.457434E+07 |  3.985016E+07
    30 |     1500 |  4.457434E+07 |  3.985016E+07
    31 |     1550 |  4.457434E+07 |  3.985016E+07
    32 |     1600 |  4.457434E+07 |  3.985016E+07
    33 |     1650 |  4.457434E+07 |  3.985016E+07
    34 |     1700 |  4.457411E+07 |  3.985016E+07
    35 |     1750 |  4.457411E+07 |  3.985016E+07
    36 |     1800 |  4.457411E+07 |  3.985016E+07
    37 |     1850 |  4.443930E+07 |  3.985016E+07
    38 |     1900 |  4.440013E+07 |  3.985016E+07
    39 |     1950 |  4.440013E+07 |  3.985016E+07
    40 |     2000 |  4.428871E+07 |  3.985016E+07
    41 |     2050 |  4.428871E+07 |  3.985016E+07
    42 |     2100 |  4.428871E+07 |  3.985016E+07
    43 |     2150 |  4.416518E+07 |  3.985016E+07
    44 |     2200 |  4.416518E+07 |  3.985016E+07
