=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.132388E+08 |  8.628226E+07
     2 |      100 |  1.029299E+08 |  8.325011E+07
     3 |      150 |  9.806873E+07 |  7.903216E+07
     4 |      200 |  9.451953E+07 |  7.903216E+07
     5 |      250 |  9.144645E+07 |  7.903216E+07
     6 |      300 |  8.952313E+07 |  7.903216E+07
     7 |      350 |  8.797580E+07 |  7.903216E+07
     8 |      400 |  8.686160E+07 |  7.903216E+07
     9 |      450 |  8.645320E+07 |  7.903216E+07
    10 |      500 |  8.559796E+07 |  7.862224E+07
    11 |      550 |  8.473564E+07 |  7.862224E+07
    12 |      600 |  8.464205E+07 |  7.862224E+07
    13 |      650 |  8.426296E+07 |  7.862224E+07
    14 |      700 |  8.394948E+07 |  7.862224E+07
    15 |      750 |  8.346437E+07 |  7.862224E+07
    16 |      800 |  8.317221E+07 |  7.862224E+07
    17 |      850 |  8.290247E+07 |  7.862224E+07
    18 |      900 |  8.275937E+07 |  7.862224E+07
    19 |      950 |  8.243705E+07 |  7.862224E+07
    20 |     1000 |  8.215932E+07 |  7.790561E+07
    21 |     1050 |  8.201527E+07 |  7.689602E+07
    22 |     1100 |  8.186898E+07 |  7.689602E+07
    23 |     1150 |  8.186017E+07 |  7.689602E+07
    24 |     1200 |  8.174613E+07 |  7.689602E+07
    25 |     1250 |  8.162621E+07 |  7.689602E+07
    26 |     1300 |  8.149632E+07 |  7.689602E+07
    27 |     1350 |  8.131072E+07 |  7.689602E+07
    28 |     1400 |  8.123729E+07 |  7.689602E+07
    29 |     1450 |  8.117926E+07 |  7.674310E+07
    30 |     1500 |  8.111413E+07 |  7.674310E+07
    31 |     1550 |  8.102901E+07 |  7.674310E+07
    32 |     1600 |  8.098523E+07 |  7.674310E+07
    33 |     1650 |  8.078835E+07 |  7.674310E+07
    34 |     1700 |  8.071030E+07 |  7.636451E+07
    35 |     1750 |  8.071030E+07 |  7.636451E+07
    36 |     1800 |  8.071030E+07 |  7.636451E+07
    37 |     1850 |  8.051838E+07 |  7.636451E+07
    38 |     1900 |  8.040096E+07 |  7.522822E+07
    39 |     1950 |  8.030183E+07 |  7.522822E+07
    40 |     2000 |  8.030183E+07 |  7.522822E+07
    41 |     2050 |  8.030183E+07 |  7.522822E+07
    42 |     2100 |  8.029928E+07 |  7.522822E+07
    43 |     2150 |  8.021054E+07 |  7.522822E+07
    44 |     2200 |  8.021054E+07 |  7.522822E+07
    45 |     2250 |  8.018451E+07 |  7.522822E+07
    46 |     2300 |  8.017660E+07 |  7.522822E+07
    47 |     2350 |  8.015759E+07 |  7.522822E+07
    48 |     2400 |  8.010518E+07 |  7.522822E+07
    49 |     2450 |  7.988670E+07 |  7.522822E+07
    50 |     2500 |  7.985211E+07 |  7.522822E+07
    51 |     2550 |  7.980518E+07 |  7.522822E+07
    52 |     2600 |  7.974044E+07 |  7.522822E+07
    53 |     2650 |  7.970079E+07 |  7.522822E+07
    54 |     2700 |  7.960039E+07 |  7.522822E+07
    55 |     2750 |  7.960039E+07 |  7.522822E+07
    56 |     2800 |  7.957715E+07 |  7.522822E+07
    57 |     2850 |  7.954684E+07 |  7.522822E+07
    58 |     2900 |  7.951651E+07 |  7.522822E+07
    59 |     2950 |  7.950023E+07 |  7.522822E+07
    60 |     3000 |  7.950023E+07 |  7.522822E+07
    61 |     3050 |  7.949246E+07 |  7.522822E+07
    62 |     3100 |  7.944421E+07 |  7.522822E+07
    63 |     3150 |  7.944421E+07 |  7.522822E+07
    64 |     3200 |  7.944421E+07 |  7.522822E+07
    65 |     3250 |  7.943007E+07 |  7.522822E+07
    66 |     3300 |  7.942896E+07 |  7.522822E+07
    67 |     3350 |  7.942896E+07 |  7.522822E+07
    68 |     3400 |  7.942896E+07 |  7.522822E+07
