=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.575660E+07 |  5.003393E+07
     2 |      100 |  7.219124E+07 |  5.003393E+07
     3 |      150 |  6.782322E+07 |  5.003393E+07
     4 |      200 |  6.566102E+07 |  5.003099E+07
     5 |      250 |  6.271981E+07 |  5.003099E+07
     6 |      300 |  6.102253E+07 |  5.003099E+07
     7 |      350 |  5.965435E+07 |  5.003099E+07
     8 |      400 |  5.820673E+07 |  4.834890E+07
     9 |      450 |  5.699484E+07 |  4.834890E+07
    10 |      500 |  5.613593E+07 |  4.807756E+07
    11 |      550 |  5.533891E+07 |  4.807756E+07
    12 |      600 |  5.413925E+07 |  4.807756E+07
    13 |      650 |  5.366502E+07 |  4.807756E+07
    14 |      700 |  5.311442E+07 |  4.807756E+07
    15 |      750 |  5.298593E+07 |  4.807756E+07
    16 |      800 |  5.231986E+07 |  4.463407E+07
    17 |      850 |  5.208612E+07 |  4.463407E+07
    18 |      900 |  5.192460E+07 |  4.463407E+07
    19 |      950 |  5.112191E+07 |  4.463407E+07
    20 |     1000 |  5.083051E+07 |  4.463407E+07
    21 |     1050 |  5.065190E+07 |  4.463407E+07
    22 |     1100 |  5.054851E+07 |  4.463407E+07
    23 |     1150 |  5.050642E+07 |  4.454899E+07
    24 |     1200 |  5.008630E+07 |  4.454899E+07
    25 |     1250 |  5.004074E+07 |  4.454899E+07
    26 |     1300 |  4.992702E+07 |  4.454899E+07
    27 |     1350 |  4.975837E+07 |  4.454899E+07
    28 |     1400 |  4.967993E+07 |  4.454899E+07
    29 |     1450 |  4.963556E+07 |  4.454899E+07
    30 |     1500 |  4.960235E+07 |  4.454899E+07
    31 |     1550 |  4.956757E+07 |  4.454899E+07
    32 |     1600 |  4.951583E+07 |  4.454899E+07
    33 |     1650 |  4.948314E+07 |  4.454899E+07
    34 |     1700 |  4.941166E+07 |  4.454899E+07
    35 |     1750 |  4.940635E+07 |  4.454899E+07
    36 |     1800 |  4.929764E+07 |  4.454899E+07
    37 |     1850 |  4.925769E+07 |  4.454899E+07
    38 |     1900 |  4.908780E+07 |  4.454899E+07
    39 |     1950 |  4.897668E+07 |  4.454899E+07
    40 |     2000 |  4.897465E+07 |  4.454899E+07
    41 |     2050 |  4.893779E+07 |  4.454899E+07
    42 |     2100 |  4.882866E+07 |  4.454899E+07
    43 |     2150 |  4.867775E+07 |  4.454899E+07
    44 |     2200 |  4.864621E+07 |  4.454899E+07
    45 |     2250 |  4.845809E+07 |  4.285822E+07
    46 |     2300 |  4.844668E+07 |  4.285822E+07
    47 |     2350 |  4.837621E+07 |  4.285822E+07
    48 |     2400 |  4.830338E+07 |  4.285822E+07
    49 |     2450 |  4.811628E+07 |  4.285822E+07
    50 |     2500 |  4.811575E+07 |  4.285822E+07
    51 |     2550 |  4.802112E+07 |  4.285822E+07
    52 |     2600 |  4.798396E+07 |  4.285822E+07
    53 |     2650 |  4.788021E+07 |  4.281000E+07
    54 |     2700 |  4.787661E+07 |  4.281000E+07
    55 |     2750 |  4.784176E+07 |  4.281000E+07
    56 |     2800 |  4.784176E+07 |  4.281000E+07
    57 |     2850 |  4.784062E+07 |  4.281000E+07
    58 |     2900 |  4.768738E+07 |  4.281000E+07
    59 |     2950 |  4.768508E+07 |  4.281000E+07
    60 |     3000 |  4.768508E+07 |  4.281000E+07
    61 |     3050 |  4.768500E+07 |  4.281000E+07
    62 |     3100 |  4.764405E+07 |  4.281000E+07
    63 |     3150 |  4.764003E+07 |  4.281000E+07
    64 |     3200 |  4.763990E+07 |  4.281000E+07
    65 |     3250 |  4.760575E+07 |  4.281000E+07
    66 |     3300 |  4.760503E+07 |  4.281000E+07
    67 |     3350 |  4.760503E+07 |  4.281000E+07
    68 |     3400 |  4.760503E+07 |  4.281000E+07
    69 |     3450 |  4.746710E+07 |  4.281000E+07
    70 |     3500 |  4.746710E+07 |  4.281000E+07
    71 |     3550 |  4.746710E+07 |  4.281000E+07
    72 |     3600 |  4.739638E+07 |  4.281000E+07
    73 |     3650 |  4.739638E+07 |  4.281000E+07
    74 |     3700 |  4.732679E+07 |  4.281000E+07
    75 |     3750 |  4.732679E+07 |  4.281000E+07
    76 |     3800 |  4.729210E+07 |  4.281000E+07
    77 |     3850 |  4.729147E+07 |  4.281000E+07
    78 |     3900 |  4.729147E+07 |  4.281000E+07
    79 |     3950 |  4.729147E+07 |  4.281000E+07
    80 |     4000 |  4.729147E+07 |  4.281000E+07
    81 |     4050 |  4.729112E+07 |  4.281000E+07
    82 |     4100 |  4.729112E+07 |  4.281000E+07
    83 |     4150 |  4.729112E+07 |  4.281000E+07
