=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.177703E+08 |  9.679141E+07
     2 |      100 |  1.157771E+08 |  9.679141E+07
     3 |      150 |  1.133944E+08 |  9.679141E+07
     4 |      200 |  1.108715E+08 |  9.654663E+07
     5 |      250 |  1.098650E+08 |  9.538726E+07
     6 |      300 |  1.091346E+08 |  9.483740E+07
     7 |      350 |  1.077343E+08 |  9.483740E+07
     8 |      400 |  1.062583E+08 |  9.483740E+07
     9 |      450 |  1.056864E+08 |  8.806907E+07
    10 |      500 |  1.047177E+08 |  8.806907E+07
    11 |      550 |  1.036834E+08 |  8.806907E+07
    12 |      600 |  1.031560E+08 |  8.806907E+07
    13 |      650 |  1.022655E+08 |  8.627231E+07
    14 |      700 |  1.019565E+08 |  8.627231E+07
    15 |      750 |  1.016646E+08 |  8.627231E+07
    16 |      800 |  1.006498E+08 |  8.555354E+07
    17 |      850 |  1.002380E+08 |  8.555354E+07
    18 |      900 |  9.904241E+07 |  8.555354E+07
    19 |      950 |  9.881448E+07 |  8.555354E+07
    20 |     1000 |  9.849603E+07 |  8.555354E+07
    21 |     1050 |  9.827739E+07 |  8.555354E+07
    22 |     1100 |  9.786316E+07 |  8.555354E+07
    23 |     1150 |  9.737627E+07 |  8.352822E+07
    24 |     1200 |  9.674971E+07 |  8.352822E+07
    25 |     1250 |  9.626376E+07 |  7.987815E+07
    26 |     1300 |  9.564231E+07 |  7.987815E+07
    27 |     1350 |  9.495468E+07 |  7.987815E+07
    28 |     1400 |  9.446537E+07 |  7.987815E+07
    29 |     1450 |  9.397022E+07 |  7.987815E+07
    30 |     1500 |  9.377575E+07 |  7.987815E+07
    31 |     1550 |  9.328575E+07 |  7.987815E+07
    32 |     1600 |  9.305952E+07 |  7.987815E+07
    33 |     1650 |  9.275209E+07 |  7.987815E+07
    34 |     1700 |  9.241817E+07 |  7.987815E+07
    35 |     1750 |  9.191653E+07 |  7.987815E+07
    36 |     1800 |  9.126520E+07 |  7.952575E+07
    37 |     1850 |  9.055512E+07 |  7.952575E+07
    38 |     1900 |  9.021476E+07 |  7.952575E+07
    39 |     1950 |  8.960090E+07 |  7.952575E+07
    40 |     2000 |  8.958838E+07 |  7.952575E+07
    41 |     2050 |  8.951801E+07 |  7.952575E+07
    42 |     2100 |  8.935437E+07 |  7.952575E+07
    43 |     2150 |  8.915546E+07 |  7.952575E+07
    44 |     2200 |  8.900820E+07 |  7.836995E+07
    45 |     2250 |  8.830939E+07 |  7.836995E+07
    46 |     2300 |  8.803262E+07 |  7.836995E+07
    47 |     2350 |  8.770748E+07 |  7.836995E+07
    48 |     2400 |  8.727871E+07 |  7.836995E+07
    49 |     2450 |  8.698696E+07 |  7.836995E+07
    50 |     2500 |  8.653599E+07 |  7.191136E+07
    51 |     2550 |  8.627594E+07 |  7.191136E+07
    52 |     2600 |  8.591052E+07 |  7.191136E+07
    53 |     2650 |  8.572646E+07 |  7.191136E+07
    54 |     2700 |  8.533101E+07 |  7.191136E+07
    55 |     2750 |  8.516290E+07 |  7.191136E+07
    56 |     2800 |  8.485842E+07 |  7.191136E+07
    57 |     2850 |  8.434552E+07 |  7.191136E+07
    58 |     2900 |  8.408532E+07 |  7.191136E+07
    59 |     2950 |  8.388369E+07 |  7.191136E+07
    60 |     3000 |  8.386962E+07 |  7.191136E+07
    61 |     3050 |  8.360266E+07 |  7.191136E+07
    62 |     3100 |  8.352186E+07 |  7.191136E+07
    63 |     3150 |  8.323855E+07 |  7.191136E+07
    64 |     3200 |  8.312079E+07 |  7.191136E+07
    65 |     3250 |  8.295041E+07 |  7.191136E+07
    66 |     3300 |  8.285384E+07 |  7.191136E+07
    67 |     3350 |  8.253880E+07 |  7.191136E+07
    68 |     3400 |  8.248023E+07 |  7.191136E+07
    69 |     3450 |  8.213730E+07 |  7.191136E+07
    70 |     3500 |  8.213730E+07 |  7.191136E+07
    71 |     3550 |  8.203585E+07 |  7.191136E+07
    72 |     3600 |  8.187925E+07 |  7.191136E+07
    73 |     3650 |  8.179001E+07 |  7.191136E+07
    74 |     3700 |  8.178507E+07 |  7.191136E+07
    75 |     3750 |  8.160577E+07 |  7.191136E+07
    76 |     3800 |  8.128331E+07 |  7.191136E+07
    77 |     3850 |  8.122285E+07 |  7.191136E+07
    78 |     3900 |  8.121818E+07 |  7.191136E+07
    79 |     3950 |  8.108791E+07 |  7.191136E+07
    80 |     4000 |  8.105492E+07 |  7.191136E+07
