=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.104706E+07 |  3.261285E+07
     2 |      100 |  3.885668E+07 |  3.261285E+07
     3 |      150 |  3.813534E+07 |  3.261285E+07
     4 |      200 |  3.719570E+07 |  3.146445E+07
     5 |      250 |  3.648329E+07 |  3.146445E+07
     6 |      300 |  3.609008E+07 |  3.146445E+07
     7 |      350 |  3.602168E+07 |  3.146445E+07
     8 |      400 |  3.576692E+07 |  3.146445E+07
     9 |      450 |  3.556327E+07 |  3.146445E+07
    10 |      500 |  3.532405E+07 |  3.146445E+07
    11 |      550 |  3.497135E+07 |  3.146445E+07
    12 |      600 |  3.468577E+07 |  3.146445E+07
    13 |      650 |  3.459877E+07 |  3.146445E+07
    14 |      700 |  3.448426E+07 |  3.146445E+07
    15 |      750 |  3.421688E+07 |  3.146445E+07
    16 |      800 |  3.405582E+07 |  3.113845E+07
    17 |      850 |  3.384034E+07 |  3.113845E+07
    18 |      900 |  3.369031E+07 |  3.073610E+07
    19 |      950 |  3.333913E+07 |  3.047350E+07
    20 |     1000 |  3.306210E+07 |  2.987372E+07
    21 |     1050 |  3.288410E+07 |  2.900639E+07
    22 |     1100 |  3.283446E+07 |  2.900639E+07
    23 |     1150 |  3.276102E+07 |  2.900639E+07
    24 |     1200 |  3.267579E+07 |  2.900639E+07
    25 |     1250 |  3.264407E+07 |  2.900639E+07
    26 |     1300 |  3.259480E+07 |  2.900639E+07
    27 |     1350 |  3.256321E+07 |  2.900639E+07
    28 |     1400 |  3.255000E+07 |  2.900639E+07
    29 |     1450 |  3.240079E+07 |  2.900639E+07
    30 |     1500 |  3.239313E+07 |  2.900639E+07
    31 |     1550 |  3.236123E+07 |  2.900639E+07
    32 |     1600 |  3.230687E+07 |  2.900639E+07
    33 |     1650 |  3.223798E+07 |  2.900639E+07
    34 |     1700 |  3.223791E+07 |  2.900639E+07
    35 |     1750 |  3.223609E+07 |  2.900639E+07
    36 |     1800 |  3.214451E+07 |  2.900639E+07
    37 |     1850 |  3.206906E+07 |  2.900639E+07
    38 |     1900 |  3.206184E+07 |  2.900639E+07
    39 |     1950 |  3.203611E+07 |  2.900639E+07
    40 |     2000 |  3.202700E+07 |  2.900639E+07
    41 |     2050 |  3.196836E+07 |  2.900639E+07
    42 |     2100 |  3.192441E+07 |  2.900639E+07
    43 |     2150 |  3.183887E+07 |  2.900639E+07
    44 |     2200 |  3.181814E+07 |  2.900639E+07
    45 |     2250 |  3.180333E+07 |  2.900639E+07
    46 |     2300 |  3.179528E+07 |  2.900639E+07
    47 |     2350 |  3.171708E+07 |  2.900639E+07
    48 |     2400 |  3.171708E+07 |  2.900639E+07
    49 |     2450 |  3.171708E+07 |  2.900639E+07
    50 |     2500 |  3.171708E+07 |  2.900639E+07
    51 |     2550 |  3.168925E+07 |  2.900639E+07
