=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.102261E+08 |  9.778290E+07
     2 |      100 |  1.049033E+08 |  9.012023E+07
     3 |      150 |  1.026996E+08 |  9.012023E+07
     4 |      200 |  1.015710E+08 |  9.012023E+07
     5 |      250 |  1.011455E+08 |  9.012023E+07
     6 |      300 |  1.001735E+08 |  8.794145E+07
     7 |      350 |  9.989071E+07 |  8.794145E+07
     8 |      400 |  9.923426E+07 |  8.794145E+07
     9 |      450 |  9.900217E+07 |  8.794145E+07
    10 |      500 |  9.882499E+07 |  8.794145E+07
    11 |      550 |  9.850829E+07 |  8.794145E+07
    12 |      600 |  9.808085E+07 |  8.794145E+07
    13 |      650 |  9.796398E+07 |  8.794145E+07
    14 |      700 |  9.765918E+07 |  8.794145E+07
    15 |      750 |  9.739176E+07 |  8.794145E+07
    16 |      800 |  9.719761E+07 |  8.794145E+07
    17 |      850 |  9.691081E+07 |  8.794145E+07
    18 |      900 |  9.648986E+07 |  8.794145E+07
    19 |      950 |  9.625021E+07 |  8.794145E+07
    20 |     1000 |  9.622684E+07 |  8.794145E+07
    21 |     1050 |  9.617330E+07 |  8.794145E+07
    22 |     1100 |  9.616634E+07 |  8.794145E+07
    23 |     1150 |  9.614136E+07 |  8.794145E+07
    24 |     1200 |  9.613274E+07 |  8.794145E+07
    25 |     1250 |  9.585947E+07 |  8.794145E+07
    26 |     1300 |  9.583905E+07 |  8.794145E+07
    27 |     1350 |  9.583854E+07 |  8.794145E+07
    28 |     1400 |  9.583810E+07 |  8.794145E+07
    29 |     1450 |  9.563303E+07 |  8.794145E+07
    30 |     1500 |  9.554821E+07 |  8.794145E+07
    31 |     1550 |  9.547186E+07 |  8.794145E+07
    32 |     1600 |  9.545485E+07 |  8.794145E+07
    33 |     1650 |  9.525871E+07 |  8.794145E+07
    34 |     1700 |  9.488158E+07 |  8.579206E+07
    35 |     1750 |  9.474456E+07 |  8.579206E+07
    36 |     1800 |  9.448560E+07 |  8.579206E+07
    37 |     1850 |  9.448560E+07 |  8.579206E+07
    38 |     1900 |  9.448560E+07 |  8.579206E+07
    39 |     1950 |  9.443292E+07 |  8.579206E+07
    40 |     2000 |  9.417705E+07 |  8.579206E+07
    41 |     2050 |  9.417705E+07 |  8.579206E+07
    42 |     2100 |  9.392404E+07 |  8.579206E+07
    43 |     2150 |  9.385040E+07 |  8.579206E+07
    44 |     2200 |  9.371677E+07 |  8.579206E+07
    45 |     2250 |  9.364686E+07 |  8.579206E+07
    46 |     2300 |  9.362845E+07 |  8.579206E+07
    47 |     2350 |  9.351806E+07 |  8.579206E+07
    48 |     2400 |  9.349882E+07 |  8.579206E+07
    49 |     2450 |  9.343977E+07 |  8.579206E+07
    50 |     2500 |  9.338552E+07 |  8.579206E+07
    51 |     2550 |  9.328378E+07 |  8.579206E+07
    52 |     2600 |  9.328378E+07 |  8.579206E+07
    53 |     2650 |  9.322551E+07 |  8.579206E+07
    54 |     2700 |  9.317622E+07 |  8.579206E+07
    55 |     2750 |  9.302345E+07 |  8.447736E+07
    56 |     2800 |  9.302345E+07 |  8.447736E+07
    57 |     2850 |  9.301438E+07 |  8.447736E+07
    58 |     2900 |  9.301173E+07 |  8.447736E+07
    59 |     2950 |  9.301173E+07 |  8.447736E+07
    60 |     3000 |  9.301173E+07 |  8.447736E+07
    61 |     3050 |  9.298338E+07 |  8.447736E+07
    62 |     3100 |  9.296551E+07 |  8.447736E+07
    63 |     3150 |  9.288514E+07 |  8.447736E+07
    64 |     3200 |  9.276156E+07 |  8.447736E+07
    65 |     3250 |  9.276156E+07 |  8.447736E+07
    66 |     3300 |  9.267413E+07 |  8.447736E+07
    67 |     3350 |  9.260960E+07 |  8.447736E+07
    68 |     3400 |  9.257849E+07 |  8.447736E+07
    69 |     3450 |  9.248325E+07 |  8.447736E+07
    70 |     3500 |  9.245390E+07 |  8.447736E+07
    71 |     3550 |  9.239839E+07 |  8.447736E+07
    72 |     3600 |  9.233785E+07 |  8.447736E+07
    73 |     3650 |  9.231040E+07 |  8.447736E+07
    74 |     3700 |  9.231040E+07 |  8.447736E+07
    75 |     3750 |  9.230776E+07 |  8.447736E+07
    76 |     3800 |  9.230776E+07 |  8.447736E+07
    77 |     3850 |  9.225563E+07 |  8.447736E+07
    78 |     3900 |  9.222045E+07 |  8.447736E+07
    79 |     3950 |  9.222045E+07 |  8.447736E+07
    80 |     4000 |  9.222045E+07 |  8.447736E+07
    81 |     4050 |  9.219925E+07 |  8.447736E+07
    82 |     4100 |  9.213226E+07 |  8.447736E+07
    83 |     4150 |  9.204624E+07 |  8.447736E+07
    84 |     4200 |  9.204624E+07 |  8.447736E+07
    85 |     4250 |  9.202227E+07 |  8.447736E+07
