=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  8.707997E+07 |  7.334170E+07
     2 |      100 |  8.423455E+07 |  7.334170E+07
     3 |      150 |  8.363744E+07 |  7.334170E+07
     4 |      200 |  8.308997E+07 |  7.334170E+07
     5 |      250 |  8.258890E+07 |  7.334170E+07
     6 |      300 |  8.227443E+07 |  7.334170E+07
     7 |      350 |  8.152947E+07 |  7.334170E+07
     8 |      400 |  8.075795E+07 |  7.334170E+07
     9 |      450 |  8.033391E+07 |  7.334170E+07
    10 |      500 |  8.000606E+07 |  7.334170E+07
    11 |      550 |  7.989128E+07 |  7.334170E+07
    12 |      600 |  7.967482E+07 |  7.334170E+07
    13 |      650 |  7.939532E+07 |  7.334170E+07
    14 |      700 |  7.891520E+07 |  7.334170E+07
    15 |      750 |  7.871782E+07 |  7.327752E+07
    16 |      800 |  7.858348E+07 |  7.327752E+07
    17 |      850 |  7.823218E+07 |  7.327752E+07
    18 |      900 |  7.806926E+07 |  7.327752E+07
    19 |      950 |  7.784340E+07 |  7.327752E+07
    20 |     1000 |  7.767541E+07 |  7.327752E+07
    21 |     1050 |  7.767541E+07 |  7.327752E+07
    22 |     1100 |  7.758424E+07 |  7.267981E+07
    23 |     1150 |  7.751878E+07 |  7.267981E+07
    24 |     1200 |  7.741637E+07 |  7.267981E+07
    25 |     1250 |  7.735258E+07 |  7.267981E+07
    26 |     1300 |  7.727757E+07 |  7.267981E+07
    27 |     1350 |  7.723486E+07 |  7.267981E+07
    28 |     1400 |  7.723486E+07 |  7.267981E+07
    29 |     1450 |  7.708553E+07 |  7.267981E+07
    30 |     1500 |  7.705230E+07 |  7.267981E+07
    31 |     1550 |  7.700314E+07 |  7.267981E+07
    32 |     1600 |  7.693829E+07 |  7.267981E+07
    33 |     1650 |  7.693829E+07 |  7.267981E+07
    34 |     1700 |  7.692104E+07 |  7.267981E+07
    35 |     1750 |  7.690476E+07 |  7.267981E+07
    36 |     1800 |  7.690400E+07 |  7.267981E+07
    37 |     1850 |  7.662763E+07 |  7.267981E+07
    38 |     1900 |  7.659426E+07 |  7.267981E+07
    39 |     1950 |  7.652931E+07 |  7.267981E+07
    40 |     2000 |  7.652931E+07 |  7.267981E+07
    41 |     2050 |  7.652931E+07 |  7.267981E+07
    42 |     2100 |  7.638574E+07 |  7.108327E+07
    43 |     2150 |  7.637291E+07 |  7.108327E+07
    44 |     2200 |  7.637291E+07 |  7.108327E+07
    45 |     2250 |  7.634165E+07 |  7.108327E+07
    46 |     2300 |  7.632529E+07 |  7.108327E+07
    47 |     2350 |  7.632481E+07 |  7.108327E+07
    48 |     2400 |  7.625766E+07 |  7.108327E+07
    49 |     2450 |  7.618925E+07 |  7.108327E+07
    50 |     2500 |  7.600023E+07 |  7.108327E+07
