=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.241996E+07 |  3.345955E+07
     2 |      100 |  3.984559E+07 |  3.345955E+07
     3 |      150 |  3.895764E+07 |  3.345955E+07
     4 |      200 |  3.817751E+07 |  3.237722E+07
     5 |      250 |  3.756654E+07 |  3.192863E+07
     6 |      300 |  3.723490E+07 |  3.192863E+07
     7 |      350 |  3.694508E+07 |  3.192863E+07
     8 |      400 |  3.691784E+07 |  3.192863E+07
     9 |      450 |  3.662635E+07 |  3.192863E+07
    10 |      500 |  3.652308E+07 |  3.192863E+07
    11 |      550 |  3.625616E+07 |  3.192863E+07
    12 |      600 |  3.623369E+07 |  3.192863E+07
    13 |      650 |  3.620171E+07 |  3.192863E+07
    14 |      700 |  3.617778E+07 |  3.192863E+07
    15 |      750 |  3.597565E+07 |  3.176302E+07
    16 |      800 |  3.585431E+07 |  3.176302E+07
    17 |      850 |  3.583716E+07 |  3.176302E+07
    18 |      900 |  3.563349E+07 |  3.176302E+07
    19 |      950 |  3.548666E+07 |  3.176302E+07
    20 |     1000 |  3.543834E+07 |  3.176302E+07
    21 |     1050 |  3.526805E+07 |  3.085367E+07
    22 |     1100 |  3.495801E+07 |  3.085367E+07
    23 |     1150 |  3.482601E+07 |  3.085367E+07
    24 |     1200 |  3.455824E+07 |  3.085367E+07
    25 |     1250 |  3.449079E+07 |  3.085367E+07
    26 |     1300 |  3.435967E+07 |  2.841559E+07
    27 |     1350 |  3.421778E+07 |  2.841559E+07
    28 |     1400 |  3.416583E+07 |  2.841559E+07
    29 |     1450 |  3.416583E+07 |  2.841559E+07
    30 |     1500 |  3.404380E+07 |  2.624493E+07
