=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.196546E+08 |  1.008807E+08
     2 |       70 |  1.173092E+08 |  1.008807E+08
     3 |       90 |  1.150054E+08 |  9.808667E+07
     4 |      110 |  1.133169E+08 |  9.808667E+07
     5 |      130 |  1.134273E+08 |  9.808667E+07
     6 |      150 |  1.116616E+08 |  9.808667E+07
     7 |      170 |  1.104902E+08 |  9.808667E+07
     8 |      190 |  1.100796E+08 |  9.808667E+07
     9 |      210 |  1.104456E+08 |  9.808667E+07
    10 |      230 |  1.089276E+08 |  9.808667E+07
    11 |      250 |  1.077058E+08 |  9.808667E+07
    12 |      270 |  1.066773E+08 |  9.591501E+07
    13 |      290 |  1.066709E+08 |  9.499539E+07
    14 |      310 |  1.061259E+08 |  9.499539E+07
    15 |      330 |  1.056764E+08 |  9.499539E+07
    16 |      350 |  1.054591E+08 |  9.499539E+07
    17 |      370 |  1.050892E+08 |  9.359878E+07
    18 |      390 |  1.048501E+08 |  9.280095E+07
    19 |      410 |  1.048849E+08 |  9.280095E+07
    20 |      430 |  1.042594E+08 |  9.280095E+07
    21 |      450 |  1.036999E+08 |  9.280095E+07
    22 |      470 |  1.034559E+08 |  9.032734E+07
    23 |      490 |  1.021810E+08 |  9.032734E+07
    24 |      510 |  1.033234E+08 |  8.535746E+07
    25 |      530 |  1.027715E+08 |  8.535746E+07
    26 |      550 |  1.025869E+08 |  8.535746E+07
    27 |      570 |  1.010490E+08 |  8.535746E+07
    28 |      590 |  1.002005E+08 |  8.535746E+07
    29 |      610 |  1.005109E+08 |  8.535746E+07
    30 |      630 |  1.015141E+08 |  8.535746E+07
    31 |      650 |  9.966256E+07 |  8.535746E+07
    32 |      670 |  9.983973E+07 |  8.535746E+07
    33 |      690 |  9.984999E+07 |  8.535746E+07
    34 |      710 |  9.901548E+07 |  8.356192E+07
    35 |      730 |  9.776429E+07 |  8.356192E+07
    36 |      750 |  9.733967E+07 |  8.356192E+07
    37 |      770 |  9.909604E+07 |  8.356192E+07
    38 |      790 |  9.894480E+07 |  8.356192E+07
    39 |      810 |  9.796543E+07 |  8.356192E+07
    40 |      830 |  9.707234E+07 |  8.356192E+07
    41 |      850 |  9.815921E+07 |  8.238728E+07
    42 |      870 |  9.805837E+07 |  8.238728E+07
    43 |      890 |  9.683314E+07 |  8.238728E+07
    44 |      910 |  9.612001E+07 |  8.238728E+07
    45 |      930 |  9.698288E+07 |  8.238728E+07
    46 |      950 |  9.615236E+07 |  8.238728E+07
    47 |      970 |  9.538535E+07 |  8.238728E+07
    48 |      990 |  9.467710E+07 |  8.238728E+07
    49 |     1010 |  9.505523E+07 |  8.079130E+07
    50 |     1030 |  9.567087E+07 |  8.079130E+07
    51 |     1050 |  9.382149E+07 |  8.079130E+07
    52 |     1070 |  9.366026E+07 |  8.079130E+07
    53 |     1090 |  9.435311E+07 |  8.079130E+07
    54 |     1110 |  9.283203E+07 |  7.716157E+07
    55 |     1130 |  9.271690E+07 |  7.716157E+07
    56 |     1150 |  9.240070E+07 |  7.716157E+07
    57 |     1170 |  9.270024E+07 |  7.716157E+07
    58 |     1190 |  9.102543E+07 |  7.716157E+07
    59 |     1210 |  9.068718E+07 |  7.716157E+07
    60 |     1230 |  9.151153E+07 |  7.716157E+07
    61 |     1250 |  9.051215E+07 |  7.716157E+07
    62 |     1270 |  9.122024E+07 |  7.716157E+07
    63 |     1290 |  8.981605E+07 |  7.716157E+07
    64 |     1310 |  9.074816E+07 |  7.716157E+07
    65 |     1330 |  9.045069E+07 |  7.716157E+07
    66 |     1350 |  9.076587E+07 |  7.484430E+07
    67 |     1370 |  8.996457E+07 |  7.484430E+07
    68 |     1390 |  8.824614E+07 |  7.484430E+07
    69 |     1410 |  8.682108E+07 |  7.484430E+07
    70 |     1430 |  8.791627E+07 |  7.484430E+07
    71 |     1450 |  8.821089E+07 |  7.484430E+07
    72 |     1470 |  8.628738E+07 |  7.484430E+07
    73 |     1490 |  8.677987E+07 |  7.320891E+07
    74 |     1510 |  8.619952E+07 |  7.320891E+07
    75 |     1530 |  8.666696E+07 |  7.320891E+07
    76 |     1550 |  8.582926E+07 |  7.320891E+07
    77 |     1570 |  8.484412E+07 |  7.320891E+07
    78 |     1590 |  8.558920E+07 |  7.320891E+07
    79 |     1610 |  8.509173E+07 |  7.320891E+07
    80 |     1630 |  8.360380E+07 |  7.320891E+07
    81 |     1650 |  8.332985E+07 |  7.320891E+07
    82 |     1670 |  8.401146E+07 |  7.275057E+07
    83 |     1690 |  8.387794E+07 |  7.275057E+07
    84 |     1710 |  8.450843E+07 |  7.275057E+07
    85 |     1730 |  8.284353E+07 |  7.275057E+07
    86 |     1750 |  8.322629E+07 |  7.189767E+07
    87 |     1770 |  8.265631E+07 |  6.597094E+07
    88 |     1790 |  8.042438E+07 |  6.597094E+07
    89 |     1810 |  8.019515E+07 |  6.597094E+07
    90 |     1830 |  8.096235E+07 |  6.597094E+07
    91 |     1850 |  8.154473E+07 |  6.597094E+07
    92 |     1870 |  7.856451E+07 |  6.597094E+07
    93 |     1890 |  7.861793E+07 |  6.597094E+07
    94 |     1910 |  7.904386E+07 |  6.597094E+07
    95 |     1930 |  7.858614E+07 |  6.597094E+07
    96 |     1950 |  7.650379E+07 |  6.597094E+07
    97 |     1970 |  7.922706E+07 |  6.597094E+07
    98 |     1990 |  7.766546E+07 |  6.550237E+07
    99 |     2010 |  7.695079E+07 |  6.322701E+07
   100 |     2030 |  7.882026E+07 |  6.322701E+07
