=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.216145E+08 |  1.045506E+08
     2 |      100 |  1.197386E+08 |  1.045506E+08
     3 |      150 |  1.182723E+08 |  1.045506E+08
     4 |      200 |  1.160369E+08 |  1.008415E+08
     5 |      250 |  1.134449E+08 |  9.976218E+07
     6 |      300 |  1.121354E+08 |  9.902103E+07
     7 |      350 |  1.111828E+08 |  9.902103E+07
     8 |      400 |  1.106474E+08 |  9.666081E+07
     9 |      450 |  1.096723E+08 |  9.666081E+07
    10 |      500 |  1.091103E+08 |  9.617670E+07
    11 |      550 |  1.081900E+08 |  9.533265E+07
    12 |      600 |  1.076271E+08 |  9.513751E+07
    13 |      650 |  1.064414E+08 |  9.513751E+07
    14 |      700 |  1.054358E+08 |  9.075224E+07
    15 |      750 |  1.051643E+08 |  9.075224E+07
    16 |      800 |  1.041111E+08 |  9.075224E+07
    17 |      850 |  1.034863E+08 |  9.075224E+07
    18 |      900 |  1.028520E+08 |  9.075224E+07
    19 |      950 |  1.024819E+08 |  9.075224E+07
    20 |     1000 |  1.023347E+08 |  9.075224E+07
    21 |     1050 |  1.018359E+08 |  9.075224E+07
    22 |     1100 |  1.012739E+08 |  9.075224E+07
    23 |     1150 |  1.009483E+08 |  9.075224E+07
    24 |     1200 |  1.007477E+08 |  8.762553E+07
    25 |     1250 |  1.001439E+08 |  8.762553E+07
    26 |     1300 |  9.995384E+07 |  8.762553E+07
    27 |     1350 |  9.941652E+07 |  8.762553E+07
    28 |     1400 |  9.911924E+07 |  8.762553E+07
    29 |     1450 |  9.823937E+07 |  8.762553E+07
    30 |     1500 |  9.796478E+07 |  8.762553E+07
    31 |     1550 |  9.737381E+07 |  8.762553E+07
    32 |     1600 |  9.721422E+07 |  8.715355E+07
    33 |     1650 |  9.697379E+07 |  8.715355E+07
    34 |     1700 |  9.659016E+07 |  8.715355E+07
    35 |     1750 |  9.628210E+07 |  8.715355E+07
    36 |     1800 |  9.614271E+07 |  8.715355E+07
    37 |     1850 |  9.608922E+07 |  8.715355E+07
    38 |     1900 |  9.591187E+07 |  8.715355E+07
    39 |     1950 |  9.561825E+07 |  8.311176E+07
    40 |     2000 |  9.526246E+07 |  8.311176E+07
    41 |     2050 |  9.497042E+07 |  8.311176E+07
    42 |     2100 |  9.452891E+07 |  8.311176E+07
    43 |     2150 |  9.449722E+07 |  8.311176E+07
    44 |     2200 |  9.405160E+07 |  8.311176E+07
    45 |     2250 |  9.367745E+07 |  8.311176E+07
    46 |     2300 |  9.348471E+07 |  8.311176E+07
    47 |     2350 |  9.313503E+07 |  8.311176E+07
    48 |     2400 |  9.291305E+07 |  8.311176E+07
    49 |     2450 |  9.260257E+07 |  7.888248E+07
    50 |     2500 |  9.239259E+07 |  7.888248E+07
    51 |     2550 |  9.199825E+07 |  7.888248E+07
    52 |     2600 |  9.174648E+07 |  7.888248E+07
    53 |     2650 |  9.141862E+07 |  7.888248E+07
    54 |     2700 |  9.119732E+07 |  7.888248E+07
    55 |     2750 |  9.092829E+07 |  7.888248E+07
    56 |     2800 |  9.083575E+07 |  7.888248E+07
    57 |     2850 |  9.077936E+07 |  7.888248E+07
    58 |     2900 |  9.064435E+07 |  7.888248E+07
    59 |     2950 |  9.044591E+07 |  7.888248E+07
    60 |     3000 |  9.021354E+07 |  7.888248E+07
    61 |     3050 |  9.011085E+07 |  7.888248E+07
    62 |     3100 |  8.967133E+07 |  7.646361E+07
    63 |     3150 |  8.949385E+07 |  7.646361E+07
    64 |     3200 |  8.908323E+07 |  7.646361E+07
    65 |     3250 |  8.892523E+07 |  7.646361E+07
    66 |     3300 |  8.889017E+07 |  7.646361E+07
    67 |     3350 |  8.858160E+07 |  7.646361E+07
    68 |     3400 |  8.827283E+07 |  7.646361E+07
    69 |     3450 |  8.803896E+07 |  7.646361E+07
    70 |     3500 |  8.793514E+07 |  7.646361E+07
    71 |     3550 |  8.781946E+07 |  7.646361E+07
    72 |     3600 |  8.770079E+07 |  7.646361E+07
    73 |     3650 |  8.767568E+07 |  7.646361E+07
    74 |     3700 |  8.747057E+07 |  7.636812E+07
    75 |     3750 |  8.741455E+07 |  7.636812E+07
    76 |     3800 |  8.732207E+07 |  7.636812E+07
    77 |     3850 |  8.726639E+07 |  7.636812E+07
    78 |     3900 |  8.700016E+07 |  7.636812E+07
    79 |     3950 |  8.688298E+07 |  7.636812E+07
    80 |     4000 |  8.670007E+07 |  7.636812E+07
    81 |     4050 |  8.660988E+07 |  7.636812E+07
    82 |     4100 |  8.632255E+07 |  7.249732E+07
    83 |     4150 |  8.609285E+07 |  7.249732E+07
    84 |     4200 |  8.607744E+07 |  7.249732E+07
    85 |     4250 |  8.602801E+07 |  7.249732E+07
    86 |     4300 |  8.600461E+07 |  7.249732E+07
    87 |     4350 |  8.599344E+07 |  7.249732E+07
    88 |     4400 |  8.571711E+07 |  7.249732E+07
    89 |     4450 |  8.571711E+07 |  7.249732E+07
    90 |     4500 |  8.553742E+07 |  7.249732E+07
    91 |     4550 |  8.552731E+07 |  7.249732E+07
    92 |     4600 |  8.549291E+07 |  7.249732E+07
    93 |     4650 |  8.518221E+07 |  7.249732E+07
    94 |     4700 |  8.512207E+07 |  7.249732E+07
    95 |     4750 |  8.467423E+07 |  7.249732E+07
    96 |     4800 |  8.451388E+07 |  7.249732E+07
    97 |     4850 |  8.451388E+07 |  7.249732E+07
    98 |     4900 |  8.448664E+07 |  7.249732E+07
    99 |     4950 |  8.417167E+07 |  7.165202E+07
   100 |     5000 |  8.408947E+07 |  7.165202E+07
