=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.339216E+08 |  1.163582E+08
     2 |      100 |  1.279992E+08 |  1.161652E+08
     3 |      150 |  1.236519E+08 |  1.079771E+08
     4 |      200 |  1.204534E+08 |  1.079771E+08
     5 |      250 |  1.195114E+08 |  1.079771E+08
     6 |      300 |  1.177311E+08 |  1.063019E+08
     7 |      350 |  1.169653E+08 |  1.053926E+08
     8 |      400 |  1.160035E+08 |  1.053926E+08
     9 |      450 |  1.156879E+08 |  1.053926E+08
    10 |      500 |  1.151967E+08 |  1.053926E+08
    11 |      550 |  1.148559E+08 |  1.053926E+08
    12 |      600 |  1.145545E+08 |  1.053926E+08
    13 |      650 |  1.143762E+08 |  1.053926E+08
    14 |      700 |  1.136087E+08 |  1.045065E+08
    15 |      750 |  1.133639E+08 |  1.045065E+08
    16 |      800 |  1.130414E+08 |  1.045065E+08
    17 |      850 |  1.128226E+08 |  1.045065E+08
    18 |      900 |  1.124105E+08 |  1.045065E+08
    19 |      950 |  1.118744E+08 |  1.045065E+08
    20 |     1000 |  1.115570E+08 |  1.045065E+08
    21 |     1050 |  1.111294E+08 |  9.786207E+07
    22 |     1100 |  1.108001E+08 |  9.786207E+07
    23 |     1150 |  1.104923E+08 |  9.786207E+07
    24 |     1200 |  1.102265E+08 |  9.786207E+07
    25 |     1250 |  1.099901E+08 |  9.786207E+07
    26 |     1300 |  1.099443E+08 |  9.786207E+07
    27 |     1350 |  1.098494E+08 |  9.786207E+07
    28 |     1400 |  1.097586E+08 |  9.786207E+07
    29 |     1450 |  1.094210E+08 |  9.786207E+07
    30 |     1500 |  1.092847E+08 |  9.786207E+07
    31 |     1550 |  1.091640E+08 |  9.786207E+07
    32 |     1600 |  1.086053E+08 |  9.786207E+07
    33 |     1650 |  1.084098E+08 |  9.786207E+07
    34 |     1700 |  1.083561E+08 |  9.786207E+07
    35 |     1750 |  1.083561E+08 |  9.786207E+07
    36 |     1800 |  1.082897E+08 |  9.786207E+07
    37 |     1850 |  1.082454E+08 |  9.786207E+07
    38 |     1900 |  1.082235E+08 |  9.786207E+07
    39 |     1950 |  1.082235E+08 |  9.786207E+07
    40 |     2000 |  1.080291E+08 |  9.786207E+07
    41 |     2050 |  1.079937E+08 |  9.786207E+07
    42 |     2100 |  1.079622E+08 |  9.786207E+07
    43 |     2150 |  1.079419E+08 |  9.786207E+07
    44 |     2200 |  1.078615E+08 |  9.786207E+07
    45 |     2250 |  1.076864E+08 |  9.786207E+07
    46 |     2300 |  1.076238E+08 |  9.786207E+07
    47 |     2350 |  1.076202E+08 |  9.786207E+07
    48 |     2400 |  1.075102E+08 |  9.786207E+07
    49 |     2450 |  1.074759E+08 |  9.786207E+07
    50 |     2500 |  1.074759E+08 |  9.786207E+07
    51 |     2550 |  1.074355E+08 |  9.786207E+07
