=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.284839E+07 |  6.079341E+07
     2 |       70 |  7.088384E+07 |  6.079341E+07
     3 |       90 |  6.998126E+07 |  5.581552E+07
     4 |      110 |  6.857941E+07 |  5.581552E+07
     5 |      130 |  6.715447E+07 |  5.581552E+07
     6 |      150 |  6.691803E+07 |  5.581552E+07
     7 |      170 |  6.763041E+07 |  5.581552E+07
     8 |      190 |  6.630265E+07 |  5.581552E+07
     9 |      210 |  6.657625E+07 |  5.581552E+07
    10 |      230 |  6.531871E+07 |  5.581552E+07
    11 |      250 |  6.594118E+07 |  5.581552E+07
    12 |      270 |  6.539857E+07 |  5.581552E+07
    13 |      290 |  6.462494E+07 |  5.581552E+07
    14 |      310 |  6.434027E+07 |  5.581552E+07
    15 |      330 |  6.461062E+07 |  5.581552E+07
    16 |      350 |  6.457657E+07 |  5.581552E+07
    17 |      370 |  6.409502E+07 |  5.581552E+07
    18 |      390 |  6.537545E+07 |  5.581552E+07
    19 |      410 |  6.455200E+07 |  5.581552E+07
    20 |      430 |  6.485593E+07 |  5.581552E+07
    21 |      450 |  6.398884E+07 |  5.581552E+07
    22 |      470 |  6.489294E+07 |  5.581552E+07
    23 |      490 |  6.466481E+07 |  5.581552E+07
    24 |      510 |  6.393151E+07 |  5.581552E+07
    25 |      530 |  6.473524E+07 |  5.581552E+07
    26 |      550 |  6.479593E+07 |  5.581552E+07
    27 |      570 |  6.367584E+07 |  5.581552E+07
    28 |      590 |  6.499109E+07 |  5.581552E+07
    29 |      610 |  6.418209E+07 |  5.581552E+07
    30 |      630 |  6.436456E+07 |  5.581552E+07
    31 |      650 |  6.423853E+07 |  5.581552E+07
    32 |      670 |  6.391220E+07 |  5.581552E+07
    33 |      690 |  6.424331E+07 |  5.581552E+07
