=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.700259E+07 |  6.609601E+07
     2 |       70 |  7.554408E+07 |  6.609601E+07
     3 |       90 |  7.515401E+07 |  6.609601E+07
     4 |      110 |  7.443425E+07 |  6.609601E+07
     5 |      130 |  7.430009E+07 |  6.588069E+07
     6 |      150 |  7.378986E+07 |  6.588069E+07
     7 |      170 |  7.367578E+07 |  6.588069E+07
     8 |      190 |  7.298915E+07 |  6.588069E+07
     9 |      210 |  7.317310E+07 |  6.588069E+07
    10 |      230 |  7.302209E+07 |  6.588069E+07
    11 |      250 |  7.298389E+07 |  6.588069E+07
    12 |      270 |  7.335542E+07 |  6.588069E+07
    13 |      290 |  7.318354E+07 |  6.588069E+07
    14 |      310 |  7.223138E+07 |  6.530065E+07
    15 |      330 |  7.300285E+07 |  6.530065E+07
    16 |      350 |  7.224821E+07 |  6.530065E+07
    17 |      370 |  7.171931E+07 |  6.530065E+07
    18 |      390 |  7.260226E+07 |  6.530065E+07
    19 |      410 |  7.229768E+07 |  6.404161E+07
    20 |      430 |  7.172992E+07 |  6.404161E+07
    21 |      450 |  7.112782E+07 |  6.404161E+07
    22 |      470 |  7.095828E+07 |  6.404161E+07
    23 |      490 |  7.093971E+07 |  6.404161E+07
    24 |      510 |  7.153046E+07 |  6.404161E+07
    25 |      530 |  7.158512E+07 |  6.404161E+07
    26 |      550 |  7.117921E+07 |  6.404161E+07
    27 |      570 |  7.058815E+07 |  6.379407E+07
    28 |      590 |  7.110961E+07 |  6.379407E+07
    29 |      610 |  7.052307E+07 |  6.379407E+07
    30 |      630 |  7.058350E+07 |  6.379407E+07
    31 |      650 |  7.172097E+07 |  6.379407E+07
    32 |      670 |  7.105518E+07 |  6.379407E+07
    33 |      690 |  7.069193E+07 |  6.379407E+07
    34 |      710 |  7.189234E+07 |  6.379407E+07
    35 |      730 |  7.124317E+07 |  6.379407E+07
    36 |      750 |  7.106905E+07 |  6.379407E+07
    37 |      770 |  7.041152E+07 |  6.379407E+07
    38 |      790 |  7.035689E+07 |  6.379407E+07
    39 |      810 |  7.113529E+07 |  6.379407E+07
    40 |      830 |  7.074386E+07 |  6.379407E+07
    41 |      850 |  6.974990E+07 |  6.370854E+07
    42 |      870 |  7.011095E+07 |  6.370854E+07
    43 |      890 |  7.048681E+07 |  6.370854E+07
    44 |      910 |  7.037273E+07 |  6.370854E+07
    45 |      930 |  7.088955E+07 |  6.370854E+07
    46 |      950 |  7.089450E+07 |  6.370854E+07
    47 |      970 |  7.012512E+07 |  6.370854E+07
    48 |      990 |  7.025747E+07 |  6.370854E+07
    49 |     1010 |  6.959519E+07 |  6.370854E+07
    50 |     1030 |  6.985272E+07 |  6.370854E+07
    51 |     1050 |  7.063394E+07 |  6.370854E+07
    52 |     1070 |  7.060549E+07 |  6.370854E+07
    53 |     1090 |  7.041517E+07 |  6.370854E+07
    54 |     1110 |  7.043868E+07 |  6.370854E+07
    55 |     1130 |  6.962803E+07 |  6.370854E+07
    56 |     1150 |  7.096718E+07 |  6.370854E+07
    57 |     1170 |  7.118047E+07 |  6.370854E+07
    58 |     1190 |  7.116506E+07 |  6.370854E+07
    59 |     1210 |  7.026897E+07 |  6.370854E+07
    60 |     1230 |  7.055901E+07 |  6.370854E+07
    61 |     1250 |  7.040460E+07 |  6.370854E+07
    62 |     1270 |  6.975532E+07 |  6.370854E+07
    63 |     1290 |  6.958765E+07 |  6.370854E+07
    64 |     1310 |  7.002387E+07 |  6.370854E+07
    65 |     1330 |  6.998342E+07 |  6.370854E+07
    66 |     1350 |  7.011321E+07 |  6.370854E+07
    67 |     1370 |  7.029296E+07 |  6.370854E+07
    68 |     1390 |  7.029129E+07 |  6.370854E+07
    69 |     1410 |  7.028216E+07 |  6.370854E+07
    70 |     1430 |  7.094893E+07 |  6.370854E+07
    71 |     1450 |  6.980026E+07 |  6.370854E+07
