=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.335670E+07 |  5.853437E+07
     2 |      100 |  7.149161E+07 |  5.853437E+07
     3 |      150 |  6.982301E+07 |  5.537159E+07
     4 |      200 |  6.848238E+07 |  5.537159E+07
     5 |      250 |  6.681639E+07 |  5.537159E+07
     6 |      300 |  6.591756E+07 |  5.412480E+07
     7 |      350 |  6.509716E+07 |  5.412480E+07
     8 |      400 |  6.400957E+07 |  5.412480E+07
     9 |      450 |  6.273201E+07 |  5.226495E+07
    10 |      500 |  6.194611E+07 |  5.226495E+07
    11 |      550 |  6.128369E+07 |  5.226495E+07
    12 |      600 |  6.089818E+07 |  5.226495E+07
    13 |      650 |  6.035045E+07 |  4.851482E+07
    14 |      700 |  5.947648E+07 |  4.502035E+07
    15 |      750 |  5.895731E+07 |  4.502035E+07
    16 |      800 |  5.832042E+07 |  4.502035E+07
    17 |      850 |  5.799776E+07 |  4.502035E+07
    18 |      900 |  5.746260E+07 |  4.170686E+07
    19 |      950 |  5.699955E+07 |  4.170686E+07
    20 |     1000 |  5.662982E+07 |  4.170686E+07
    21 |     1050 |  5.617427E+07 |  4.170686E+07
    22 |     1100 |  5.588608E+07 |  4.170686E+07
    23 |     1150 |  5.584578E+07 |  4.170686E+07
    24 |     1200 |  5.545044E+07 |  4.170686E+07
    25 |     1250 |  5.498857E+07 |  4.170686E+07
    26 |     1300 |  5.461107E+07 |  4.170686E+07
    27 |     1350 |  5.416013E+07 |  4.170686E+07
    28 |     1400 |  5.410520E+07 |  4.170686E+07
    29 |     1450 |  5.392649E+07 |  4.170686E+07
    30 |     1500 |  5.359132E+07 |  4.170686E+07
    31 |     1550 |  5.320301E+07 |  4.170686E+07
    32 |     1600 |  5.275813E+07 |  4.170686E+07
    33 |     1650 |  5.252352E+07 |  4.170686E+07
    34 |     1700 |  5.233867E+07 |  4.170686E+07
    35 |     1750 |  5.233355E+07 |  4.170686E+07
    36 |     1800 |  5.201138E+07 |  4.170686E+07
    37 |     1850 |  5.186733E+07 |  4.170686E+07
    38 |     1900 |  5.169260E+07 |  4.170686E+07
    39 |     1950 |  5.162893E+07 |  4.170686E+07
    40 |     2000 |  5.131482E+07 |  4.170686E+07
    41 |     2050 |  5.103565E+07 |  4.170686E+07
    42 |     2100 |  5.100577E+07 |  4.170686E+07
    43 |     2150 |  5.087299E+07 |  4.170686E+07
    44 |     2200 |  5.085835E+07 |  4.170686E+07
    45 |     2250 |  5.055239E+07 |  4.027659E+07
    46 |     2300 |  5.033401E+07 |  4.027659E+07
    47 |     2350 |  5.010905E+07 |  4.027659E+07
    48 |     2400 |  5.000342E+07 |  4.027659E+07
    49 |     2450 |  4.978369E+07 |  4.027659E+07
    50 |     2500 |  4.966879E+07 |  4.027659E+07
    51 |     2550 |  4.941696E+07 |  4.027659E+07
    52 |     2600 |  4.938606E+07 |  4.027659E+07
    53 |     2650 |  4.930896E+07 |  4.027659E+07
    54 |     2700 |  4.919594E+07 |  4.027659E+07
    55 |     2750 |  4.909361E+07 |  4.027659E+07
    56 |     2800 |  4.896708E+07 |  4.027659E+07
    57 |     2850 |  4.891539E+07 |  4.027659E+07
    58 |     2900 |  4.883356E+07 |  4.027659E+07
    59 |     2950 |  4.865596E+07 |  4.027659E+07
    60 |     3000 |  4.856722E+07 |  4.027659E+07
    61 |     3050 |  4.837860E+07 |  4.027659E+07
    62 |     3100 |  4.831461E+07 |  4.027659E+07
    63 |     3150 |  4.822613E+07 |  4.017029E+07
    64 |     3200 |  4.819616E+07 |  4.017029E+07
    65 |     3250 |  4.818854E+07 |  4.017029E+07
    66 |     3300 |  4.810288E+07 |  4.017029E+07
    67 |     3350 |  4.795027E+07 |  4.017029E+07
    68 |     3400 |  4.786481E+07 |  4.017029E+07
    69 |     3450 |  4.786481E+07 |  4.017029E+07
    70 |     3500 |  4.776505E+07 |  4.017029E+07
    71 |     3550 |  4.767941E+07 |  4.017029E+07
    72 |     3600 |  4.764006E+07 |  4.017029E+07
    73 |     3650 |  4.755677E+07 |  4.017029E+07
    74 |     3700 |  4.749392E+07 |  3.865350E+07
    75 |     3750 |  4.745752E+07 |  3.865350E+07
