=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.309797E+08 |  1.144754E+08
     2 |      100 |  1.281733E+08 |  1.144754E+08
     3 |      150 |  1.262345E+08 |  1.144754E+08
     4 |      200 |  1.237199E+08 |  1.137250E+08
     5 |      250 |  1.232972E+08 |  1.137250E+08
     6 |      300 |  1.224244E+08 |  1.137250E+08
     7 |      350 |  1.216807E+08 |  1.137250E+08
     8 |      400 |  1.207728E+08 |  1.120836E+08
     9 |      450 |  1.200436E+08 |  1.115815E+08
    10 |      500 |  1.195927E+08 |  1.115815E+08
    11 |      550 |  1.194160E+08 |  1.115815E+08
    12 |      600 |  1.192611E+08 |  1.115815E+08
    13 |      650 |  1.189682E+08 |  1.115815E+08
    14 |      700 |  1.187941E+08 |  1.115815E+08
    15 |      750 |  1.184737E+08 |  1.115815E+08
    16 |      800 |  1.183407E+08 |  1.115815E+08
    17 |      850 |  1.182202E+08 |  1.115815E+08
    18 |      900 |  1.181588E+08 |  1.115815E+08
    19 |      950 |  1.180787E+08 |  1.115815E+08
    20 |     1000 |  1.178406E+08 |  1.113448E+08
    21 |     1050 |  1.177312E+08 |  1.103554E+08
    22 |     1100 |  1.176528E+08 |  1.103554E+08
    23 |     1150 |  1.173299E+08 |  1.103554E+08
    24 |     1200 |  1.172216E+08 |  1.103554E+08
    25 |     1250 |  1.171008E+08 |  1.103554E+08
    26 |     1300 |  1.170229E+08 |  1.103554E+08
    27 |     1350 |  1.169453E+08 |  1.103554E+08
    28 |     1400 |  1.169219E+08 |  1.103554E+08
    29 |     1450 |  1.169219E+08 |  1.103554E+08
    30 |     1500 |  1.168162E+08 |  1.103554E+08
    31 |     1550 |  1.166532E+08 |  1.103554E+08
    32 |     1600 |  1.166453E+08 |  1.103554E+08
    33 |     1650 |  1.165536E+08 |  1.103554E+08
    34 |     1700 |  1.164738E+08 |  1.103554E+08
    35 |     1750 |  1.164189E+08 |  1.098395E+08
    36 |     1800 |  1.163527E+08 |  1.098395E+08
    37 |     1850 |  1.163527E+08 |  1.098395E+08
    38 |     1900 |  1.163527E+08 |  1.098395E+08
    39 |     1950 |  1.163422E+08 |  1.098395E+08
    40 |     2000 |  1.162845E+08 |  1.098395E+08
    41 |     2050 |  1.162845E+08 |  1.098395E+08
    42 |     2100 |  1.162676E+08 |  1.098395E+08
    43 |     2150 |  1.162544E+08 |  1.098395E+08
    44 |     2200 |  1.161718E+08 |  1.098395E+08
    45 |     2250 |  1.161096E+08 |  1.098395E+08
    46 |     2300 |  1.161096E+08 |  1.098395E+08
    47 |     2350 |  1.160057E+08 |  1.098395E+08
    48 |     2400 |  1.160057E+08 |  1.098395E+08
    49 |     2450 |  1.159281E+08 |  1.098395E+08
    50 |     2500 |  1.156427E+08 |  1.091098E+08
    51 |     2550 |  1.156427E+08 |  1.091098E+08
    52 |     2600 |  1.155492E+08 |  1.091098E+08
    53 |     2650 |  1.154075E+08 |  1.091098E+08
    54 |     2700 |  1.152970E+08 |  1.091098E+08
    55 |     2750 |  1.152292E+08 |  1.091098E+08
    56 |     2800 |  1.151862E+08 |  1.091098E+08
    57 |     2850 |  1.151862E+08 |  1.091098E+08
    58 |     2900 |  1.151862E+08 |  1.091098E+08
    59 |     2950 |  1.151862E+08 |  1.091098E+08
    60 |     3000 |  1.151813E+08 |  1.091098E+08
    61 |     3050 |  1.151813E+08 |  1.091098E+08
    62 |     3100 |  1.150519E+08 |  1.091098E+08
    63 |     3150 |  1.150429E+08 |  1.091098E+08
    64 |     3200 |  1.150402E+08 |  1.091098E+08
    65 |     3250 |  1.150402E+08 |  1.091098E+08
    66 |     3300 |  1.150133E+08 |  1.091098E+08
    67 |     3350 |  1.150133E+08 |  1.091098E+08
    68 |     3400 |  1.150047E+08 |  1.091098E+08
    69 |     3450 |  1.150047E+08 |  1.091098E+08
    70 |     3500 |  1.150047E+08 |  1.091098E+08
    71 |     3550 |  1.149057E+08 |  1.091098E+08
    72 |     3600 |  1.148925E+08 |  1.091098E+08
    73 |     3650 |  1.148925E+08 |  1.091098E+08
    74 |     3700 |  1.148357E+08 |  1.091098E+08
    75 |     3750 |  1.148211E+08 |  1.091098E+08
    76 |     3800 |  1.147799E+08 |  1.091098E+08
    77 |     3850 |  1.147799E+08 |  1.091098E+08
    78 |     3900 |  1.147085E+08 |  1.091098E+08
    79 |     3950 |  1.145491E+08 |  1.091098E+08
    80 |     4000 |  1.145491E+08 |  1.091098E+08
