=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.330395E+08 |  1.136633E+08
     2 |       70 |  1.289488E+08 |  1.136633E+08
     3 |       90 |  1.269453E+08 |  1.136633E+08
     4 |      110 |  1.250685E+08 |  1.084341E+08
     5 |      130 |  1.241896E+08 |  1.084341E+08
     6 |      150 |  1.220503E+08 |  1.069952E+08
     7 |      170 |  1.210036E+08 |  1.069952E+08
     8 |      190 |  1.205326E+08 |  1.069952E+08
     9 |      210 |  1.203143E+08 |  1.027468E+08
    10 |      230 |  1.188907E+08 |  1.006583E+08
    11 |      250 |  1.174596E+08 |  1.006583E+08
    12 |      270 |  1.183401E+08 |  1.006583E+08
    13 |      290 |  1.163459E+08 |  1.006583E+08
    14 |      310 |  1.166078E+08 |  1.006583E+08
    15 |      330 |  1.166157E+08 |  1.006583E+08
    16 |      350 |  1.160837E+08 |  1.006583E+08
    17 |      370 |  1.159706E+08 |  1.006583E+08
    18 |      390 |  1.149441E+08 |  1.006583E+08
    19 |      410 |  1.149943E+08 |  1.006583E+08
    20 |      430 |  1.145699E+08 |  1.006583E+08
    21 |      450 |  1.140991E+08 |  1.006583E+08
    22 |      470 |  1.132390E+08 |  1.006583E+08
    23 |      490 |  1.129490E+08 |  1.006583E+08
    24 |      510 |  1.127476E+08 |  9.850457E+07
    25 |      530 |  1.119731E+08 |  9.850457E+07
    26 |      550 |  1.119565E+08 |  9.850457E+07
    27 |      570 |  1.129756E+08 |  9.850457E+07
    28 |      590 |  1.115558E+08 |  9.850457E+07
    29 |      610 |  1.113975E+08 |  9.850457E+07
    30 |      630 |  1.115533E+08 |  9.850457E+07
    31 |      650 |  1.121181E+08 |  9.850457E+07
    32 |      670 |  1.112691E+08 |  9.850457E+07
    33 |      690 |  1.111986E+08 |  9.850457E+07
    34 |      710 |  1.106387E+08 |  9.850457E+07
    35 |      730 |  1.089278E+08 |  9.468452E+07
    36 |      750 |  1.083128E+08 |  9.468452E+07
    37 |      770 |  1.094728E+08 |  9.468452E+07
    38 |      790 |  1.086164E+08 |  9.468452E+07
    39 |      810 |  1.082074E+08 |  9.468452E+07
    40 |      830 |  1.084501E+08 |  9.468452E+07
    41 |      850 |  1.087457E+08 |  9.468452E+07
    42 |      870 |  1.079185E+08 |  9.468452E+07
    43 |      890 |  1.081686E+08 |  9.468452E+07
    44 |      910 |  1.066703E+08 |  9.468452E+07
    45 |      930 |  1.067863E+08 |  9.468452E+07
    46 |      950 |  1.075638E+08 |  9.467365E+07
    47 |      970 |  1.068684E+08 |  9.467365E+07
    48 |      990 |  1.074157E+08 |  9.321102E+07
    49 |     1010 |  1.055945E+08 |  9.321102E+07
    50 |     1030 |  1.055253E+08 |  9.113350E+07
    51 |     1050 |  1.054128E+08 |  9.113350E+07
    52 |     1070 |  1.040464E+08 |  9.113350E+07
    53 |     1090 |  1.056840E+08 |  9.113350E+07
    54 |     1110 |  1.036619E+08 |  9.113350E+07
    55 |     1130 |  1.042894E+08 |  9.113350E+07
    56 |     1150 |  1.053390E+08 |  9.113350E+07
    57 |     1170 |  1.032478E+08 |  9.113350E+07
    58 |     1190 |  1.033182E+08 |  9.113350E+07
    59 |     1210 |  1.025231E+08 |  9.061755E+07
    60 |     1230 |  1.018046E+08 |  9.061755E+07
    61 |     1250 |  1.011446E+08 |  9.061755E+07
    62 |     1270 |  1.006957E+08 |  8.744369E+07
    63 |     1290 |  9.987185E+07 |  8.744369E+07
    64 |     1310 |  9.981231E+07 |  8.744369E+07
    65 |     1330 |  1.001329E+08 |  8.744369E+07
    66 |     1350 |  9.943024E+07 |  8.648818E+07
    67 |     1370 |  9.928393E+07 |  8.648818E+07
    68 |     1390 |  9.790404E+07 |  8.648818E+07
    69 |     1410 |  9.671042E+07 |  8.554620E+07
    70 |     1430 |  9.576475E+07 |  8.554620E+07
    71 |     1450 |  9.762221E+07 |  8.554620E+07
    72 |     1470 |  9.586513E+07 |  8.554620E+07
    73 |     1490 |  9.426512E+07 |  8.554620E+07
    74 |     1510 |  9.633277E+07 |  8.379949E+07
    75 |     1530 |  9.582289E+07 |  8.379949E+07
    76 |     1550 |  9.505137E+07 |  8.379949E+07
    77 |     1570 |  9.390789E+07 |  8.379949E+07
    78 |     1590 |  9.425844E+07 |  8.379949E+07
    79 |     1610 |  9.375428E+07 |  8.215480E+07
    80 |     1630 |  9.406816E+07 |  8.121870E+07
    81 |     1650 |  9.241934E+07 |  8.121870E+07
    82 |     1670 |  9.302141E+07 |  8.099761E+07
    83 |     1690 |  9.267705E+07 |  7.723188E+07
    84 |     1710 |  9.242137E+07 |  7.723188E+07
    85 |     1730 |  9.269071E+07 |  7.723188E+07
    86 |     1750 |  9.150849E+07 |  7.723188E+07
    87 |     1770 |  9.071283E+07 |  7.723188E+07
    88 |     1790 |  8.951716E+07 |  7.673243E+07
    89 |     1810 |  8.899404E+07 |  7.588476E+07
    90 |     1830 |  8.987731E+07 |  7.588476E+07
    91 |     1850 |  9.050286E+07 |  7.588476E+07
    92 |     1870 |  8.826551E+07 |  7.588476E+07
    93 |     1890 |  8.843287E+07 |  7.588476E+07
    94 |     1910 |  8.891325E+07 |  7.492599E+07
    95 |     1930 |  8.736086E+07 |  7.450686E+07
    96 |     1950 |  8.653599E+07 |  7.187537E+07
    97 |     1970 |  8.762528E+07 |  7.187537E+07
    98 |     1990 |  8.729814E+07 |  7.187537E+07
    99 |     2010 |  8.788002E+07 |  7.187537E+07
   100 |     2030 |  8.984590E+07 |  7.187537E+07
