=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.619463E+07 |  7.058183E+07
     2 |      100 |  7.457035E+07 |  6.750269E+07
     3 |      150 |  7.329501E+07 |  6.750269E+07
     4 |      200 |  7.255838E+07 |  6.750269E+07
     5 |      250 |  7.194021E+07 |  6.716538E+07
     6 |      300 |  7.159291E+07 |  6.705096E+07
     7 |      350 |  7.129788E+07 |  6.705096E+07
     8 |      400 |  7.099098E+07 |  6.705096E+07
     9 |      450 |  7.063262E+07 |  6.678110E+07
    10 |      500 |  7.028520E+07 |  6.678110E+07
    11 |      550 |  6.987938E+07 |  6.678110E+07
    12 |      600 |  6.987036E+07 |  6.678110E+07
    13 |      650 |  6.978255E+07 |  6.678110E+07
    14 |      700 |  6.946500E+07 |  6.649895E+07
    15 |      750 |  6.911666E+07 |  6.649895E+07
    16 |      800 |  6.903842E+07 |  6.649895E+07
    17 |      850 |  6.895475E+07 |  6.649895E+07
    18 |      900 |  6.879919E+07 |  6.649895E+07
    19 |      950 |  6.858402E+07 |  6.649895E+07
    20 |     1000 |  6.852449E+07 |  6.649895E+07
    21 |     1050 |  6.831103E+07 |  6.151655E+07
    22 |     1100 |  6.826027E+07 |  6.151655E+07
    23 |     1150 |  6.820907E+07 |  6.151655E+07
    24 |     1200 |  6.820033E+07 |  6.151655E+07
    25 |     1250 |  6.819676E+07 |  6.151655E+07
    26 |     1300 |  6.814752E+07 |  6.151655E+07
    27 |     1350 |  6.813553E+07 |  6.151655E+07
    28 |     1400 |  6.813336E+07 |  6.151655E+07
    29 |     1450 |  6.800947E+07 |  6.151655E+07
    30 |     1500 |  6.799677E+07 |  6.151655E+07
    31 |     1550 |  6.781446E+07 |  6.151655E+07
    32 |     1600 |  6.781446E+07 |  6.151655E+07
    33 |     1650 |  6.766436E+07 |  6.151655E+07
    34 |     1700 |  6.759131E+07 |  6.151655E+07
    35 |     1750 |  6.753130E+07 |  6.151655E+07
    36 |     1800 |  6.752177E+07 |  6.151655E+07
    37 |     1850 |  6.750695E+07 |  6.151655E+07
    38 |     1900 |  6.750048E+07 |  6.151655E+07
    39 |     1950 |  6.748579E+07 |  6.151655E+07
    40 |     2000 |  6.746757E+07 |  6.151655E+07
    41 |     2050 |  6.746348E+07 |  6.151655E+07
    42 |     2100 |  6.737738E+07 |  6.151655E+07
    43 |     2150 |  6.736496E+07 |  6.151655E+07
    44 |     2200 |  6.736445E+07 |  6.151655E+07
    45 |     2250 |  6.735100E+07 |  6.151655E+07
    46 |     2300 |  6.732920E+07 |  6.151655E+07
    47 |     2350 |  6.731253E+07 |  6.151655E+07
    48 |     2400 |  6.731253E+07 |  6.151655E+07
    49 |     2450 |  6.730445E+07 |  6.151655E+07
    50 |     2500 |  6.730202E+07 |  6.151655E+07
    51 |     2550 |  6.730169E+07 |  6.151655E+07
