=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.510223E+07 |  2.616742E+07
     2 |      100 |  3.232593E+07 |  2.367624E+07
     3 |      150 |  3.054180E+07 |  2.367624E+07
     4 |      200 |  2.901486E+07 |  2.367624E+07
     5 |      250 |  2.829329E+07 |  2.367624E+07
     6 |      300 |  2.773066E+07 |  2.367624E+07
     7 |      350 |  2.705437E+07 |  2.365983E+07
     8 |      400 |  2.681216E+07 |  2.365983E+07
     9 |      450 |  2.644612E+07 |  2.145220E+07
    10 |      500 |  2.615391E+07 |  2.145220E+07
    11 |      550 |  2.587011E+07 |  2.145220E+07
    12 |      600 |  2.565499E+07 |  2.145220E+07
    13 |      650 |  2.547977E+07 |  2.145220E+07
    14 |      700 |  2.538498E+07 |  2.145220E+07
    15 |      750 |  2.526283E+07 |  2.145220E+07
    16 |      800 |  2.512420E+07 |  2.145220E+07
    17 |      850 |  2.504499E+07 |  2.145220E+07
    18 |      900 |  2.483661E+07 |  2.145220E+07
    19 |      950 |  2.466862E+07 |  2.145220E+07
    20 |     1000 |  2.447873E+07 |  2.145220E+07
    21 |     1050 |  2.443419E+07 |  2.145220E+07
    22 |     1100 |  2.432297E+07 |  2.145220E+07
    23 |     1150 |  2.428075E+07 |  2.145220E+07
    24 |     1200 |  2.419229E+07 |  2.145220E+07
    25 |     1250 |  2.416378E+07 |  2.145220E+07
    26 |     1300 |  2.416370E+07 |  2.145220E+07
    27 |     1350 |  2.413331E+07 |  2.145220E+07
    28 |     1400 |  2.412640E+07 |  2.145220E+07
    29 |     1450 |  2.410514E+07 |  2.145220E+07
    30 |     1500 |  2.407830E+07 |  2.145220E+07
    31 |     1550 |  2.405975E+07 |  2.145220E+07
    32 |     1600 |  2.397025E+07 |  2.145220E+07
    33 |     1650 |  2.394789E+07 |  2.145220E+07
    34 |     1700 |  2.394789E+07 |  2.145220E+07
    35 |     1750 |  2.391471E+07 |  2.145220E+07
    36 |     1800 |  2.391471E+07 |  2.145220E+07
    37 |     1850 |  2.387725E+07 |  2.145220E+07
    38 |     1900 |  2.387725E+07 |  2.145220E+07
    39 |     1950 |  2.387303E+07 |  2.145220E+07
