=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.533001E+08 |  1.373740E+08
     2 |       70 |  1.500649E+08 |  1.373740E+08
     3 |       90 |  1.501891E+08 |  1.373740E+08
     4 |      110 |  1.494029E+08 |  1.373740E+08
     5 |      130 |  1.485820E+08 |  1.373740E+08
     6 |      150 |  1.490698E+08 |  1.373740E+08
     7 |      170 |  1.473732E+08 |  1.373740E+08
     8 |      190 |  1.483851E+08 |  1.373740E+08
     9 |      210 |  1.480573E+08 |  1.373740E+08
    10 |      230 |  1.479022E+08 |  1.373740E+08
    11 |      250 |  1.478907E+08 |  1.373740E+08
    12 |      270 |  1.467834E+08 |  1.367840E+08
    13 |      290 |  1.477236E+08 |  1.367840E+08
    14 |      310 |  1.473250E+08 |  1.367840E+08
    15 |      330 |  1.467030E+08 |  1.367840E+08
    16 |      350 |  1.473204E+08 |  1.367840E+08
    17 |      370 |  1.462420E+08 |  1.367840E+08
    18 |      390 |  1.466607E+08 |  1.367840E+08
    19 |      410 |  1.461693E+08 |  1.367840E+08
    20 |      430 |  1.463203E+08 |  1.367840E+08
    21 |      450 |  1.462744E+08 |  1.353961E+08
    22 |      470 |  1.460312E+08 |  1.353961E+08
    23 |      490 |  1.459061E+08 |  1.353961E+08
    24 |      510 |  1.464317E+08 |  1.353961E+08
    25 |      530 |  1.452891E+08 |  1.353961E+08
    26 |      550 |  1.450509E+08 |  1.353961E+08
    27 |      570 |  1.451427E+08 |  1.353961E+08
    28 |      590 |  1.450663E+08 |  1.353961E+08
    29 |      610 |  1.442778E+08 |  1.353961E+08
    30 |      630 |  1.454163E+08 |  1.353961E+08
    31 |      650 |  1.447018E+08 |  1.353961E+08
    32 |      670 |  1.448596E+08 |  1.352793E+08
    33 |      690 |  1.448700E+08 |  1.352793E+08
    34 |      710 |  1.450864E+08 |  1.352793E+08
    35 |      730 |  1.451321E+08 |  1.352793E+08
    36 |      750 |  1.453756E+08 |  1.352793E+08
    37 |      770 |  1.467451E+08 |  1.352793E+08
    38 |      790 |  1.442677E+08 |  1.352793E+08
    39 |      810 |  1.443180E+08 |  1.352793E+08
    40 |      830 |  1.433222E+08 |  1.335034E+08
    41 |      850 |  1.442073E+08 |  1.335034E+08
    42 |      870 |  1.452542E+08 |  1.335034E+08
    43 |      890 |  1.447986E+08 |  1.335034E+08
    44 |      910 |  1.445262E+08 |  1.335034E+08
    45 |      930 |  1.449685E+08 |  1.335034E+08
    46 |      950 |  1.458132E+08 |  1.335034E+08
    47 |      970 |  1.442297E+08 |  1.335034E+08
    48 |      990 |  1.441595E+08 |  1.334168E+08
    49 |     1010 |  1.443529E+08 |  1.334168E+08
    50 |     1030 |  1.447530E+08 |  1.334168E+08
    51 |     1050 |  1.442441E+08 |  1.334168E+08
    52 |     1070 |  1.431997E+08 |  1.334168E+08
    53 |     1090 |  1.440732E+08 |  1.334168E+08
    54 |     1110 |  1.441881E+08 |  1.334168E+08
    55 |     1130 |  1.439073E+08 |  1.334168E+08
    56 |     1150 |  1.449317E+08 |  1.334168E+08
    57 |     1170 |  1.437582E+08 |  1.334168E+08
    58 |     1190 |  1.445991E+08 |  1.334168E+08
    59 |     1210 |  1.427389E+08 |  1.334168E+08
    60 |     1230 |  1.439883E+08 |  1.334168E+08
    61 |     1250 |  1.442075E+08 |  1.334168E+08
    62 |     1270 |  1.437138E+08 |  1.310753E+08
    63 |     1290 |  1.433725E+08 |  1.310753E+08
    64 |     1310 |  1.438649E+08 |  1.310753E+08
    65 |     1330 |  1.444061E+08 |  1.310753E+08
    66 |     1350 |  1.440204E+08 |  1.310753E+08
    67 |     1370 |  1.432377E+08 |  1.301822E+08
    68 |     1390 |  1.425729E+08 |  1.301822E+08
    69 |     1410 |  1.431000E+08 |  1.301822E+08
    70 |     1430 |  1.435577E+08 |  1.301822E+08
    71 |     1450 |  1.431257E+08 |  1.301822E+08
    72 |     1470 |  1.424276E+08 |  1.301822E+08
    73 |     1490 |  1.421788E+08 |  1.301822E+08
    74 |     1510 |  1.426229E+08 |  1.301822E+08
    75 |     1530 |  1.422908E+08 |  1.301822E+08
    76 |     1550 |  1.428575E+08 |  1.301822E+08
    77 |     1570 |  1.430036E+08 |  1.301822E+08
    78 |     1590 |  1.435648E+08 |  1.301822E+08
    79 |     1610 |  1.424892E+08 |  1.301822E+08
    80 |     1630 |  1.417483E+08 |  1.301822E+08
    81 |     1650 |  1.422369E+08 |  1.301822E+08
    82 |     1670 |  1.436707E+08 |  1.301822E+08
    83 |     1690 |  1.423129E+08 |  1.301822E+08
    84 |     1710 |  1.430167E+08 |  1.301822E+08
    85 |     1730 |  1.422004E+08 |  1.301822E+08
    86 |     1750 |  1.431778E+08 |  1.301822E+08
    87 |     1770 |  1.417007E+08 |  1.301822E+08
    88 |     1790 |  1.423694E+08 |  1.301822E+08
    89 |     1810 |  1.430709E+08 |  1.301822E+08
    90 |     1830 |  1.427431E+08 |  1.301822E+08
    91 |     1850 |  1.436198E+08 |  1.301822E+08
    92 |     1870 |  1.425757E+08 |  1.301822E+08
    93 |     1890 |  1.426654E+08 |  1.301822E+08
    94 |     1910 |  1.428736E+08 |  1.301822E+08
    95 |     1930 |  1.421195E+08 |  1.301822E+08
    96 |     1950 |  1.421085E+08 |  1.301822E+08
    97 |     1970 |  1.417081E+08 |  1.301822E+08
