=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.057141E+08 |  7.628225E+07
     2 |       70 |  1.026286E+08 |  7.602376E+07
     3 |       90 |  9.674648E+07 |  7.235142E+07
     4 |      110 |  9.291228E+07 |  7.235142E+07
     5 |      130 |  9.056805E+07 |  7.235142E+07
     6 |      150 |  8.857962E+07 |  7.235142E+07
     7 |      170 |  8.582581E+07 |  7.235142E+07
     8 |      190 |  8.409526E+07 |  6.883280E+07
     9 |      210 |  8.465534E+07 |  6.866552E+07
    10 |      230 |  8.344675E+07 |  6.864174E+07
    11 |      250 |  8.196112E+07 |  6.864174E+07
    12 |      270 |  8.052511E+07 |  6.864174E+07
    13 |      290 |  8.097771E+07 |  6.490932E+07
    14 |      310 |  7.809258E+07 |  6.490932E+07
    15 |      330 |  7.849942E+07 |  6.490932E+07
    16 |      350 |  7.877711E+07 |  6.490932E+07
    17 |      370 |  8.017845E+07 |  6.490932E+07
    18 |      390 |  7.756540E+07 |  6.490932E+07
    19 |      410 |  7.996745E+07 |  6.490932E+07
    20 |      430 |  7.667668E+07 |  6.490932E+07
    21 |      450 |  7.652682E+07 |  6.490144E+07
    22 |      470 |  7.557950E+07 |  6.490144E+07
    23 |      490 |  7.523724E+07 |  6.490144E+07
    24 |      510 |  7.557152E+07 |  6.490144E+07
    25 |      530 |  7.634004E+07 |  6.490144E+07
    26 |      550 |  7.730664E+07 |  6.490144E+07
    27 |      570 |  7.483502E+07 |  6.490144E+07
    28 |      590 |  7.624645E+07 |  6.490144E+07
    29 |      610 |  7.524411E+07 |  6.490144E+07
    30 |      630 |  7.546300E+07 |  6.490144E+07
    31 |      650 |  7.689287E+07 |  6.490144E+07
    32 |      670 |  7.637850E+07 |  6.490144E+07
    33 |      690 |  7.670114E+07 |  6.490144E+07
    34 |      710 |  7.614280E+07 |  6.490144E+07
    35 |      730 |  7.545185E+07 |  6.490144E+07
    36 |      750 |  7.471824E+07 |  6.119586E+07
    37 |      770 |  7.545300E+07 |  6.119586E+07
    38 |      790 |  7.442704E+07 |  6.119586E+07
    39 |      810 |  7.590159E+07 |  6.119586E+07
    40 |      830 |  7.605644E+07 |  6.119586E+07
    41 |      850 |  7.599048E+07 |  6.119586E+07
    42 |      870 |  7.487181E+07 |  6.119586E+07
    43 |      890 |  7.725304E+07 |  6.119586E+07
    44 |      910 |  7.568809E+07 |  6.119586E+07
    45 |      930 |  7.473990E+07 |  6.119586E+07
    46 |      950 |  7.452255E+07 |  6.119586E+07
    47 |      970 |  7.557280E+07 |  6.119586E+07
    48 |      990 |  7.386577E+07 |  6.119586E+07
    49 |     1010 |  7.605985E+07 |  6.119586E+07
    50 |     1030 |  7.393359E+07 |  6.119586E+07
    51 |     1050 |  7.319935E+07 |  6.119586E+07
    52 |     1070 |  7.403109E+07 |  6.119586E+07
    53 |     1090 |  7.372581E+07 |  6.119586E+07
    54 |     1110 |  7.396854E+07 |  6.119586E+07
    55 |     1130 |  7.451653E+07 |  6.119586E+07
    56 |     1150 |  7.322319E+07 |  6.119586E+07
    57 |     1170 |  7.319027E+07 |  6.119586E+07
    58 |     1190 |  7.374224E+07 |  6.119586E+07
    59 |     1210 |  7.348552E+07 |  6.119586E+07
    60 |     1230 |  7.464426E+07 |  6.119586E+07
    61 |     1250 |  7.428277E+07 |  6.119586E+07
    62 |     1270 |  7.486891E+07 |  6.119586E+07
    63 |     1290 |  7.404878E+07 |  6.119586E+07
    64 |     1310 |  7.359474E+07 |  6.119586E+07
    65 |     1330 |  7.473279E+07 |  6.119586E+07
    66 |     1350 |  7.358548E+07 |  6.119586E+07
