=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.038464E+07 |  5.231902E+07
     2 |      100 |  6.513389E+07 |  5.231902E+07
     3 |      150 |  6.089002E+07 |  5.196796E+07
     4 |      200 |  5.929972E+07 |  5.196796E+07
     5 |      250 |  5.705134E+07 |  4.891782E+07
     6 |      300 |  5.637753E+07 |  4.891782E+07
     7 |      350 |  5.542590E+07 |  4.891782E+07
     8 |      400 |  5.466399E+07 |  4.891782E+07
     9 |      450 |  5.359522E+07 |  4.886253E+07
    10 |      500 |  5.318562E+07 |  4.886253E+07
    11 |      550 |  5.238988E+07 |  4.823312E+07
    12 |      600 |  5.194617E+07 |  4.625737E+07
    13 |      650 |  5.180297E+07 |  4.625737E+07
    14 |      700 |  5.159419E+07 |  4.625737E+07
    15 |      750 |  5.136594E+07 |  4.625737E+07
    16 |      800 |  5.133689E+07 |  4.625737E+07
    17 |      850 |  5.104944E+07 |  4.625737E+07
    18 |      900 |  5.102521E+07 |  4.625737E+07
    19 |      950 |  5.093106E+07 |  4.625737E+07
    20 |     1000 |  5.090401E+07 |  4.625737E+07
    21 |     1050 |  5.083524E+07 |  4.625737E+07
    22 |     1100 |  5.074399E+07 |  4.625737E+07
    23 |     1150 |  5.063066E+07 |  4.625737E+07
    24 |     1200 |  5.047805E+07 |  4.625737E+07
    25 |     1250 |  5.042100E+07 |  4.625737E+07
    26 |     1300 |  5.041831E+07 |  4.625737E+07
    27 |     1350 |  5.025958E+07 |  4.625737E+07
    28 |     1400 |  5.017248E+07 |  4.625737E+07
    29 |     1450 |  5.013579E+07 |  4.625737E+07
    30 |     1500 |  4.990657E+07 |  4.625737E+07
    31 |     1550 |  4.979978E+07 |  4.625737E+07
    32 |     1600 |  4.975708E+07 |  4.625737E+07
    33 |     1650 |  4.971516E+07 |  4.625737E+07
    34 |     1700 |  4.970145E+07 |  4.625737E+07
    35 |     1750 |  4.964612E+07 |  4.625737E+07
    36 |     1800 |  4.960584E+07 |  4.625737E+07
    37 |     1850 |  4.960584E+07 |  4.625737E+07
    38 |     1900 |  4.959074E+07 |  4.602421E+07
    39 |     1950 |  4.950452E+07 |  4.602421E+07
    40 |     2000 |  4.942860E+07 |  4.602421E+07
    41 |     2050 |  4.939075E+07 |  4.602421E+07
    42 |     2100 |  4.938067E+07 |  4.602421E+07
    43 |     2150 |  4.935309E+07 |  4.602421E+07
    44 |     2200 |  4.935273E+07 |  4.602421E+07
    45 |     2250 |  4.922505E+07 |  4.602421E+07
    46 |     2300 |  4.915110E+07 |  4.602421E+07
    47 |     2350 |  4.913471E+07 |  4.602421E+07
    48 |     2400 |  4.913471E+07 |  4.602421E+07
    49 |     2450 |  4.912947E+07 |  4.602421E+07
    50 |     2500 |  4.912939E+07 |  4.602421E+07
    51 |     2550 |  4.904768E+07 |  4.602421E+07
    52 |     2600 |  4.902118E+07 |  4.602421E+07
    53 |     2650 |  4.900767E+07 |  4.602421E+07
    54 |     2700 |  4.900767E+07 |  4.602421E+07
    55 |     2750 |  4.898867E+07 |  4.602421E+07
    56 |     2800 |  4.891938E+07 |  4.602421E+07
    57 |     2850 |  4.888939E+07 |  4.602421E+07
    58 |     2900 |  4.886571E+07 |  4.602421E+07
    59 |     2950 |  4.882421E+07 |  4.602421E+07
    60 |     3000 |  4.881604E+07 |  4.602421E+07
    61 |     3050 |  4.876324E+07 |  4.602421E+07
    62 |     3100 |  4.870343E+07 |  4.602421E+07
    63 |     3150 |  4.868402E+07 |  4.602421E+07
    64 |     3200 |  4.851837E+07 |  4.602421E+07
    65 |     3250 |  4.845234E+07 |  4.602421E+07
    66 |     3300 |  4.845234E+07 |  4.602421E+07
    67 |     3350 |  4.844459E+07 |  4.602421E+07
    68 |     3400 |  4.844459E+07 |  4.602421E+07
