=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  8.159720E+07 |  6.829317E+07
     2 |       70 |  7.972712E+07 |  6.829317E+07
     3 |       90 |  7.876264E+07 |  6.829317E+07
     4 |      110 |  7.792082E+07 |  6.786094E+07
     5 |      130 |  7.737234E+07 |  6.757263E+07
     6 |      150 |  7.600489E+07 |  6.757263E+07
     7 |      170 |  7.561968E+07 |  6.320761E+07
     8 |      190 |  7.624344E+07 |  6.320761E+07
     9 |      210 |  7.456181E+07 |  6.320761E+07
    10 |      230 |  7.438096E+07 |  6.320761E+07
    11 |      250 |  7.480975E+07 |  6.320761E+07
    12 |      270 |  7.507387E+07 |  6.320761E+07
    13 |      290 |  7.322744E+07 |  6.320761E+07
    14 |      310 |  7.366546E+07 |  6.320761E+07
    15 |      330 |  7.382104E+07 |  6.320761E+07
    16 |      350 |  7.261440E+07 |  6.320761E+07
    17 |      370 |  7.270487E+07 |  6.320761E+07
    18 |      390 |  7.303476E+07 |  6.320761E+07
    19 |      410 |  7.286390E+07 |  6.320761E+07
    20 |      430 |  7.176095E+07 |  6.320761E+07
    21 |      450 |  7.232545E+07 |  6.320761E+07
    22 |      470 |  7.305788E+07 |  6.320761E+07
    23 |      490 |  7.240669E+07 |  6.320761E+07
    24 |      510 |  7.274575E+07 |  6.320761E+07
    25 |      530 |  7.261753E+07 |  6.320761E+07
    26 |      550 |  7.257257E+07 |  6.320761E+07
    27 |      570 |  7.168770E+07 |  6.320761E+07
    28 |      590 |  7.213554E+07 |  6.320761E+07
    29 |      610 |  7.222208E+07 |  6.320761E+07
    30 |      630 |  7.162024E+07 |  6.320761E+07
    31 |      650 |  7.257210E+07 |  6.290583E+07
    32 |      670 |  7.306841E+07 |  6.290583E+07
    33 |      690 |  7.191965E+07 |  6.290583E+07
    34 |      710 |  7.232119E+07 |  6.290583E+07
    35 |      730 |  7.139649E+07 |  6.290583E+07
    36 |      750 |  7.194271E+07 |  6.290583E+07
    37 |      770 |  7.208907E+07 |  6.290583E+07
    38 |      790 |  7.199573E+07 |  6.290583E+07
    39 |      810 |  7.231302E+07 |  6.290583E+07
    40 |      830 |  7.098554E+07 |  6.290583E+07
    41 |      850 |  7.121083E+07 |  6.290583E+07
    42 |      870 |  7.226820E+07 |  6.290583E+07
    43 |      890 |  7.155883E+07 |  6.290583E+07
    44 |      910 |  7.107106E+07 |  6.115408E+07
    45 |      930 |  7.250667E+07 |  6.115408E+07
    46 |      950 |  7.268927E+07 |  6.115408E+07
    47 |      970 |  7.121889E+07 |  6.115408E+07
    48 |      990 |  7.028026E+07 |  6.115408E+07
    49 |     1010 |  7.044987E+07 |  6.115408E+07
    50 |     1030 |  7.149129E+07 |  6.115408E+07
    51 |     1050 |  7.125251E+07 |  6.115408E+07
    52 |     1070 |  7.195300E+07 |  6.115408E+07
    53 |     1090 |  7.167001E+07 |  6.115408E+07
    54 |     1110 |  7.240481E+07 |  6.115408E+07
    55 |     1130 |  7.082756E+07 |  6.115408E+07
    56 |     1150 |  7.113798E+07 |  6.115408E+07
    57 |     1170 |  7.217050E+07 |  6.115408E+07
    58 |     1190 |  7.102129E+07 |  6.115408E+07
    59 |     1210 |  7.115881E+07 |  6.115408E+07
    60 |     1230 |  7.189376E+07 |  6.115408E+07
    61 |     1250 |  7.096235E+07 |  6.115408E+07
    62 |     1270 |  6.957680E+07 |  6.115408E+07
    63 |     1290 |  7.201680E+07 |  6.115408E+07
    64 |     1310 |  7.086890E+07 |  6.115408E+07
    65 |     1330 |  7.086123E+07 |  6.115408E+07
    66 |     1350 |  7.074843E+07 |  6.115408E+07
    67 |     1370 |  7.039137E+07 |  6.115408E+07
    68 |     1390 |  7.092231E+07 |  6.115408E+07
    69 |     1410 |  7.141114E+07 |  6.115408E+07
    70 |     1430 |  7.246843E+07 |  6.115408E+07
    71 |     1450 |  7.225301E+07 |  6.115408E+07
    72 |     1470 |  7.188700E+07 |  6.115408E+07
    73 |     1490 |  7.168206E+07 |  6.115408E+07
    74 |     1510 |  7.084915E+07 |  6.115408E+07
