=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.047595E+08 |  8.995350E+07
     2 |       70 |  1.006996E+08 |  8.707920E+07
     3 |       90 |  9.797434E+07 |  8.630709E+07
     4 |      110 |  9.661382E+07 |  8.630709E+07
     5 |      130 |  9.661190E+07 |  8.250940E+07
     6 |      150 |  9.543615E+07 |  8.250940E+07
     7 |      170 |  9.381634E+07 |  8.239777E+07
     8 |      190 |  9.372240E+07 |  8.239777E+07
     9 |      210 |  9.445439E+07 |  8.239777E+07
    10 |      230 |  9.297324E+07 |  8.239777E+07
    11 |      250 |  9.256882E+07 |  8.239777E+07
    12 |      270 |  9.211522E+07 |  8.188392E+07
    13 |      290 |  9.279106E+07 |  8.188392E+07
    14 |      310 |  9.152931E+07 |  8.188392E+07
    15 |      330 |  9.158757E+07 |  8.188392E+07
    16 |      350 |  9.135908E+07 |  8.128328E+07
    17 |      370 |  9.164178E+07 |  8.128328E+07
    18 |      390 |  9.145346E+07 |  8.128328E+07
    19 |      410 |  9.189395E+07 |  8.065032E+07
    20 |      430 |  9.118718E+07 |  8.065032E+07
    21 |      450 |  9.108641E+07 |  8.065032E+07
    22 |      470 |  9.128947E+07 |  8.065032E+07
    23 |      490 |  9.082923E+07 |  7.972296E+07
    24 |      510 |  9.040731E+07 |  7.972296E+07
    25 |      530 |  9.039185E+07 |  7.972296E+07
    26 |      550 |  9.135912E+07 |  7.972296E+07
    27 |      570 |  9.013359E+07 |  7.972296E+07
    28 |      590 |  9.066792E+07 |  7.972296E+07
    29 |      610 |  8.987050E+07 |  7.972296E+07
    30 |      630 |  9.006092E+07 |  7.972296E+07
    31 |      650 |  8.993969E+07 |  7.972296E+07
    32 |      670 |  8.981028E+07 |  7.972296E+07
    33 |      690 |  9.015254E+07 |  7.972296E+07
    34 |      710 |  9.021797E+07 |  7.972296E+07
    35 |      730 |  9.024461E+07 |  7.972296E+07
    36 |      750 |  8.956250E+07 |  7.613015E+07
    37 |      770 |  8.994693E+07 |  7.613015E+07
    38 |      790 |  8.948029E+07 |  7.613015E+07
    39 |      810 |  8.939556E+07 |  7.613015E+07
    40 |      830 |  9.012436E+07 |  7.613015E+07
    41 |      850 |  8.912387E+07 |  7.613015E+07
    42 |      870 |  8.860587E+07 |  7.613015E+07
    43 |      890 |  9.017350E+07 |  7.613015E+07
    44 |      910 |  8.944912E+07 |  7.613015E+07
    45 |      930 |  9.036628E+07 |  7.613015E+07
    46 |      950 |  8.968950E+07 |  7.613015E+07
    47 |      970 |  8.930554E+07 |  7.613015E+07
    48 |      990 |  8.850649E+07 |  7.613015E+07
    49 |     1010 |  8.947454E+07 |  7.613015E+07
    50 |     1030 |  8.909985E+07 |  7.613015E+07
    51 |     1050 |  8.861610E+07 |  7.613015E+07
    52 |     1070 |  8.985429E+07 |  7.613015E+07
    53 |     1090 |  9.053943E+07 |  7.613015E+07
    54 |     1110 |  8.898560E+07 |  7.613015E+07
    55 |     1130 |  8.826583E+07 |  7.613015E+07
    56 |     1150 |  8.940036E+07 |  7.613015E+07
    57 |     1170 |  8.913346E+07 |  7.613015E+07
    58 |     1190 |  8.865969E+07 |  7.613015E+07
    59 |     1210 |  8.867525E+07 |  7.613015E+07
    60 |     1230 |  9.010538E+07 |  7.613015E+07
    61 |     1250 |  8.895503E+07 |  7.613015E+07
    62 |     1270 |  8.901356E+07 |  7.613015E+07
    63 |     1290 |  8.937213E+07 |  7.613015E+07
    64 |     1310 |  8.956910E+07 |  7.613015E+07
    65 |     1330 |  8.898931E+07 |  7.613015E+07
    66 |     1350 |  8.892197E+07 |  7.613015E+07
