=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.359619E+07 |  3.608266E+07
     2 |       70 |  4.191880E+07 |  3.608266E+07
     3 |       90 |  4.164602E+07 |  3.608266E+07
     4 |      110 |  4.146112E+07 |  3.608266E+07
     5 |      130 |  4.092039E+07 |  3.608266E+07
     6 |      150 |  4.068974E+07 |  3.608266E+07
     7 |      170 |  3.993456E+07 |  3.608266E+07
     8 |      190 |  4.004546E+07 |  3.608266E+07
     9 |      210 |  4.084041E+07 |  3.452868E+07
    10 |      230 |  4.003987E+07 |  3.452868E+07
    11 |      250 |  3.976602E+07 |  3.452868E+07
    12 |      270 |  3.982280E+07 |  3.452868E+07
    13 |      290 |  3.943956E+07 |  3.303841E+07
    14 |      310 |  3.903554E+07 |  3.303841E+07
    15 |      330 |  3.931314E+07 |  3.303841E+07
    16 |      350 |  3.929594E+07 |  3.303841E+07
    17 |      370 |  3.882005E+07 |  3.188630E+07
    18 |      390 |  3.880451E+07 |  3.188630E+07
    19 |      410 |  3.875385E+07 |  3.188630E+07
    20 |      430 |  3.829311E+07 |  3.188630E+07
    21 |      450 |  3.859115E+07 |  3.188630E+07
    22 |      470 |  3.832161E+07 |  3.188630E+07
    23 |      490 |  3.784731E+07 |  3.188630E+07
    24 |      510 |  3.817094E+07 |  3.188630E+07
    25 |      530 |  3.744753E+07 |  3.188630E+07
    26 |      550 |  3.815159E+07 |  3.188630E+07
    27 |      570 |  3.772530E+07 |  3.188630E+07
    28 |      590 |  3.789970E+07 |  3.188630E+07
    29 |      610 |  3.812554E+07 |  3.188630E+07
    30 |      630 |  3.783136E+07 |  3.188630E+07
    31 |      650 |  3.806918E+07 |  3.188630E+07
    32 |      670 |  3.838230E+07 |  3.188630E+07
    33 |      690 |  3.775694E+07 |  3.188630E+07
    34 |      710 |  3.806342E+07 |  3.188630E+07
    35 |      730 |  3.825763E+07 |  3.188630E+07
    36 |      750 |  3.819317E+07 |  3.075819E+07
    37 |      770 |  3.774818E+07 |  3.075819E+07
    38 |      790 |  3.748621E+07 |  3.075819E+07
    39 |      810 |  3.722305E+07 |  3.075819E+07
    40 |      830 |  3.743450E+07 |  3.075819E+07
    41 |      850 |  3.735308E+07 |  3.075819E+07
    42 |      870 |  3.825946E+07 |  3.075819E+07
    43 |      890 |  3.762719E+07 |  3.075819E+07
    44 |      910 |  3.727568E+07 |  3.000539E+07
    45 |      930 |  3.757544E+07 |  3.000539E+07
    46 |      950 |  3.745900E+07 |  3.000539E+07
    47 |      970 |  3.693838E+07 |  3.000539E+07
    48 |      990 |  3.718957E+07 |  3.000539E+07
    49 |     1010 |  3.725416E+07 |  3.000539E+07
    50 |     1030 |  3.735425E+07 |  3.000539E+07
    51 |     1050 |  3.709253E+07 |  3.000539E+07
    52 |     1070 |  3.741394E+07 |  3.000539E+07
    53 |     1090 |  3.727482E+07 |  3.000539E+07
    54 |     1110 |  3.723930E+07 |  3.000539E+07
    55 |     1130 |  3.714323E+07 |  3.000539E+07
    56 |     1150 |  3.762601E+07 |  3.000539E+07
    57 |     1170 |  3.715779E+07 |  3.000539E+07
    58 |     1190 |  3.761602E+07 |  3.000539E+07
    59 |     1210 |  3.651101E+07 |  3.000539E+07
    60 |     1230 |  3.677248E+07 |  3.000539E+07
    61 |     1250 |  3.807277E+07 |  3.000539E+07
    62 |     1270 |  3.692613E+07 |  3.000539E+07
    63 |     1290 |  3.703283E+07 |  3.000539E+07
    64 |     1310 |  3.668617E+07 |  3.000539E+07
    65 |     1330 |  3.714654E+07 |  3.000539E+07
    66 |     1350 |  3.699409E+07 |  3.000539E+07
    67 |     1370 |  3.766759E+07 |  3.000539E+07
    68 |     1390 |  3.677538E+07 |  3.000539E+07
    69 |     1410 |  3.711254E+07 |  3.000539E+07
    70 |     1430 |  3.694514E+07 |  3.000539E+07
    71 |     1450 |  3.760091E+07 |  3.000539E+07
    72 |     1470 |  3.757559E+07 |  3.000539E+07
    73 |     1490 |  3.652647E+07 |  3.000539E+07
    74 |     1510 |  3.744052E+07 |  3.000539E+07
