=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  7.902178E+07 |  6.871774E+07
     2 |       70 |  7.666271E+07 |  6.580498E+07
     3 |       90 |  7.657403E+07 |  6.580498E+07
     4 |      110 |  7.577789E+07 |  6.580498E+07
     5 |      130 |  7.427741E+07 |  6.288610E+07
     6 |      150 |  7.452128E+07 |  6.288610E+07
     7 |      170 |  7.340658E+07 |  6.288610E+07
     8 |      190 |  7.245191E+07 |  6.288610E+07
     9 |      210 |  7.234240E+07 |  6.288610E+07
    10 |      230 |  7.200521E+07 |  6.288610E+07
    11 |      250 |  7.318252E+07 |  6.288610E+07
    12 |      270 |  7.268916E+07 |  6.288610E+07
    13 |      290 |  7.318494E+07 |  6.288610E+07
    14 |      310 |  7.191019E+07 |  6.288610E+07
    15 |      330 |  7.225259E+07 |  6.288610E+07
    16 |      350 |  7.159005E+07 |  6.288610E+07
    17 |      370 |  7.153852E+07 |  6.288610E+07
    18 |      390 |  7.214625E+07 |  6.288610E+07
    19 |      410 |  7.129155E+07 |  6.288610E+07
    20 |      430 |  7.168693E+07 |  6.288610E+07
    21 |      450 |  7.119515E+07 |  6.288610E+07
    22 |      470 |  7.105289E+07 |  6.288610E+07
    23 |      490 |  7.154066E+07 |  6.288610E+07
    24 |      510 |  7.186224E+07 |  6.288610E+07
    25 |      530 |  7.158555E+07 |  6.288610E+07
    26 |      550 |  7.131953E+07 |  6.288610E+07
    27 |      570 |  7.119905E+07 |  6.288610E+07
    28 |      590 |  7.086749E+07 |  6.288610E+07
    29 |      610 |  7.059017E+07 |  6.198005E+07
    30 |      630 |  7.101856E+07 |  6.198005E+07
    31 |      650 |  7.053729E+07 |  6.198005E+07
    32 |      670 |  7.122191E+07 |  6.198005E+07
    33 |      690 |  6.973870E+07 |  6.198005E+07
    34 |      710 |  7.162186E+07 |  6.198005E+07
    35 |      730 |  7.081712E+07 |  6.198005E+07
    36 |      750 |  7.130804E+07 |  6.198005E+07
    37 |      770 |  7.139166E+07 |  6.198005E+07
    38 |      790 |  7.023794E+07 |  6.198005E+07
    39 |      810 |  6.998457E+07 |  6.198005E+07
    40 |      830 |  6.973068E+07 |  6.198005E+07
    41 |      850 |  6.940979E+07 |  5.910980E+07
    42 |      870 |  7.010479E+07 |  5.910980E+07
    43 |      890 |  7.031905E+07 |  5.910980E+07
    44 |      910 |  7.104864E+07 |  5.910980E+07
    45 |      930 |  7.058785E+07 |  5.910980E+07
    46 |      950 |  7.032871E+07 |  5.910980E+07
    47 |      970 |  6.973180E+07 |  5.910980E+07
    48 |      990 |  7.044528E+07 |  5.910980E+07
    49 |     1010 |  6.984953E+07 |  5.910980E+07
    50 |     1030 |  6.957568E+07 |  5.910980E+07
    51 |     1050 |  7.004229E+07 |  5.910980E+07
    52 |     1070 |  7.013680E+07 |  5.910980E+07
    53 |     1090 |  7.016421E+07 |  5.910980E+07
    54 |     1110 |  7.082278E+07 |  5.910980E+07
    55 |     1130 |  6.931294E+07 |  5.910980E+07
    56 |     1150 |  6.991627E+07 |  5.910980E+07
    57 |     1170 |  7.009355E+07 |  5.910980E+07
    58 |     1190 |  7.025942E+07 |  5.910980E+07
    59 |     1210 |  6.985772E+07 |  5.910980E+07
    60 |     1230 |  6.941365E+07 |  5.910980E+07
    61 |     1250 |  7.014564E+07 |  5.910980E+07
    62 |     1270 |  6.856376E+07 |  5.910980E+07
    63 |     1290 |  6.961543E+07 |  5.910980E+07
    64 |     1310 |  6.961607E+07 |  5.910980E+07
    65 |     1330 |  6.972515E+07 |  5.910980E+07
    66 |     1350 |  7.006034E+07 |  5.910980E+07
    67 |     1370 |  6.947231E+07 |  5.910980E+07
    68 |     1390 |  6.947012E+07 |  5.910980E+07
    69 |     1410 |  6.978076E+07 |  5.910980E+07
    70 |     1430 |  7.084281E+07 |  5.910980E+07
    71 |     1450 |  6.925952E+07 |  5.910980E+07
