=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  9.165262E+07 |  7.852155E+07
     2 |       70 |  8.792902E+07 |  7.088237E+07
     3 |       90 |  8.647321E+07 |  7.088237E+07
     4 |      110 |  8.529461E+07 |  7.088237E+07
     5 |      130 |  8.428793E+07 |  7.088237E+07
     6 |      150 |  8.401195E+07 |  7.088237E+07
     7 |      170 |  8.365222E+07 |  7.088237E+07
     8 |      190 |  8.240150E+07 |  7.088237E+07
     9 |      210 |  8.229228E+07 |  7.088237E+07
    10 |      230 |  8.245765E+07 |  7.088237E+07
    11 |      250 |  8.340507E+07 |  7.088237E+07
    12 |      270 |  8.330114E+07 |  7.088237E+07
    13 |      290 |  8.278211E+07 |  7.088237E+07
    14 |      310 |  8.247185E+07 |  7.088237E+07
    15 |      330 |  8.287953E+07 |  7.088237E+07
    16 |      350 |  8.275516E+07 |  7.088237E+07
    17 |      370 |  8.228883E+07 |  7.088237E+07
    18 |      390 |  8.239056E+07 |  7.088237E+07
    19 |      410 |  8.244121E+07 |  7.088237E+07
    20 |      430 |  8.232541E+07 |  7.088237E+07
    21 |      450 |  8.156214E+07 |  7.088237E+07
    22 |      470 |  8.211796E+07 |  7.088237E+07
    23 |      490 |  8.263566E+07 |  7.088237E+07
    24 |      510 |  8.175061E+07 |  7.088237E+07
    25 |      530 |  8.211093E+07 |  7.088237E+07
    26 |      550 |  8.268252E+07 |  7.088237E+07
    27 |      570 |  8.161822E+07 |  7.088237E+07
    28 |      590 |  8.197874E+07 |  7.088237E+07
    29 |      610 |  8.126762E+07 |  7.088237E+07
    30 |      630 |  8.134927E+07 |  7.088237E+07
    31 |      650 |  8.262313E+07 |  7.088237E+07
    32 |      670 |  8.201938E+07 |  7.088237E+07
