=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  9.883346E+07 |  8.476449E+07
     2 |      100 |  9.467184E+07 |  8.342451E+07
     3 |      150 |  9.211011E+07 |  7.966532E+07
     4 |      200 |  9.071211E+07 |  7.966532E+07
     5 |      250 |  8.954562E+07 |  7.966532E+07
     6 |      300 |  8.893837E+07 |  7.966532E+07
     7 |      350 |  8.823578E+07 |  7.966532E+07
     8 |      400 |  8.755225E+07 |  7.811402E+07
     9 |      450 |  8.743963E+07 |  7.811402E+07
    10 |      500 |  8.660459E+07 |  7.788407E+07
    11 |      550 |  8.584944E+07 |  7.788407E+07
    12 |      600 |  8.513949E+07 |  7.657411E+07
    13 |      650 |  8.494829E+07 |  7.657411E+07
    14 |      700 |  8.486977E+07 |  7.657411E+07
    15 |      750 |  8.471438E+07 |  7.657411E+07
    16 |      800 |  8.455773E+07 |  7.657411E+07
    17 |      850 |  8.444146E+07 |  7.657411E+07
    18 |      900 |  8.427144E+07 |  7.657411E+07
    19 |      950 |  8.403010E+07 |  7.657411E+07
    20 |     1000 |  8.397545E+07 |  7.657411E+07
    21 |     1050 |  8.372239E+07 |  7.657411E+07
    22 |     1100 |  8.356790E+07 |  7.071792E+07
    23 |     1150 |  8.348248E+07 |  7.071792E+07
    24 |     1200 |  8.323366E+07 |  7.071792E+07
    25 |     1250 |  8.315721E+07 |  7.071792E+07
    26 |     1300 |  8.310161E+07 |  7.071792E+07
    27 |     1350 |  8.294104E+07 |  7.071792E+07
    28 |     1400 |  8.279274E+07 |  7.071792E+07
    29 |     1450 |  8.270984E+07 |  7.071792E+07
    30 |     1500 |  8.254225E+07 |  7.071792E+07
    31 |     1550 |  8.232487E+07 |  7.071792E+07
    32 |     1600 |  8.198825E+07 |  7.071792E+07
    33 |     1650 |  8.190450E+07 |  7.071792E+07
    34 |     1700 |  8.165259E+07 |  7.071792E+07
    35 |     1750 |  8.165259E+07 |  7.071792E+07
    36 |     1800 |  8.158055E+07 |  7.071792E+07
    37 |     1850 |  8.151096E+07 |  7.071792E+07
    38 |     1900 |  8.147750E+07 |  7.071792E+07
    39 |     1950 |  8.141989E+07 |  7.071792E+07
    40 |     2000 |  8.138979E+07 |  7.071792E+07
    41 |     2050 |  8.106683E+07 |  7.071792E+07
    42 |     2100 |  8.097009E+07 |  7.071792E+07
    43 |     2150 |  8.094440E+07 |  7.071792E+07
    44 |     2200 |  8.091923E+07 |  7.071792E+07
    45 |     2250 |  8.087795E+07 |  7.071792E+07
    46 |     2300 |  8.085257E+07 |  7.071792E+07
    47 |     2350 |  8.084555E+07 |  7.071792E+07
    48 |     2400 |  8.083028E+07 |  7.071792E+07
    49 |     2450 |  8.082685E+07 |  7.071792E+07
    50 |     2500 |  8.082092E+07 |  7.071792E+07
    51 |     2550 |  8.074057E+07 |  7.071792E+07
    52 |     2600 |  8.061524E+07 |  7.071792E+07
