=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.199166E+08 |  9.236383E+07
     2 |      100 |  1.128072E+08 |  9.236383E+07
     3 |      150 |  1.063481E+08 |  8.770814E+07
     4 |      200 |  1.022398E+08 |  8.401361E+07
     5 |      250 |  9.949196E+07 |  8.401361E+07
     6 |      300 |  9.632563E+07 |  8.401361E+07
     7 |      350 |  9.371751E+07 |  8.401361E+07
     8 |      400 |  9.205415E+07 |  8.233346E+07
     9 |      450 |  9.051089E+07 |  8.233346E+07
    10 |      500 |  8.999765E+07 |  8.233346E+07
    11 |      550 |  8.913831E+07 |  8.207982E+07
    12 |      600 |  8.853927E+07 |  8.207982E+07
    13 |      650 |  8.785592E+07 |  8.207982E+07
    14 |      700 |  8.703862E+07 |  7.860894E+07
    15 |      750 |  8.668312E+07 |  7.860894E+07
    16 |      800 |  8.634561E+07 |  7.860894E+07
    17 |      850 |  8.600836E+07 |  7.860894E+07
    18 |      900 |  8.572977E+07 |  7.860894E+07
    19 |      950 |  8.552959E+07 |  7.860894E+07
    20 |     1000 |  8.528664E+07 |  7.860894E+07
    21 |     1050 |  8.503893E+07 |  7.860894E+07
    22 |     1100 |  8.485843E+07 |  7.860894E+07
    23 |     1150 |  8.475431E+07 |  7.860894E+07
    24 |     1200 |  8.464381E+07 |  7.860894E+07
    25 |     1250 |  8.421790E+07 |  7.860894E+07
    26 |     1300 |  8.414238E+07 |  7.860894E+07
    27 |     1350 |  8.397285E+07 |  7.860894E+07
    28 |     1400 |  8.390401E+07 |  7.860894E+07
    29 |     1450 |  8.378462E+07 |  7.860894E+07
    30 |     1500 |  8.350137E+07 |  7.860894E+07
    31 |     1550 |  8.331027E+07 |  7.860894E+07
    32 |     1600 |  8.322488E+07 |  7.860894E+07
    33 |     1650 |  8.308360E+07 |  7.860894E+07
    34 |     1700 |  8.305697E+07 |  7.860894E+07
    35 |     1750 |  8.295015E+07 |  7.860894E+07
    36 |     1800 |  8.287871E+07 |  7.860894E+07
    37 |     1850 |  8.277316E+07 |  7.860894E+07
    38 |     1900 |  8.272485E+07 |  7.860894E+07
    39 |     1950 |  8.271435E+07 |  7.860894E+07
    40 |     2000 |  8.258104E+07 |  7.860894E+07
    41 |     2050 |  8.258104E+07 |  7.860894E+07
    42 |     2100 |  8.246784E+07 |  7.677228E+07
    43 |     2150 |  8.239372E+07 |  7.677228E+07
    44 |     2200 |  8.220104E+07 |  7.677228E+07
    45 |     2250 |  8.210499E+07 |  7.677228E+07
    46 |     2300 |  8.199144E+07 |  7.677228E+07
    47 |     2350 |  8.198316E+07 |  7.677228E+07
    48 |     2400 |  8.191916E+07 |  7.677228E+07
    49 |     2450 |  8.188593E+07 |  7.677228E+07
    50 |     2500 |  8.188593E+07 |  7.677228E+07
    51 |     2550 |  8.186811E+07 |  7.677228E+07
    52 |     2600 |  8.186219E+07 |  7.677228E+07
    53 |     2650 |  8.185458E+07 |  7.677228E+07
    54 |     2700 |  8.185089E+07 |  7.677228E+07
    55 |     2750 |  8.185089E+07 |  7.677228E+07
    56 |     2800 |  8.179038E+07 |  7.677228E+07
    57 |     2850 |  8.168840E+07 |  7.677228E+07
    58 |     2900 |  8.166198E+07 |  7.677228E+07
    59 |     2950 |  8.162269E+07 |  7.677228E+07
    60 |     3000 |  8.160340E+07 |  7.677228E+07
    61 |     3050 |  8.153163E+07 |  7.677228E+07
    62 |     3100 |  8.152596E+07 |  7.677228E+07
    63 |     3150 |  8.152596E+07 |  7.677228E+07
    64 |     3200 |  8.148839E+07 |  7.677228E+07
    65 |     3250 |  8.148839E+07 |  7.677228E+07
    66 |     3300 |  8.142745E+07 |  7.677228E+07
    67 |     3350 |  8.142040E+07 |  7.677228E+07
    68 |     3400 |  8.138847E+07 |  7.677228E+07
    69 |     3450 |  8.138847E+07 |  7.677228E+07
    70 |     3500 |  8.135652E+07 |  7.677228E+07
    71 |     3550 |  8.127964E+07 |  7.677228E+07
    72 |     3600 |  8.126841E+07 |  7.677228E+07
