=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.106714E+08 |  9.798662E+07
     2 |      100 |  1.068624E+08 |  9.790599E+07
     3 |      150 |  1.044492E+08 |  9.325945E+07
     4 |      200 |  1.032691E+08 |  9.325945E+07
     5 |      250 |  1.023355E+08 |  9.325945E+07
     6 |      300 |  1.017489E+08 |  9.325945E+07
     7 |      350 |  1.009018E+08 |  8.998301E+07
     8 |      400 |  1.001964E+08 |  8.998301E+07
     9 |      450 |  9.987434E+07 |  8.998301E+07
    10 |      500 |  9.967256E+07 |  8.998301E+07
    11 |      550 |  9.940407E+07 |  8.998301E+07
    12 |      600 |  9.907408E+07 |  8.998301E+07
    13 |      650 |  9.834491E+07 |  8.833794E+07
    14 |      700 |  9.773332E+07 |  8.833794E+07
    15 |      750 |  9.761191E+07 |  8.833794E+07
    16 |      800 |  9.756584E+07 |  8.833794E+07
    17 |      850 |  9.735968E+07 |  8.833794E+07
    18 |      900 |  9.719226E+07 |  8.833794E+07
    19 |      950 |  9.716876E+07 |  8.833794E+07
    20 |     1000 |  9.686493E+07 |  8.833794E+07
    21 |     1050 |  9.684942E+07 |  8.833794E+07
    22 |     1100 |  9.684773E+07 |  8.833794E+07
    23 |     1150 |  9.680273E+07 |  8.833794E+07
    24 |     1200 |  9.667969E+07 |  8.833794E+07
    25 |     1250 |  9.649542E+07 |  8.833794E+07
    26 |     1300 |  9.645509E+07 |  8.833794E+07
    27 |     1350 |  9.638095E+07 |  8.833794E+07
    28 |     1400 |  9.630354E+07 |  8.833794E+07
    29 |     1450 |  9.616934E+07 |  8.833794E+07
    30 |     1500 |  9.603818E+07 |  8.833794E+07
    31 |     1550 |  9.597631E+07 |  8.833794E+07
    32 |     1600 |  9.597529E+07 |  8.833794E+07
    33 |     1650 |  9.589322E+07 |  8.833794E+07
    34 |     1700 |  9.575609E+07 |  8.833794E+07
    35 |     1750 |  9.574182E+07 |  8.833794E+07
    36 |     1800 |  9.573522E+07 |  8.833794E+07
    37 |     1850 |  9.571931E+07 |  8.833794E+07
    38 |     1900 |  9.555120E+07 |  8.833794E+07
    39 |     1950 |  9.553501E+07 |  8.833794E+07
    40 |     2000 |  9.549658E+07 |  8.833794E+07
    41 |     2050 |  9.549658E+07 |  8.833794E+07
    42 |     2100 |  9.548652E+07 |  8.833794E+07
    43 |     2150 |  9.545806E+07 |  8.833794E+07
