=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  1.181350E+08 |  1.042710E+08
     2 |       70 |  1.170584E+08 |  1.042710E+08
     3 |       90 |  1.155605E+08 |  1.042710E+08
     4 |      110 |  1.140647E+08 |  1.041345E+08
     5 |      130 |  1.132981E+08 |  1.013674E+08
     6 |      150 |  1.127348E+08 |  1.013674E+08
     7 |      170 |  1.112196E+08 |  1.013674E+08
     8 |      190 |  1.114779E+08 |  1.013674E+08
     9 |      210 |  1.120271E+08 |  1.013674E+08
    10 |      230 |  1.115070E+08 |  1.013674E+08
    11 |      250 |  1.104551E+08 |  1.013674E+08
    12 |      270 |  1.112088E+08 |  1.013674E+08
    13 |      290 |  1.118663E+08 |  1.013674E+08
    14 |      310 |  1.101551E+08 |  1.013674E+08
    15 |      330 |  1.100998E+08 |  1.013674E+08
    16 |      350 |  1.111664E+08 |  1.013674E+08
    17 |      370 |  1.111201E+08 |  1.013674E+08
    18 |      390 |  1.105308E+08 |  1.013674E+08
    19 |      410 |  1.112828E+08 |  1.013674E+08
    20 |      430 |  1.109654E+08 |  1.013674E+08
    21 |      450 |  1.105702E+08 |  1.013674E+08
    22 |      470 |  1.098177E+08 |  1.013674E+08
    23 |      490 |  1.107081E+08 |  1.013674E+08
    24 |      510 |  1.108614E+08 |  1.013674E+08
    25 |      530 |  1.099622E+08 |  1.013674E+08
    26 |      550 |  1.110361E+08 |  1.013674E+08
    27 |      570 |  1.093073E+08 |  1.013674E+08
    28 |      590 |  1.103118E+08 |  1.013674E+08
    29 |      610 |  1.101674E+08 |  1.013674E+08
    30 |      630 |  1.104721E+08 |  1.001971E+08
    31 |      650 |  1.107755E+08 |  1.001971E+08
    32 |      670 |  1.107240E+08 |  1.001971E+08
    33 |      690 |  1.099467E+08 |  1.001971E+08
    34 |      710 |  1.111884E+08 |  1.001971E+08
    35 |      730 |  1.108859E+08 |  1.001971E+08
    36 |      750 |  1.114024E+08 |  1.001971E+08
    37 |      770 |  1.104972E+08 |  1.001971E+08
    38 |      790 |  1.087277E+08 |  1.001971E+08
    39 |      810 |  1.107284E+08 |  1.001971E+08
    40 |      830 |  1.116255E+08 |  1.001971E+08
    41 |      850 |  1.096470E+08 |  1.001971E+08
    42 |      870 |  1.090985E+08 |  1.001971E+08
    43 |      890 |  1.104357E+08 |  9.987190E+07
    44 |      910 |  1.101140E+08 |  9.987190E+07
    45 |      930 |  1.096178E+08 |  9.987190E+07
    46 |      950 |  1.100943E+08 |  9.987190E+07
    47 |      970 |  1.088399E+08 |  9.987190E+07
    48 |      990 |  1.096692E+08 |  9.987190E+07
    49 |     1010 |  1.102493E+08 |  9.987190E+07
    50 |     1030 |  1.103200E+08 |  9.987190E+07
    51 |     1050 |  1.086146E+08 |  9.987190E+07
    52 |     1070 |  1.089652E+08 |  9.987190E+07
    53 |     1090 |  1.098202E+08 |  9.987190E+07
    54 |     1110 |  1.092792E+08 |  9.987190E+07
    55 |     1130 |  1.091272E+08 |  9.849776E+07
    56 |     1150 |  1.093758E+08 |  9.849776E+07
    57 |     1170 |  1.089372E+08 |  9.849776E+07
    58 |     1190 |  1.083828E+08 |  9.849776E+07
    59 |     1210 |  1.092681E+08 |  9.849776E+07
    60 |     1230 |  1.097215E+08 |  9.849776E+07
    61 |     1250 |  1.097193E+08 |  9.849776E+07
    62 |     1270 |  1.090544E+08 |  9.849776E+07
    63 |     1290 |  1.081210E+08 |  9.849776E+07
    64 |     1310 |  1.088092E+08 |  9.817232E+07
    65 |     1330 |  1.095689E+08 |  9.817232E+07
    66 |     1350 |  1.080953E+08 |  9.817232E+07
    67 |     1370 |  1.088655E+08 |  9.817232E+07
    68 |     1390 |  1.086730E+08 |  9.817232E+07
    69 |     1410 |  1.081896E+08 |  9.817232E+07
    70 |     1430 |  1.095973E+08 |  9.817232E+07
    71 |     1450 |  1.091246E+08 |  9.817232E+07
    72 |     1470 |  1.086925E+08 |  9.817232E+07
    73 |     1490 |  1.086162E+08 |  9.817232E+07
    74 |     1510 |  1.074217E+08 |  9.817232E+07
    75 |     1530 |  1.084838E+08 |  9.817232E+07
    76 |     1550 |  1.091926E+08 |  9.817232E+07
    77 |     1570 |  1.091687E+08 |  9.817232E+07
    78 |     1590 |  1.081455E+08 |  9.817232E+07
    79 |     1610 |  1.090210E+08 |  9.817232E+07
    80 |     1630 |  1.089960E+08 |  9.817232E+07
    81 |     1650 |  1.099785E+08 |  9.817232E+07
    82 |     1670 |  1.084083E+08 |  9.817232E+07
    83 |     1690 |  1.079086E+08 |  9.817232E+07
    84 |     1710 |  1.081554E+08 |  9.817232E+07
    85 |     1730 |  1.085112E+08 |  9.817232E+07
    86 |     1750 |  1.084127E+08 |  9.817232E+07
    87 |     1770 |  1.076652E+08 |  9.817232E+07
    88 |     1790 |  1.077763E+08 |  9.817232E+07
    89 |     1810 |  1.074123E+08 |  9.817232E+07
    90 |     1830 |  1.077662E+08 |  9.817232E+07
    91 |     1850 |  1.071903E+08 |  9.817232E+07
    92 |     1870 |  1.073774E+08 |  9.817232E+07
    93 |     1890 |  1.074640E+08 |  9.817232E+07
    94 |     1910 |  1.086897E+08 |  9.817232E+07
