=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.752862E+07 |  2.673060E+07
     2 |      100 |  3.600740E+07 |  2.673060E+07
     3 |      150 |  3.528206E+07 |  2.476061E+07
     4 |      200 |  3.421117E+07 |  2.476061E+07
     5 |      250 |  3.328459E+07 |  2.476061E+07
     6 |      300 |  3.289962E+07 |  2.476061E+07
     7 |      350 |  3.220932E+07 |  2.476061E+07
     8 |      400 |  3.154254E+07 |  2.371087E+07
     9 |      450 |  3.097903E+07 |  2.371087E+07
    10 |      500 |  3.066041E+07 |  2.371087E+07
    11 |      550 |  3.002883E+07 |  2.214936E+07
    12 |      600 |  2.969261E+07 |  2.214936E+07
    13 |      650 |  2.885408E+07 |  2.214936E+07
    14 |      700 |  2.836798E+07 |  2.214936E+07
    15 |      750 |  2.782991E+07 |  2.199939E+07
    16 |      800 |  2.742002E+07 |  2.084732E+07
    17 |      850 |  2.699619E+07 |  2.040079E+07
    18 |      900 |  2.666354E+07 |  2.034649E+07
    19 |      950 |  2.620278E+07 |  2.034649E+07
    20 |     1000 |  2.572314E+07 |  2.034649E+07
    21 |     1050 |  2.553038E+07 |  2.025877E+07
    22 |     1100 |  2.538388E+07 |  1.942155E+07
    23 |     1150 |  2.504283E+07 |  1.942155E+07
    24 |     1200 |  2.485238E+07 |  1.939762E+07
    25 |     1250 |  2.435611E+07 |  1.693171E+07
    26 |     1300 |  2.406200E+07 |  1.693171E+07
    27 |     1350 |  2.371782E+07 |  1.693171E+07
    28 |     1400 |  2.325015E+07 |  1.692499E+07
    29 |     1450 |  2.284874E+07 |  1.692287E+07
    30 |     1500 |  2.275268E+07 |  1.692287E+07
    31 |     1550 |  2.257892E+07 |  1.687451E+07
    32 |     1600 |  2.232075E+07 |  1.674203E+07
    33 |     1650 |  2.175316E+07 |  1.512171E+07
    34 |     1700 |  2.152086E+07 |  1.512171E+07
    35 |     1750 |  2.096048E+07 |  1.317616E+07
    36 |     1800 |  2.060594E+07 |  1.317616E+07
